,Date,Team,Name
0,01/25/2023,POR,Trendon Watford
1,01/25/2023,POR,Shaedon Sharpe
2,01/25/2023,POR,Drew Eubanks
3,01/25/2023,POR,Damian Lillard
4,01/25/2023,POR,Josh Hart
5,01/25/2023,POR,Anfernee Simons
6,01/25/2023,POR,Gary Payton II
7,01/25/2023,POR,Jusuf Nurkic
8,01/25/2023,POR,Nassir Little
9,01/25/2023,POR,Jerami Grant
10,01/25/2023,POR,Greg Brown III
11,01/25/2023,POR,John Butler Jr.
12,01/25/2023,POR,Keon Johnson
13,01/25/2023,POR,Jabari Walker
14,01/25/2023,POR,Ibou Badji
15,01/25/2023,POR,Justise Winslow
16,01/25/2023,SAC,Chimezie Metu
17,01/25/2023,SAC,Domantas Sabonis
18,01/25/2023,SAC,Davion Mitchell
19,01/25/2023,SAC,De'Aaron Fox
20,01/25/2023,SAC,Keegan Murray
21,01/25/2023,SAC,Richaun Holmes
22,01/25/2023,SAC,Kevin Huerter
23,01/25/2023,SAC,Malik Monk
24,01/25/2023,SAC,Trey Lyles
25,01/25/2023,SAC,Harrison Barnes
26,01/25/2023,SAC,Terence Davis
27,01/25/2023,SAC,Matthew Dellavedova
28,01/25/2023,SAC,PJ Dozier
29,01/25/2023,SAC,Alex Len
30,01/25/2023,SAC,KZ Okpala
32,01/25/2023,NOP,Herbert Jones
33,01/25/2023,NOP,Brandon Ingram
34,01/25/2023,NOP,CJ McCollum
35,01/25/2023,NOP,Devonte' Graham
36,01/25/2023,NOP,Jose Alvarado
37,01/25/2023,NOP,Jonas Valanciunas
38,01/25/2023,NOP,Trey Murphy III
39,01/25/2023,NOP,Larry Nance Jr.
40,01/25/2023,NOP,Willy Hernangomez
41,01/25/2023,NOP,Naji Marshall
42,01/25/2023,NOP,Jaxson Hayes
43,01/25/2023,NOP,Garrett Temple
44,01/25/2023,NOP,Dyson Daniels
46,01/25/2023,NOP,Kira Lewis Jr.
47,01/25/2023,NOP,E.J. Liddell
49,01/25/2023,NOP,Dereon Seabron
50,01/25/2023,NOP,Zion Williamson
51,01/25/2023,SAS,Keita Bates-Diop
52,01/25/2023,SAS,Gorgui Dieng
53,01/25/2023,SAS,Jeremy Sochan
54,01/25/2023,SAS,Stanley Johnson
55,01/25/2023,SAS,Tre Jones
56,01/25/2023,SAS,Keldon Johnson
57,01/25/2023,SAS,Josh Richardson
58,01/25/2023,SAS,Jakob Poeltl
59,01/25/2023,SAS,Malaki Branham
60,01/25/2023,SAS,Doug McDermott
61,01/25/2023,SAS,Zach Collins
62,01/25/2023,SAS,Isaiah Roby
63,01/25/2023,SAS,Dominick Barlow
64,01/25/2023,SAS,Charles Bassey
65,01/25/2023,SAS,Romeo Langford
66,01/25/2023,SAS,Devin Vassell
67,01/25/2023,SAS,Blake Wesley
68,01/25/2023,TOR,Gary Trent Jr.
69,01/25/2023,TOR,Scottie Barnes
70,01/25/2023,TOR,Juancho Hernangomez
71,01/25/2023,TOR,O.G. Anunoby
72,01/25/2023,TOR,Pascal Siakam
73,01/25/2023,TOR,Precious Achiuwa
74,01/25/2023,TOR,Fred VanVleet
75,01/25/2023,TOR,Chris Boucher
76,01/25/2023,TOR,Khem Birch
77,01/25/2023,TOR,Malachi Flynn
78,01/25/2023,TOR,Joe Wieskamp
79,01/25/2023,TOR,Thaddeus Young
81,01/25/2023,TOR,Dalano Banton
82,01/25/2023,TOR,Jeff Dowtin Jr.
83,01/25/2023,TOR,Ron Harper Jr.
84,01/25/2023,TOR,Christian Koloko
85,01/25/2023,TOR,Otto Porter Jr.
86,01/25/2023,OKC,Mike Muscala
87,01/25/2023,OKC,Ousmane Dieng
88,01/25/2023,OKC,Tre Mann
89,01/25/2023,OKC,Darius Bazley
