,Date,Team,Name
0,12/08/2022,POR,Drew Eubanks
1,12/08/2022,POR,Justise Winslow
2,12/08/2022,POR,Jerami Grant
3,12/08/2022,POR,Damian Lillard
4,12/08/2022,POR,Anfernee Simons
5,12/08/2022,POR,Jusuf Nurkic
6,12/08/2022,POR,Shaedon Sharpe
7,12/08/2022,POR,Josh Hart
8,12/08/2022,POR,Trendon Watford
9,12/08/2022,POR,Keon Johnson
10,12/08/2022,POR,Greg Brown III
11,12/08/2022,POR,Jabari Walker
15,12/08/2022,POR,Nassir Little
16,12/08/2022,POR,Gary Payton II
17,12/08/2022,LAC,Robert Covington
18,12/08/2022,LAC,Paul George
19,12/08/2022,LAC,Luke Kennard
20,12/08/2022,LAC,Reggie Jackson
21,12/08/2022,LAC,Brandon Boston Jr.
22,12/08/2022,LAC,Ivica Zubac
23,12/08/2022,LAC,John Wall
24,12/08/2022,LAC,Marcus Morris Sr.
25,12/08/2022,LAC,Moses Brown
26,12/08/2022,LAC,Nicolas Batum
27,12/08/2022,LAC,Amir Coffey
28,12/08/2022,LAC,Moussa Diabate
29,12/08/2022,LAC,Kawhi Leonard
30,12/08/2022,LAC,Terance Mann
31,12/08/2022,LAC,Norman Powell
32,12/08/2022,LAC,Jason Preston
33,12/08/2022,SAS,Malaki Branham
34,12/08/2022,SAS,Isaiah Roby
35,12/08/2022,SAS,Keldon Johnson
36,12/08/2022,SAS,Josh Richardson
37,12/08/2022,SAS,Tre Jones
38,12/08/2022,SAS,Alize Johnson
39,12/08/2022,SAS,Doug McDermott
40,12/08/2022,SAS,Romeo Langford
41,12/08/2022,SAS,Zach Collins
42,12/08/2022,SAS,Charles Bassey
43,12/08/2022,SAS,Gorgui Dieng
44,12/08/2022,SAS,Dominick Barlow
45,12/08/2022,SAS,Keita Bates-Diop
48,12/08/2022,SAS,Jakob Poeltl
50,12/08/2022,SAS,Jeremy Sochan
51,12/08/2022,SAS,Devin Vassell
52,12/08/2022,SAS,Blake Wesley
53,12/08/2022,DEN,DeAndre Jordan
54,12/08/2022,DEN,Nikola Jokic
55,12/08/2022,DEN,Christian Braun
56,12/08/2022,DEN,Bruce Brown
57,12/08/2022,DEN,Jamal Murray
58,12/08/2022,DEN,Kentavious Caldwell-Pope
59,12/08/2022,DEN,Aaron Gordon
60,12/08/2022,DEN,Jeff Green
61,12/08/2022,DEN,Bones Hyland
62,12/08/2022,DEN,Vlatko Cancar
63,12/08/2022,DEN,Zeke Nnaji
64,12/08/2022,DEN,Davon Reed
65,12/08/2022,DEN,Ish Smith
66,12/08/2022,DEN,Peyton Watson
68,12/08/2022,DEN,Collin Gillespie
69,12/08/2022,DEN,Michael Porter Jr.
70,12/08/2022,DEN,Jack White
71,12/08/2022,MIA,Bam Adebayo
72,12/08/2022,MIA,Jimmy Butler
73,12/08/2022,MIA,Victor Oladipo
74,12/08/2022,MIA,Dewayne Dedmon
75,12/08/2022,MIA,Dru Smith
76,12/08/2022,MIA,Tyler Herro
77,12/08/2022,MIA,Haywood Highsmith
78,12/08/2022,MIA,Caleb Martin
79,12/08/2022,MIA,Max Strus
80,12/08/2022,MIA,Udonis Haslem
81,12/08/2022,MIA,Nikola Jovic
82,12/08/2022,MIA,Duncan Robinson
84,12/08/2022,MIA,Jamal Cain
89,12/08/2022,MIA,Kyle Lowry
93,12/08/2022,MIA,Gabe Vincent
94,12/08/2022,MIA,Omer Yurtseven
95,12/08/2022,HOU,Alperen Sengun
96,12/08/2022,HOU,Jabari Smith Jr.
97,12/08/2022,HOU,Kenyon Martin Jr.
98,12/08/2022,HOU,Tari Eason
99,12/08/2022,HOU,Daishen Nix
100,12/08/2022,HOU,TyTy Washington Jr.
101,12/08/2022,HOU,Eric Gordon
102,12/08/2022,HOU,Kevin Porter Jr.
103,12/08/2022,HOU,Jalen Green
104,12/08/2022,HOU,Usman Garuba
105,12/08/2022,HOU,Josh Christopher
106,12/08/2022,HOU,Boban Marjanovic
107,12/08/2022,HOU,Garrison Mathews
109,12/08/2022,HOU,Darius Days
110,12/08/2022,HOU,Bruno Fernando
111,12/08/2022,HOU,Trevor Hudgins
113,12/08/2022,HOU,Jae'Sean Tate
