,Date,Team,Name
0,12/28/2022,SAC,Kevin Huerter
1,12/28/2022,SAC,Trey Lyles
2,12/28/2022,SAC,KZ Okpala
3,12/28/2022,SAC,Davion Mitchell
4,12/28/2022,SAC,Harrison Barnes
5,12/28/2022,SAC,Domantas Sabonis
6,12/28/2022,SAC,Malik Monk
7,12/28/2022,SAC,De'Aaron Fox
8,12/28/2022,SAC,Richaun Holmes
9,12/28/2022,SAC,Keegan Murray
10,12/28/2022,SAC,Terence Davis
11,12/28/2022,SAC,Matthew Dellavedova
12,12/28/2022,SAC,Alex Len
13,12/28/2022,SAC,Chimezie Metu
14,12/28/2022,SAC,Neemias Queta
15,12/28/2022,SAC,Keon Ellis
16,12/28/2022,SAC,Chima Moneke
18,12/28/2022,CHI,Ayo Dosunmu
19,12/28/2022,CHI,Dalen Terry
20,12/28/2022,CHI,Goran Dragic
21,12/28/2022,CHI,Coby White
22,12/28/2022,CHI,DeMar DeRozan
23,12/28/2022,CHI,Patrick Williams
24,12/28/2022,CHI,Andre Drummond
25,12/28/2022,CHI,Zach LaVine
26,12/28/2022,CHI,Nikola Vucevic
27,12/28/2022,CHI,Javonte Green
28,12/28/2022,CHI,Tony Bradley
29,12/28/2022,CHI,Malcolm Hill
30,12/28/2022,CHI,Lonzo Ball
31,12/28/2022,CHI,Alex Caruso
33,12/28/2022,CHI,Derrick Jones Jr.
34,12/28/2022,CHI,Carlik Jones
35,12/28/2022,CHI,Marko Simonovic
36,12/28/2022,NOP,Dyson Daniels
37,12/28/2022,NOP,Trey Murphy III
38,12/28/2022,NOP,Jonas Valanciunas
39,12/28/2022,NOP,Naji Marshall
40,12/28/2022,NOP,Devonte' Graham
41,12/28/2022,NOP,Zion Williamson
42,12/28/2022,NOP,Jose Alvarado
43,12/28/2022,NOP,CJ McCollum
44,12/28/2022,NOP,Larry Nance Jr.
45,12/28/2022,NOP,Jaxson Hayes
46,12/28/2022,NOP,Willy Hernangomez
47,12/28/2022,NOP,Kira Lewis Jr.
48,12/28/2022,NOP,Dereon Seabron
49,12/28/2022,NOP,Garrett Temple
51,12/28/2022,NOP,Brandon Ingram
52,12/28/2022,NOP,Herbert Jones
53,12/28/2022,NOP,E.J. Liddell
56,12/28/2022,ATL,AJ Griffin
57,12/28/2022,ATL,Jalen Johnson
58,12/28/2022,ATL,Bogdan Bogdanovic
59,12/28/2022,ATL,John Collins
60,12/28/2022,ATL,Aaron Holiday
61,12/28/2022,ATL,Dejounte Murray
62,12/28/2022,ATL,Onyeka Okongwu
63,12/28/2022,ATL,Trent Forrest
64,12/28/2022,ATL,Justin Holiday
65,12/28/2022,ATL,Jarrett Culver
66,12/28/2022,ATL,Frank Kaminsky
67,12/28/2022,ATL,Vit Krejci
68,12/28/2022,ATL,Tyrese Martin
70,12/28/2022,ATL,Clint Capela
71,12/28/2022,ATL,De'Andre Hunter
73,12/28/2022,ATL,Trae Young
74,12/28/2022,PHX,Josh Okogie
75,12/28/2022,PHX,Torrey Craig
76,12/28/2022,PHX,Bismack Biyombo
77,12/28/2022,PHX,Damion Lee
78,12/28/2022,PHX,Dario Saric
79,12/28/2022,PHX,Deandre Ayton
80,12/28/2022,PHX,Duane Washington Jr.
81,12/28/2022,PHX,Mikal Bridges
82,12/28/2022,PHX,Chris Paul
83,12/28/2022,PHX,Ish Wainright
84,12/28/2022,PHX,Jock Landale
86,12/28/2022,PHX,Devin Booker
87,12/28/2022,PHX,Jae Crowder
88,12/28/2022,PHX,Cameron Johnson
89,12/28/2022,PHX,Cameron Payne
90,12/28/2022,PHX,Landry Shamet
91,12/28/2022,ORL,Bol Bol
92,12/28/2022,ORL,Moritz Wagner
93,12/28/2022,ORL,R.J. Hampton
94,12/28/2022,ORL,Wendell Carter Jr.
95,12/28/2022,ORL,Franz Wagner
96,12/28/2022,ORL,Mo Bamba
97,12/28/2022,ORL,Markelle Fultz
98,12/28/2022,ORL,Paolo Banchero
99,12/28/2022,ORL,Cole Anthony
100,12/28/2022,ORL,Gary Harris
101,12/28/2022,ORL,Admiral Schofield
102,12/28/2022,ORL,Caleb Houstan
103,12/28/2022,ORL,Terrence Ross
104,12/28/2022,ORL,Kevon Harris
105,12/28/2022,ORL,Jonathan Isaac
106,12/28/2022,ORL,Chuma Okeke
107,12/28/2022,ORL,Jalen Suggs
108,12/28/2022,DEN,Vlatko Cancar
109,12/28/2022,DEN,Zeke Nnaji
110,12/28/2022,DEN,Christian Braun
111,12/28/2022,DEN,Kentavious Caldwell-Pope
112,12/28/2022,DEN,Ish Smith
113,12/28/2022,DEN,Nikola Jokic
114,12/28/2022,DEN,Bones Hyland
115,12/28/2022,DEN,Michael Porter Jr.
116,12/28/2022,DEN,DeAndre Jordan
117,12/28/2022,DEN,Davon Reed
118,12/28/2022,DEN,Jack White
119,12/28/2022,DEN,Bruce Brown
120,12/28/2022,DEN,Collin Gillespie
121,12/28/2022,DEN,Aaron Gordon
122,12/28/2022,DEN,Jeff Green
123,12/28/2022,DEN,Jamal Murray
124,12/28/2022,DEN,Peyton Watson
125,12/28/2022,MIA,Orlando Robinson
126,12/28/2022,MIA,Duncan Robinson
127,12/28/2022,MIA,Haywood Highsmith
128,12/28/2022,MIA,Nikola Jovic
129,12/28/2022,MIA,Victor Oladipo
130,12/28/2022,MIA,Jimmy Butler
131,12/28/2022,MIA,Caleb Martin
132,12/28/2022,MIA,Bam Adebayo
133,12/28/2022,MIA,Gabe Vincent
134,12/28/2022,MIA,Max Strus
135,12/28/2022,MIA,Tyler Herro
136,12/28/2022,MIA,Udonis Haslem
139,12/28/2022,MIA,Dewayne Dedmon
142,12/28/2022,MIA,Kyle Lowry
145,12/28/2022,MIA,Omer Yurtseven
146,12/28/2022,LAL,Troy Brown Jr.
147,12/28/2022,LAL,Dennis Schroder
148,12/28/2022,LAL,Patrick Beverley
149,12/28/2022,LAL,Austin Reaves
150,12/28/2022,LAL,Wenyen Gabriel
151,12/28/2022,LAL,Thomas Bryant
152,12/28/2022,LAL,Max Christie
153,12/28/2022,LAL,Lonnie Walker IV
154,12/28/2022,LAL,Russell Westbrook
155,12/28/2022,LAL,LeBron James
156,12/28/2022,LAL,Juan Toscano-Anderson
157,12/28/2022,LAL,Damian Jones
158,12/28/2022,LAL,Kendrick Nunn
159,12/28/2022,LAL,Anthony Davis
161,12/28/2022,LAL,Scotty Pippen Jr.
164,12/28/2022,LAL,Cole Swider
165,12/28/2022,MIN,Nathan Knight
166,12/28/2022,MIN,Rudy Gobert
167,12/28/2022,MIN,Anthony Edwards
168,12/28/2022,MIN,Naz Reid
169,12/28/2022,MIN,Jaylen Nowell
170,12/28/2022,MIN,Bryn Forbes
171,12/28/2022,MIN,D'Angelo Russell
172,12/28/2022,MIN,Austin Rivers
173,12/28/2022,MIN,Jaden McDaniels
174,12/28/2022,MIN,Luka Garza
175,12/28/2022,MIN,Josh Minott
176,12/28/2022,MIN,Wendell Moore Jr.
177,12/28/2022,MIN,Matt Ryan
178,12/28/2022,MIN,Kyle Anderson
179,12/28/2022,MIN,Jordan McLaughlin
180,12/28/2022,MIN,Taurean Prince
181,12/28/2022,MIN,Karl-Anthony Towns
182,12/28/2022,MIL,Joe Ingles
183,12/28/2022,MIL,Grayson Allen
184,12/28/2022,MIL,George Hill
185,12/28/2022,MIL,Wesley Matthews
186,12/28/2022,MIL,MarJon Beauchamp
187,12/28/2022,MIL,Giannis Antetokounmpo
188,12/28/2022,MIL,Brook Lopez
189,12/28/2022,MIL,Jevon Carter
190,12/28/2022,MIL,Pat Connaughton
191,12/28/2022,MIL,Bobby Portis
192,12/28/2022,MIL,Thanasis Antetokounmpo
193,12/28/2022,MIL,AJ Green
194,12/28/2022,MIL,Serge Ibaka
195,12/28/2022,MIL,Sandro Mamukelashvili
196,12/28/2022,MIL,Jordan Nwora
197,12/28/2022,MIL,Jrue Holiday
198,12/28/2022,MIL,Khris Middleton
199,12/28/2022,BKN,Edmond Sumner
200,12/28/2022,BKN,Seth Curry
201,12/28/2022,BKN,Patty Mills
202,12/28/2022,BKN,Ben Simmons
203,12/28/2022,BKN,Kevin Durant
204,12/28/2022,BKN,Kyrie Irving
205,12/28/2022,BKN,Royce O'Neale
206,12/28/2022,BKN,T.J. Warren
207,12/28/2022,BKN,Nic Claxton
208,12/28/2022,BKN,Yuta Watanabe
209,12/28/2022,BKN,Markieff Morris
210,12/28/2022,BKN,Cam Thomas
212,12/28/2022,BKN,David Duke Jr.
213,12/28/2022,BKN,Kessler Edwards
214,12/28/2022,BKN,Joe Harris
215,12/28/2022,BKN,Day'Ron Sharpe
216,12/28/2022,BKN,Alondes Williams
217,12/28/2022,UTA,Malik Beasley
218,12/28/2022,UTA,Kelly Olynyk
219,12/28/2022,UTA,Nickeil Alexander-Walker
220,12/28/2022,UTA,Walker Kessler
221,12/28/2022,UTA,Jarred Vanderbilt
222,12/28/2022,UTA,Jordan Clarkson
223,12/28/2022,UTA,Mike Conley
224,12/28/2022,UTA,Collin Sexton
225,12/28/2022,UTA,Lauri Markkanen
226,12/28/2022,UTA,Rudy Gay
227,12/28/2022,UTA,Ochai Agbaji
228,12/28/2022,UTA,Udoka Azubuike
229,12/28/2022,UTA,Leandro Bolmaro
230,12/28/2022,UTA,Simone Fontecchio
