,Date,Team,Name
0,01/08/2023,POR,Jabari Walker
1,01/08/2023,POR,Drew Eubanks
2,01/08/2023,POR,Trendon Watford
3,01/08/2023,POR,Shaedon Sharpe
4,01/08/2023,POR,Keon Johnson
5,01/08/2023,POR,Josh Hart
6,01/08/2023,POR,Anfernee Simons
7,01/08/2023,POR,Jerami Grant
8,01/08/2023,POR,Damian Lillard
9,01/08/2023,POR,Jusuf Nurkic
10,01/08/2023,POR,Greg Brown III
11,01/08/2023,POR,John Butler Jr.
12,01/08/2023,POR,Ibou Badji
13,01/08/2023,POR,Nassir Little
15,01/08/2023,POR,Gary Payton II
16,01/08/2023,POR,Justise Winslow
17,01/08/2023,LAC,Reggie Jackson
18,01/08/2023,LAC,Terance Mann
19,01/08/2023,LAC,Marcus Morris Sr.
20,01/08/2023,LAC,Kawhi Leonard
21,01/08/2023,LAC,John Wall
22,01/08/2023,LAC,Norman Powell
23,01/08/2023,LAC,Moses Brown
24,01/08/2023,LAC,Nicolas Batum
25,01/08/2023,LAC,Ivica Zubac
26,01/08/2023,LAC,Brandon Boston Jr.
27,01/08/2023,LAC,Amir Coffey
28,01/08/2023,LAC,Robert Covington
29,01/08/2023,LAC,Jason Preston
31,01/08/2023,LAC,Moussa Diabate
32,01/08/2023,LAC,Paul George
33,01/08/2023,LAC,Luke Kennard
34,01/08/2023,CLE,Cedi Osman
35,01/08/2023,CLE,Kevin Love
36,01/08/2023,CLE,Lamar Stevens
37,01/08/2023,CLE,Raul Neto
38,01/08/2023,CLE,Mamadi Diakite
39,01/08/2023,CLE,Caris LeVert
40,01/08/2023,CLE,Isaac Okoro
41,01/08/2023,CLE,Evan Mobley
42,01/08/2023,CLE,Donovan Mitchell
43,01/08/2023,CLE,Darius Garland
44,01/08/2023,CLE,Jarrett Allen
45,01/08/2023,CLE,Robin Lopez
47,01/08/2023,CLE,Isaiah Mobley
48,01/08/2023,CLE,Ricky Rubio
49,01/08/2023,CLE,Dean Wade
50,01/08/2023,CLE,Dylan Windler
51,01/08/2023,TOR,Juancho Hernangomez
52,01/08/2023,TOR,Precious Achiuwa
53,01/08/2023,TOR,Malachi Flynn
54,01/08/2023,TOR,Thaddeus Young
55,01/08/2023,TOR,Chris Boucher
56,01/08/2023,TOR,Gary Trent Jr.
57,01/08/2023,TOR,Pascal Siakam
58,01/08/2023,TOR,Fred VanVleet
59,01/08/2023,TOR,Scottie Barnes
