,Date,Team,Name
0,12/16/2022,POR,Justise Winslow
1,12/16/2022,POR,Keon Johnson
2,12/16/2022,POR,Anfernee Simons
3,12/16/2022,POR,Shaedon Sharpe
4,12/16/2022,POR,Josh Hart
5,12/16/2022,POR,Jabari Walker
6,12/16/2022,POR,Jusuf Nurkic
7,12/16/2022,POR,Trendon Watford
8,12/16/2022,POR,Damian Lillard
9,12/16/2022,POR,Greg Brown III
10,12/16/2022,POR,Drew Eubanks
11,12/16/2022,POR,Jerami Grant
15,12/16/2022,POR,Nassir Little
16,12/16/2022,POR,Gary Payton II
18,12/16/2022,SAC,Malik Monk
19,12/16/2022,SAC,Terence Davis
20,12/16/2022,SAC,Kevin Huerter
21,12/16/2022,SAC,Richaun Holmes
22,12/16/2022,SAC,Domantas Sabonis
23,12/16/2022,SAC,Harrison Barnes
24,12/16/2022,SAC,Keegan Murray
25,12/16/2022,SAC,Chimezie Metu
26,12/16/2022,SAC,De'Aaron Fox
27,12/16/2022,SAC,Matthew Dellavedova
28,12/16/2022,SAC,Keon Ellis
29,12/16/2022,SAC,Trey Lyles
30,12/16/2022,SAC,Davion Mitchell
31,12/16/2022,SAC,KZ Okpala
32,12/16/2022,SAC,Neemias Queta
34,12/16/2022,SAC,Alex Len
36,12/16/2022,SAC,Chima Moneke
37,12/16/2022,CLE,Jarrett Allen
38,12/16/2022,CLE,Cedi Osman
39,12/16/2022,CLE,Caris LeVert
40,12/16/2022,CLE,Darius Garland
41,12/16/2022,CLE,Donovan Mitchell
42,12/16/2022,CLE,Lamar Stevens
43,12/16/2022,CLE,Isaac Okoro
44,12/16/2022,CLE,Evan Mobley
45,12/16/2022,CLE,Kevin Love
46,12/16/2022,CLE,Robin Lopez
47,12/16/2022,CLE,Raul Neto
48,12/16/2022,CLE,Mamadi Diakite
49,12/16/2022,CLE,Isaiah Mobley
50,12/16/2022,CLE,Ricky Rubio
51,12/16/2022,CLE,Dean Wade
52,12/16/2022,CLE,Dylan Windler
53,12/16/2022,CHI,Patrick Williams
54,12/16/2022,CHI,Alex Caruso
55,12/16/2022,CHI,Coby White
56,12/16/2022,CHI,Goran Dragic
57,12/16/2022,CHI,Nikola Vucevic
58,12/16/2022,CHI,Javonte Green
59,12/16/2022,CHI,DeMar DeRozan
60,12/16/2022,CHI,Zach LaVine
61,12/16/2022,CHI,Andre Drummond
62,12/16/2022,CHI,Tony Bradley
63,12/16/2022,CHI,Derrick Jones Jr.
64,12/16/2022,CHI,Ayo Dosunmu
65,12/16/2022,CHI,Dalen Terry
