,Date,Team,Name
0,12/23/2022,POR,Jusuf Nurkic
1,12/23/2022,POR,Keon Johnson
2,12/23/2022,POR,Shaedon Sharpe
3,12/23/2022,POR,Jerami Grant
4,12/23/2022,POR,Josh Hart
5,12/23/2022,POR,Trendon Watford
6,12/23/2022,POR,Anfernee Simons
7,12/23/2022,POR,Drew Eubanks
8,12/23/2022,POR,Damian Lillard
9,12/23/2022,POR,Greg Brown III
10,12/23/2022,POR,Jabari Walker
11,12/23/2022,POR,Gary Payton II
15,12/23/2022,POR,Nassir Little
18,12/23/2022,POR,Justise Winslow
19,12/23/2022,SAC,Trey Lyles
20,12/23/2022,SAC,Keegan Murray
21,12/23/2022,SAC,Terence Davis
22,12/23/2022,SAC,Davion Mitchell
23,12/23/2022,SAC,Neemias Queta
24,12/23/2022,SAC,Harrison Barnes
25,12/23/2022,SAC,Chimezie Metu
26,12/23/2022,SAC,Malik Monk
27,12/23/2022,SAC,Kevin Huerter
28,12/23/2022,SAC,Richaun Holmes
29,12/23/2022,SAC,KZ Okpala
30,12/23/2022,SAC,De'Aaron Fox
31,12/23/2022,SAC,Domantas Sabonis
32,12/23/2022,SAC,Matthew Dellavedova
33,12/23/2022,SAC,Alex Len
35,12/23/2022,LAC,Ivica Zubac
36,12/23/2022,LAC,Reggie Jackson
37,12/23/2022,LAC,Luke Kennard
38,12/23/2022,LAC,Terance Mann
39,12/23/2022,LAC,Norman Powell
40,12/23/2022,LAC,Marcus Morris Sr.
41,12/23/2022,LAC,Kawhi Leonard
42,12/23/2022,LAC,Paul George
43,12/23/2022,LAC,Nicolas Batum
44,12/23/2022,LAC,Moses Brown
45,12/23/2022,LAC,Amir Coffey
46,12/23/2022,LAC,Robert Covington
47,12/23/2022,LAC,Brandon Boston Jr.
48,12/23/2022,LAC,Moussa Diabate
49,12/23/2022,LAC,Jason Preston
50,12/23/2022,LAC,John Wall
51,12/23/2022,CLE,Isaac Okoro
52,12/23/2022,CLE,Lamar Stevens
53,12/23/2022,CLE,Caris LeVert
54,12/23/2022,CLE,Raul Neto
55,12/23/2022,CLE,Robin Lopez
56,12/23/2022,CLE,Cedi Osman
57,12/23/2022,CLE,Donovan Mitchell
58,12/23/2022,CLE,Darius Garland
59,12/23/2022,CLE,Jarrett Allen
60,12/23/2022,CLE,Evan Mobley
61,12/23/2022,CLE,Kevin Love
62,12/23/2022,CLE,Mamadi Diakite
64,12/23/2022,CLE,Isaiah Mobley
65,12/23/2022,CLE,Ricky Rubio
67,12/23/2022,CLE,Dean Wade
68,12/23/2022,CLE,Dylan Windler
69,12/23/2022,CHI,Andre Drummond
70,12/23/2022,CHI,Goran Dragic
71,12/23/2022,CHI,Ayo Dosunmu
72,12/23/2022,CHI,Coby White
73,12/23/2022,CHI,Zach LaVine
74,12/23/2022,CHI,Patrick Williams
75,12/23/2022,CHI,DeMar DeRozan
76,12/23/2022,CHI,Nikola Vucevic
77,12/23/2022,CHI,Tony Bradley
78,12/23/2022,CHI,Malcolm Hill
79,12/23/2022,CHI,Carlik Jones
80,12/23/2022,CHI,Marko Simonovic
81,12/23/2022,CHI,Dalen Terry
82,12/23/2022,CHI,Lonzo Ball
83,12/23/2022,CHI,Alex Caruso
85,12/23/2022,CHI,Javonte Green
86,12/23/2022,CHI,Derrick Jones Jr.
87,12/23/2022,NOP,Willy Hernangomez
88,12/23/2022,NOP,Jonas Valanciunas
89,12/23/2022,NOP,Dyson Daniels
90,12/23/2022,NOP,Jose Alvarado
91,12/23/2022,NOP,Devonte' Graham
92,12/23/2022,NOP,Herbert Jones
93,12/23/2022,NOP,Naji Marshall
94,12/23/2022,NOP,Jaxson Hayes
95,12/23/2022,NOP,CJ McCollum
96,12/23/2022,NOP,Trey Murphy III
97,12/23/2022,NOP,Kira Lewis Jr.
98,12/23/2022,NOP,Garrett Temple
99,12/23/2022,NOP,Brandon Ingram
100,12/23/2022,NOP,E.J. Liddell
102,12/23/2022,NOP,Larry Nance Jr.
103,12/23/2022,NOP,Dereon Seabron
104,12/23/2022,NOP,Zion Williamson
105,12/23/2022,SAS,Charles Bassey
106,12/23/2022,SAS,Jakob Poeltl
107,12/23/2022,SAS,Devin Vassell
