,Date,Team,Name
0,01/21/2023,SAC,De'Aaron Fox
1,01/21/2023,SAC,Keegan Murray
2,01/21/2023,SAC,Chimezie Metu
3,01/21/2023,SAC,Harrison Barnes
4,01/21/2023,SAC,Malik Monk
5,01/21/2023,SAC,Kevin Huerter
6,01/21/2023,SAC,KZ Okpala
7,01/21/2023,SAC,Alex Len
8,01/21/2023,SAC,Domantas Sabonis
9,01/21/2023,SAC,Richaun Holmes
10,01/21/2023,SAC,Trey Lyles
11,01/21/2023,SAC,Davion Mitchell
12,01/21/2023,SAC,Terence Davis
13,01/21/2023,SAC,Matthew Dellavedova
14,01/21/2023,SAC,PJ Dozier
15,01/21/2023,SAC,Keon Ellis
16,01/21/2023,SAC,Neemias Queta
17,01/21/2023,CLE,Caris LeVert
18,01/21/2023,CLE,Cedi Osman
19,01/21/2023,CLE,Ricky Rubio
20,01/21/2023,CLE,Jarrett Allen
21,01/21/2023,CLE,Isaac Okoro
22,01/21/2023,CLE,Evan Mobley
23,01/21/2023,CLE,Dean Wade
24,01/21/2023,CLE,Kevin Love
25,01/21/2023,CLE,Darius Garland
26,01/21/2023,CLE,Lamar Stevens
27,01/21/2023,CLE,Robin Lopez
28,01/21/2023,CLE,Raul Neto
29,01/21/2023,CLE,Mamadi Diakite
30,01/21/2023,CLE,Donovan Mitchell
31,01/21/2023,CLE,Isaiah Mobley
33,01/21/2023,CLE,Dylan Windler
34,01/21/2023,TOR,O.G. Anunoby
35,01/21/2023,TOR,Gary Trent Jr.
36,01/21/2023,TOR,Thaddeus Young
37,01/21/2023,TOR,Pascal Siakam
38,01/21/2023,TOR,Scottie Barnes
39,01/21/2023,TOR,Malachi Flynn
40,01/21/2023,TOR,Precious Achiuwa
41,01/21/2023,TOR,Juancho Hernangomez
42,01/21/2023,TOR,Chris Boucher
43,01/21/2023,TOR,Khem Birch
44,01/21/2023,TOR,Joe Wieskamp
45,01/21/2023,TOR,Fred VanVleet
46,01/21/2023,TOR,Dalano Banton
47,01/21/2023,TOR,Jeff Dowtin Jr.
48,01/21/2023,TOR,Ron Harper Jr.
49,01/21/2023,TOR,Christian Koloko
50,01/21/2023,TOR,Otto Porter Jr.
52,01/21/2023,ATL,Trae Young
53,01/21/2023,ATL,Clint Capela
54,01/21/2023,ATL,Onyeka Okongwu
55,01/21/2023,ATL,John Collins
56,01/21/2023,ATL,Dejounte Murray
57,01/21/2023,ATL,AJ Griffin
58,01/21/2023,ATL,De'Andre Hunter
59,01/21/2023,ATL,Aaron Holiday
60,01/21/2023,ATL,Jalen Johnson
61,01/21/2023,ATL,Trent Forrest
62,01/21/2023,ATL,Justin Holiday
63,01/21/2023,ATL,Frank Kaminsky
64,01/21/2023,ATL,Vit Krejci
65,01/21/2023,ATL,Tyrese Martin
66,01/21/2023,ATL,Bogdan Bogdanovic
67,01/21/2023,ATL,Donovan Williams
68,01/21/2023,CHA,Mark Williams
69,01/21/2023,CHA,Dennis Smith Jr.
70,01/21/2023,CHA,Gordon Hayward
71,01/21/2023,CHA,Terry Rozier
72,01/21/2023,CHA,JT Thor
73,01/21/2023,CHA,P.J. Washington
74,01/21/2023,CHA,Jalen McDaniels
75,01/21/2023,CHA,Mason Plumlee
76,01/21/2023,CHA,Bryce McGowens
77,01/21/2023,CHA,Nick Richards
78,01/21/2023,CHA,LaMelo Ball
79,01/21/2023,CHA,Cody Martin
81,01/21/2023,CHA,James Bouknight
83,01/21/2023,CHA,Kai Jones
84,01/21/2023,CHA,Theo Maledon
86,01/21/2023,CHA,Kelly Oubre Jr.
87,01/21/2023,PHX,Duane Washington Jr.
88,01/21/2023,PHX,Ish Wainright
89,01/21/2023,PHX,Josh Okogie
90,01/21/2023,PHX,Saben Lee
91,01/21/2023,PHX,Jock Landale
92,01/21/2023,PHX,Damion Lee
93,01/21/2023,PHX,Bismack Biyombo
94,01/21/2023,PHX,Torrey Craig
95,01/21/2023,PHX,Mikal Bridges
96,01/21/2023,PHX,Dario Saric
97,01/21/2023,PHX,Deandre Ayton
98,01/21/2023,PHX,Cameron Johnson
100,01/21/2023,PHX,Devin Booker
101,01/21/2023,PHX,Jae Crowder
104,01/21/2023,PHX,Chris Paul
105,01/21/2023,PHX,Cameron Payne
106,01/21/2023,PHX,Landry Shamet
107,01/21/2023,ORL,Mo Bamba
108,01/21/2023,ORL,Gary Harris
109,01/21/2023,ORL,Wendell Carter Jr.
110,01/21/2023,ORL,Franz Wagner
111,01/21/2023,ORL,Bol Bol
112,01/21/2023,ORL,Paolo Banchero
113,01/21/2023,ORL,Markelle Fultz
114,01/21/2023,ORL,Cole Anthony
115,01/21/2023,ORL,Admiral Schofield
116,01/21/2023,ORL,Terrence Ross
117,01/21/2023,ORL,Moritz Wagner
118,01/21/2023,ORL,Jalen Suggs
119,01/21/2023,ORL,R.J. Hampton
120,01/21/2023,ORL,Kevon Harris
121,01/21/2023,ORL,Caleb Houstan
122,01/21/2023,ORL,Jonathan Isaac
123,01/21/2023,ORL,Chuma Okeke
124,01/21/2023,PHI,Paul Reed
125,01/21/2023,PHI,Montrezl Harrell
126,01/21/2023,PHI,Tyrese Maxey
127,01/21/2023,PHI,Georges Niang
128,01/21/2023,PHI,Shake Milton
129,01/21/2023,PHI,Tobias Harris
130,01/21/2023,PHI,Danuel House Jr.
131,01/21/2023,PHI,De'Anthony Melton
132,01/21/2023,PHI,Matisse Thybulle
133,01/21/2023,PHI,P.J. Tucker
134,01/21/2023,PHI,Furkan Korkmaz
135,01/21/2023,PHI,Jaden Springer
136,01/21/2023,PHI,Joel Embiid
137,01/21/2023,PHI,Julian Champagnie
139,01/21/2023,PHI,James Harden
140,01/21/2023,PHI,Louis King
141,01/21/2023,HOU,Kenyon Martin Jr.
142,01/21/2023,HOU,Jae'Sean Tate
143,01/21/2023,HOU,Tari Eason
144,01/21/2023,HOU,Eric Gordon
145,01/21/2023,HOU,Alperen Sengun
146,01/21/2023,HOU,Josh Christopher
147,01/21/2023,HOU,Jalen Green
148,01/21/2023,HOU,TyTy Washington Jr.
149,01/21/2023,HOU,Garrison Mathews
150,01/21/2023,HOU,Usman Garuba
151,01/21/2023,HOU,Bruno Fernando
152,01/21/2023,HOU,Boban Marjanovic
153,01/21/2023,HOU,Daishen Nix
154,01/21/2023,HOU,Darius Days
155,01/21/2023,HOU,Trevor Hudgins
156,01/21/2023,HOU,Kevin Porter Jr.
157,01/21/2023,HOU,Jabari Smith Jr.
158,01/21/2023,MIN,Kyle Anderson
159,01/21/2023,MIN,Taurean Prince
160,01/21/2023,MIN,Anthony Edwards
161,01/21/2023,MIN,Luka Garza
162,01/21/2023,MIN,Nathan Knight
163,01/21/2023,MIN,D'Angelo Russell
164,01/21/2023,MIN,Jaden McDaniels
165,01/21/2023,MIN,Austin Rivers
166,01/21/2023,MIN,Naz Reid
167,01/21/2023,MIN,Jaylen Nowell
168,01/21/2023,MIN,Matt Ryan
169,01/21/2023,MIN,Rudy Gobert
171,01/21/2023,MIN,Bryn Forbes
173,01/21/2023,MIN,Jordan McLaughlin
174,01/21/2023,MIN,Josh Minott
175,01/21/2023,MIN,Wendell Moore Jr.
177,01/21/2023,MIN,Karl-Anthony Towns
178,01/21/2023,BOS,Derrick White
179,01/21/2023,BOS,Jaylen Brown
180,01/21/2023,BOS,Robert Williams III
181,01/21/2023,BOS,Malcolm Brogdon
182,01/21/2023,BOS,Al Horford
183,01/21/2023,BOS,Grant Williams
184,01/21/2023,BOS,Payton Pritchard
185,01/21/2023,BOS,Marcus Smart
186,01/21/2023,BOS,Luke Kornet
187,01/21/2023,BOS,Blake Griffin
188,01/21/2023,BOS,Sam Hauser
189,01/21/2023,BOS,Justin Jackson
190,01/21/2023,BOS,JD Davison
191,01/21/2023,BOS,Danilo Gallinari
