,Date,Team,Name
0,01/23/2023,POR,Nassir Little
1,01/23/2023,POR,Anfernee Simons
2,01/23/2023,POR,Drew Eubanks
3,01/23/2023,POR,Gary Payton II
4,01/23/2023,POR,Josh Hart
5,01/23/2023,POR,Jabari Walker
6,01/23/2023,POR,Keon Johnson
7,01/23/2023,POR,John Butler Jr.
8,01/23/2023,POR,Damian Lillard
9,01/23/2023,POR,Greg Brown III
10,01/23/2023,POR,Jusuf Nurkic
11,01/23/2023,POR,Trendon Watford
12,01/23/2023,POR,Jerami Grant
13,01/23/2023,POR,Shaedon Sharpe
14,01/23/2023,POR,Justise Winslow
15,01/23/2023,SAC,Malik Monk
16,01/23/2023,SAC,De'Aaron Fox
17,01/23/2023,SAC,Keegan Murray
18,01/23/2023,SAC,KZ Okpala
19,01/23/2023,SAC,Domantas Sabonis
20,01/23/2023,SAC,Davion Mitchell
21,01/23/2023,SAC,Matthew Dellavedova
22,01/23/2023,SAC,Harrison Barnes
23,01/23/2023,SAC,Terence Davis
24,01/23/2023,SAC,PJ Dozier
25,01/23/2023,SAC,Alex Len
26,01/23/2023,SAC,Trey Lyles
27,01/23/2023,SAC,Richaun Holmes
28,01/23/2023,SAC,Kevin Huerter
29,01/23/2023,SAC,Keon Ellis
30,01/23/2023,SAC,Chimezie Metu
31,01/23/2023,CHI,Coby White
32,01/23/2023,CHI,Nikola Vucevic
33,01/23/2023,CHI,Zach LaVine
34,01/23/2023,CHI,Andre Drummond
35,01/23/2023,CHI,DeMar DeRozan
36,01/23/2023,CHI,Patrick Williams
37,01/23/2023,CHI,Derrick Jones Jr.
38,01/23/2023,CHI,Ayo Dosunmu
39,01/23/2023,CHI,Alex Caruso
40,01/23/2023,CHI,Tony Bradley
41,01/23/2023,CHI,Malcolm Hill
42,01/23/2023,CHI,Carlik Jones
43,01/23/2023,CHI,Marko Simonovic
44,01/23/2023,CHI,Dalen Terry
45,01/23/2023,CHI,Lonzo Ball
46,01/23/2023,CHI,Goran Dragic
47,01/23/2023,CHI,Javonte Green
48,01/23/2023,SAS,Jeremy Sochan
49,01/23/2023,SAS,Keita Bates-Diop
50,01/23/2023,SAS,Doug McDermott
51,01/23/2023,SAS,Romeo Langford
52,01/23/2023,SAS,Keldon Johnson
53,01/23/2023,SAS,Gorgui Dieng
54,01/23/2023,SAS,Isaiah Roby
55,01/23/2023,SAS,Zach Collins
56,01/23/2023,SAS,Stanley Johnson
57,01/23/2023,SAS,Malaki Branham
58,01/23/2023,SAS,Josh Richardson
59,01/23/2023,SAS,Jakob Poeltl
60,01/23/2023,SAS,Tre Jones
61,01/23/2023,SAS,Dominick Barlow
62,01/23/2023,SAS,Charles Bassey
63,01/23/2023,SAS,Devin Vassell
64,01/23/2023,SAS,Blake Wesley
65,01/23/2023,ATL,Trae Young
66,01/23/2023,ATL,Bogdan Bogdanovic
67,01/23/2023,ATL,Aaron Holiday
68,01/23/2023,ATL,Clint Capela
69,01/23/2023,ATL,Dejounte Murray
70,01/23/2023,ATL,AJ Griffin
71,01/23/2023,ATL,Frank Kaminsky
72,01/23/2023,ATL,Jalen Johnson
73,01/23/2023,ATL,John Collins
74,01/23/2023,ATL,Justin Holiday
75,01/23/2023,ATL,Vit Krejci
76,01/23/2023,ATL,Tyrese Martin
77,01/23/2023,ATL,De'Andre Hunter
79,01/23/2023,ATL,Onyeka Okongwu
80,01/23/2023,ATL,Donovan Williams
81,01/23/2023,CHA,Mason Plumlee
82,01/23/2023,CHA,Kai Jones
83,01/23/2023,CHA,Terry Rozier
84,01/23/2023,CHA,JT Thor
85,01/23/2023,CHA,Bryce McGowens
86,01/23/2023,CHA,Nick Richards
87,01/23/2023,CHA,Gordon Hayward
88,01/23/2023,CHA,P.J. Washington
89,01/23/2023,CHA,Dennis Smith Jr.
90,01/23/2023,CHA,Mark Williams
91,01/23/2023,CHA,Jalen McDaniels
92,01/23/2023,CHA,James Bouknight
93,01/23/2023,CHA,LaMelo Ball
94,01/23/2023,CHA,Cody Martin
95,01/23/2023,CHA,Kelly Oubre Jr.
96,01/23/2023,MEM,Xavier Tillman
97,01/23/2023,MEM,John Konchar
98,01/23/2023,MEM,Tyus Jones
99,01/23/2023,MEM,Jake LaRavia
100,01/23/2023,MEM,David Roddy
101,01/23/2023,MEM,Desmond Bane
102,01/23/2023,MEM,Jaren Jackson Jr.
103,01/23/2023,MEM,Kennedy Chandler
104,01/23/2023,MEM,Kenneth Lofton Jr.
105,01/23/2023,MEM,Ziaire Williams
106,01/23/2023,MEM,Vince Williams Jr.
107,01/23/2023,MEM,Brandon Clarke
108,01/23/2023,MEM,Santi Aldama
109,01/23/2023,MEM,Dillon Brooks
110,01/23/2023,MEM,Steven Adams
112,01/23/2023,MEM,Danny Green
113,01/23/2023,MEM,Ja Morant
114,01/23/2023,ORL,Cole Anthony
115,01/23/2023,ORL,Wendell Carter Jr.
116,01/23/2023,ORL,Franz Wagner
117,01/23/2023,ORL,Paolo Banchero
118,01/23/2023,ORL,Markelle Fultz
119,01/23/2023,ORL,Jonathan Isaac
120,01/23/2023,ORL,Jalen Suggs
121,01/23/2023,ORL,Bol Bol
122,01/23/2023,ORL,Gary Harris
123,01/23/2023,ORL,Moritz Wagner
124,01/23/2023,ORL,Mo Bamba
125,01/23/2023,ORL,R.J. Hampton
126,01/23/2023,ORL,Terrence Ross
127,01/23/2023,ORL,Kevon Harris
128,01/23/2023,ORL,Caleb Houstan
130,01/23/2023,ORL,Chuma Okeke
131,01/23/2023,ORL,Admiral Schofield
132,01/23/2023,HOU,Alperen Sengun
133,01/23/2023,HOU,TyTy Washington Jr.
134,01/23/2023,HOU,Kenyon Martin Jr.
135,01/23/2023,HOU,Jae'Sean Tate
136,01/23/2023,HOU,Tari Eason
137,01/23/2023,HOU,Usman Garuba
138,01/23/2023,HOU,Garrison Mathews
139,01/23/2023,HOU,Bruno Fernando
140,01/23/2023,HOU,Josh Christopher
141,01/23/2023,HOU,Jalen Green
142,01/23/2023,HOU,Eric Gordon
143,01/23/2023,HOU,Boban Marjanovic
144,01/23/2023,HOU,Daishen Nix
145,01/23/2023,HOU,Darius Days
146,01/23/2023,HOU,Trevor Hudgins
147,01/23/2023,HOU,Kevin Porter Jr.
148,01/23/2023,HOU,Jabari Smith Jr.
149,01/23/2023,MIN,Matt Ryan
150,01/23/2023,MIN,Austin Rivers
151,01/23/2023,MIN,Rudy Gobert
152,01/23/2023,MIN,Kyle Anderson
153,01/23/2023,MIN,Jaden McDaniels
154,01/23/2023,MIN,Naz Reid
155,01/23/2023,MIN,Jaylen Nowell
156,01/23/2023,MIN,D'Angelo Russell
157,01/23/2023,MIN,Anthony Edwards
158,01/23/2023,MIN,Nathan Knight
159,01/23/2023,MIN,Bryn Forbes
160,01/23/2023,MIN,Luka Garza
161,01/23/2023,MIN,Wendell Moore Jr.
164,01/23/2023,MIN,Jordan McLaughlin
165,01/23/2023,MIN,Josh Minott
167,01/23/2023,MIN,Taurean Prince
168,01/23/2023,MIN,Karl-Anthony Towns
169,01/23/2023,BOS,Sam Hauser
170,01/23/2023,BOS,Jaylen Brown
171,01/23/2023,BOS,Al Horford
172,01/23/2023,BOS,JD Davison
173,01/23/2023,BOS,Justin Jackson
174,01/23/2023,BOS,Luke Kornet
175,01/23/2023,BOS,Mfiondu Kabengele
176,01/23/2023,BOS,Jayson Tatum
177,01/23/2023,BOS,Blake Griffin
178,01/23/2023,BOS,Payton Pritchard
179,01/23/2023,BOS,Grant Williams
180,01/23/2023,BOS,Derrick White
181,01/23/2023,BOS,Malcolm Brogdon
182,01/23/2023,BOS,Danilo Gallinari
183,01/23/2023,BOS,Marcus Smart
184,01/23/2023,BOS,Robert Williams III
185,01/23/2023,MIL,Thanasis Antetokounmpo
186,01/23/2023,MIL,Jevon Carter
187,01/23/2023,MIL,Jrue Holiday
188,01/23/2023,MIL,Joe Ingles
189,01/23/2023,MIL,Bobby Portis
190,01/23/2023,MIL,Brook Lopez
191,01/23/2023,MIL,MarJon Beauchamp
192,01/23/2023,MIL,AJ Green
193,01/23/2023,MIL,Jordan Nwora
194,01/23/2023,MIL,Khris Middleton
195,01/23/2023,MIL,Wesley Matthews
196,01/23/2023,MIL,Giannis Antetokounmpo
197,01/23/2023,MIL,Pat Connaughton
198,01/23/2023,MIL,Grayson Allen
199,01/23/2023,MIL,George Hill
201,01/23/2023,MIL,Serge Ibaka
202,01/23/2023,MIL,Sandro Mamukelashvili
204,01/23/2023,UTA,Walker Kessler
205,01/23/2023,UTA,Jordan Clarkson
206,01/23/2023,UTA,Simone Fontecchio
207,01/23/2023,UTA,Malik Beasley
208,01/23/2023,UTA,Talen Horton-Tucker
209,01/23/2023,UTA,Jarred Vanderbilt
210,01/23/2023,UTA,Nickeil Alexander-Walker
211,01/23/2023,UTA,Ochai Agbaji
212,01/23/2023,UTA,Collin Sexton
213,01/23/2023,UTA,Udoka Azubuike
214,01/23/2023,UTA,Leandro Bolmaro
215,01/23/2023,UTA,Lauri Markkanen
216,01/23/2023,UTA,Rudy Gay
217,01/23/2023,UTA,Mike Conley
218,01/23/2023,UTA,Johnny Juzang
219,01/23/2023,UTA,Kelly Olynyk
220,01/23/2023,UTA,Micah Potter
221,01/23/2023,DET,Nerlens Noel
222,01/23/2023,DET,Jaden Ivey
223,01/23/2023,DET,Saddiq Bey
224,01/23/2023,DET,Hamidou Diallo
225,01/23/2023,DET,Isaiah Livers
226,01/23/2023,DET,Cory Joseph
227,01/23/2023,DET,Rodney McGruder
228,01/23/2023,DET,Alec Burks
229,01/23/2023,DET,Kevin Knox II
230,01/23/2023,DET,Jalen Duren
231,01/23/2023,DET,Bojan Bogdanovic
232,01/23/2023,DET,Killian Hayes
233,01/23/2023,DET,Marvin Bagley III
234,01/23/2023,DET,Buddy Boeheim
235,01/23/2023,DET,Cade Cunningham
237,01/23/2023,DET,Jared Rhoden
238,01/23/2023,DET,Isaiah Stewart
