,Date,Team,Name
0,12/19/2022,POR,Keon Johnson
1,12/19/2022,POR,Justise Winslow
2,12/19/2022,POR,Drew Eubanks
3,12/19/2022,POR,Anfernee Simons
4,12/19/2022,POR,Josh Hart
5,12/19/2022,POR,Shaedon Sharpe
6,12/19/2022,POR,Jerami Grant
7,12/19/2022,POR,Trendon Watford
8,12/19/2022,POR,Damian Lillard
9,12/19/2022,POR,Greg Brown III
10,12/19/2022,POR,Jabari Walker
11,12/19/2022,POR,Gary Payton II
14,12/19/2022,POR,Nassir Little
15,12/19/2022,POR,Jusuf Nurkic
17,12/19/2022,SAC,Harrison Barnes
18,12/19/2022,SAC,Kevin Huerter
19,12/19/2022,SAC,Davion Mitchell
20,12/19/2022,SAC,Malik Monk
21,12/19/2022,SAC,Keegan Murray
22,12/19/2022,SAC,Trey Lyles
23,12/19/2022,SAC,De'Aaron Fox
24,12/19/2022,SAC,Neemias Queta
25,12/19/2022,SAC,Domantas Sabonis
26,12/19/2022,SAC,Terence Davis
27,12/19/2022,SAC,Matthew Dellavedova
28,12/19/2022,SAC,Richaun Holmes
29,12/19/2022,SAC,Alex Len
30,12/19/2022,SAC,Chimezie Metu
31,12/19/2022,SAC,KZ Okpala
32,12/19/2022,SAC,Keon Ellis
33,12/19/2022,SAC,Chima Moneke
34,12/19/2022,CLE,Isaac Okoro
35,12/19/2022,CLE,Raul Neto
36,12/19/2022,CLE,Caris LeVert
37,12/19/2022,CLE,Evan Mobley
38,12/19/2022,CLE,Kevin Love
39,12/19/2022,CLE,Cedi Osman
40,12/19/2022,CLE,Robin Lopez
41,12/19/2022,CLE,Darius Garland
42,12/19/2022,CLE,Donovan Mitchell
43,12/19/2022,CLE,Jarrett Allen
44,12/19/2022,CLE,Lamar Stevens
45,12/19/2022,CLE,Mamadi Diakite
46,12/19/2022,CLE,Isaiah Mobley
47,12/19/2022,CLE,Ricky Rubio
49,12/19/2022,CLE,Dean Wade
50,12/19/2022,CLE,Dylan Windler
51,12/19/2022,NOP,Dyson Daniels
52,12/19/2022,NOP,Naji Marshall
53,12/19/2022,NOP,Trey Murphy III
54,12/19/2022,NOP,Willy Hernangomez
55,12/19/2022,NOP,Herbert Jones
56,12/19/2022,NOP,Devonte' Graham
57,12/19/2022,NOP,Zion Williamson
58,12/19/2022,NOP,Jonas Valanciunas
59,12/19/2022,NOP,CJ McCollum
60,12/19/2022,NOP,Jose Alvarado
61,12/19/2022,NOP,Jaxson Hayes
62,12/19/2022,NOP,Garrett Temple
63,12/19/2022,NOP,Brandon Ingram
64,12/19/2022,NOP,Kira Lewis Jr.
65,12/19/2022,NOP,E.J. Liddell
66,12/19/2022,NOP,Larry Nance Jr.
67,12/19/2022,NOP,Dereon Seabron
68,12/19/2022,SAS,Keita Bates-Diop
69,12/19/2022,SAS,Jeremy Sochan
70,12/19/2022,SAS,Stanley Johnson
71,12/19/2022,SAS,Zach Collins
72,12/19/2022,SAS,Romeo Langford
73,12/19/2022,SAS,Jakob Poeltl
74,12/19/2022,SAS,Charles Bassey
75,12/19/2022,SAS,Doug McDermott
76,12/19/2022,SAS,Isaiah Roby
77,12/19/2022,SAS,Tre Jones
78,12/19/2022,SAS,Malaki Branham
79,12/19/2022,SAS,Devin Vassell
80,12/19/2022,SAS,Gorgui Dieng
81,12/19/2022,SAS,Dominick Barlow
82,12/19/2022,SAS,Keldon Johnson
84,12/19/2022,SAS,Josh Richardson
85,12/19/2022,SAS,Blake Wesley
86,12/19/2022,TOR,Thaddeus Young
87,12/19/2022,TOR,Fred VanVleet
88,12/19/2022,TOR,Scottie Barnes
89,12/19/2022,TOR,Khem Birch
90,12/19/2022,TOR,Juancho Hernangomez
91,12/19/2022,TOR,O.G. Anunoby
92,12/19/2022,TOR,Chris Boucher
93,12/19/2022,TOR,Pascal Siakam
94,12/19/2022,TOR,Malachi Flynn
95,12/19/2022,TOR,Dalano Banton
96,12/19/2022,TOR,Christian Koloko
97,12/19/2022,TOR,Gary Trent Jr.
98,12/19/2022,TOR,Precious Achiuwa
100,12/19/2022,TOR,Justin Champagnie
101,12/19/2022,TOR,Jeff Dowtin Jr.
102,12/19/2022,TOR,Ron Harper Jr.
103,12/19/2022,TOR,Otto Porter Jr.
105,12/19/2022,OKC,Isaiah Joe
106,12/19/2022,OKC,Luguentz Dort
107,12/19/2022,OKC,Aaron Wiggins
108,12/19/2022,OKC,Mike Muscala
109,12/19/2022,OKC,Aleksej Pokusevski
110,12/19/2022,OKC,Eugene Omoruyi
111,12/19/2022,OKC,Kenrich Williams
112,12/19/2022,OKC,Jalen Williams
113,12/19/2022,OKC,Lindy Waters III
114,12/19/2022,OKC,Shai Gilgeous-Alexander
115,12/19/2022,OKC,Darius Bazley
117,12/19/2022,OKC,Ousmane Dieng
118,12/19/2022,OKC,Josh Giddey
120,12/19/2022,OKC,Chet Holmgren
121,12/19/2022,OKC,Tre Mann
122,12/19/2022,OKC,Jeremiah Robinson-Earl
123,12/19/2022,OKC,Jaylin Williams
124,12/19/2022,ATL,Onyeka Okongwu
125,12/19/2022,ATL,Bogdan Bogdanovic
126,12/19/2022,ATL,John Collins
127,12/19/2022,ATL,Dejounte Murray
128,12/19/2022,ATL,De'Andre Hunter
129,12/19/2022,ATL,AJ Griffin
130,12/19/2022,ATL,Trae Young
131,12/19/2022,ATL,Jalen Johnson
132,12/19/2022,ATL,Aaron Holiday
133,12/19/2022,ATL,Trent Forrest
134,12/19/2022,ATL,Justin Holiday
135,12/19/2022,ATL,Frank Kaminsky
136,12/19/2022,ATL,Vit Krejci
137,12/19/2022,ATL,Tyrese Martin
138,12/19/2022,ATL,Clint Capela
140,12/19/2022,ATL,Jarrett Culver
142,12/19/2022,CHA,P.J. Washington
143,12/19/2022,CHA,JT Thor
144,12/19/2022,CHA,Jalen McDaniels
145,12/19/2022,CHA,Theo Maledon
146,12/19/2022,CHA,Mason Plumlee
147,12/19/2022,CHA,Gordon Hayward
148,12/19/2022,CHA,Nick Richards
149,12/19/2022,CHA,Kelly Oubre Jr.
150,12/19/2022,CHA,LaMelo Ball
151,12/19/2022,CHA,James Bouknight
152,12/19/2022,CHA,Kai Jones
153,12/19/2022,CHA,Cody Martin
154,12/19/2022,CHA,Bryce McGowens
155,12/19/2022,CHA,Terry Rozier
156,12/19/2022,CHA,Dennis Smith Jr.
157,12/19/2022,CHA,Mark Williams
158,12/19/2022,DAL,Kemba Walker
159,12/19/2022,DAL,Dorian Finney-Smith
160,12/19/2022,DAL,Reggie Bullock
161,12/19/2022,DAL,Theo Pinson
162,12/19/2022,DAL,Frank Ntilikina
163,12/19/2022,DAL,Davis Bertans
164,12/19/2022,DAL,Spencer Dinwiddie
165,12/19/2022,DAL,Christian Wood
166,12/19/2022,DAL,JaVale McGee
167,12/19/2022,DAL,Luka Doncic
168,12/19/2022,DAL,Dwight Powell
171,12/19/2022,DAL,Tyler Dorsey
172,12/19/2022,DAL,Josh Green
173,12/19/2022,DAL,Tim Hardaway Jr.
174,12/19/2022,DAL,Jaden Hardy
175,12/19/2022,DAL,Maxi Kleber
177,12/19/2022,DAL,McKinley Wright IV
178,12/19/2022,PHX,Bismack Biyombo
179,12/19/2022,PHX,Ish Wainright
180,12/19/2022,PHX,Damion Lee
181,12/19/2022,PHX,Landry Shamet
182,12/19/2022,PHX,Deandre Ayton
183,12/19/2022,PHX,Mikal Bridges
184,12/19/2022,PHX,Torrey Craig
185,12/19/2022,PHX,Dario Saric
186,12/19/2022,PHX,Josh Okogie
187,12/19/2022,PHX,Chris Paul
188,12/19/2022,PHX,Devin Booker
191,12/19/2022,PHX,Jae Crowder
192,12/19/2022,PHX,Cameron Johnson
193,12/19/2022,PHX,Jock Landale
194,12/19/2022,PHX,Cameron Payne
195,12/19/2022,PHX,Duane Washington Jr.
196,12/19/2022,ORL,Admiral Schofield
197,12/19/2022,ORL,Terrence Ross
198,12/19/2022,ORL,Bol Bol
199,12/19/2022,ORL,Mo Bamba
200,12/19/2022,ORL,Cole Anthony
201,12/19/2022,ORL,Kevon Harris
202,12/19/2022,ORL,Paolo Banchero
203,12/19/2022,ORL,Moritz Wagner
204,12/19/2022,ORL,Franz Wagner
205,12/19/2022,ORL,Markelle Fultz
206,12/19/2022,ORL,R.J. Hampton
207,12/19/2022,ORL,Caleb Houstan
208,12/19/2022,ORL,Wendell Carter Jr.
209,12/19/2022,ORL,Gary Harris
210,12/19/2022,ORL,Jonathan Isaac
211,12/19/2022,ORL,Chuma Okeke
212,12/19/2022,ORL,Jalen Suggs
213,12/19/2022,LAL,Kendrick Nunn
214,12/19/2022,LAL,Damian Jones
215,12/19/2022,LAL,Patrick Beverley
216,12/19/2022,LAL,Scotty Pippen Jr.
217,12/19/2022,LAL,Thomas Bryant
218,12/19/2022,LAL,Lonnie Walker IV
219,12/19/2022,LAL,Troy Brown Jr.
220,12/19/2022,LAL,Dennis Schroder
221,12/19/2022,LAL,Max Christie
222,12/19/2022,LAL,Wenyen Gabriel
223,12/19/2022,LAL,Juan Toscano-Anderson
224,12/19/2022,LAL,Russell Westbrook
226,12/19/2022,LAL,Anthony Davis
227,12/19/2022,LAL,LeBron James
228,12/19/2022,LAL,Austin Reaves
229,12/19/2022,LAL,Cole Swider
232,12/19/2022,PHI,Georges Niang
233,12/19/2022,PHI,Danuel House Jr.
234,12/19/2022,PHI,Matisse Thybulle
235,12/19/2022,PHI,De'Anthony Melton
236,12/19/2022,PHI,Montrezl Harrell
237,12/19/2022,PHI,P.J. Tucker
238,12/19/2022,PHI,James Harden
239,12/19/2022,PHI,Tobias Harris
240,12/19/2022,PHI,Joel Embiid
241,12/19/2022,PHI,Shake Milton
242,12/19/2022,PHI,Paul Reed
243,12/19/2022,PHI,Jaden Springer
244,12/19/2022,PHI,Julian Champagnie
245,12/19/2022,PHI,Furkan Korkmaz
246,12/19/2022,PHI,Saben Lee
247,12/19/2022,PHI,Tyrese Maxey
248,12/19/2022,HOU,Boban Marjanovic
249,12/19/2022,HOU,Daishen Nix
250,12/19/2022,HOU,Bruno Fernando
251,12/19/2022,HOU,Tari Eason
252,12/19/2022,HOU,Jabari Smith Jr.
253,12/19/2022,HOU,Jalen Green
254,12/19/2022,HOU,Kenyon Martin Jr.
255,12/19/2022,HOU,Alperen Sengun
256,12/19/2022,HOU,Kevin Porter Jr.
257,12/19/2022,HOU,TyTy Washington Jr.
258,12/19/2022,HOU,Usman Garuba
259,12/19/2022,HOU,Eric Gordon
260,12/19/2022,HOU,Josh Christopher
261,12/19/2022,HOU,Darius Days
262,12/19/2022,HOU,Trevor Hudgins
263,12/19/2022,HOU,Garrison Mathews
264,12/19/2022,HOU,Jae'Sean Tate
265,12/19/2022,MIN,Nathan Knight
266,12/19/2022,MIN,D'Angelo Russell
267,12/19/2022,MIN,Jaden McDaniels
268,12/19/2022,MIN,Jaylen Nowell
269,12/19/2022,MIN,Wendell Moore Jr.
