,Date,Team,Name
0,03/06/2023,POR,Cam Reddish
1,03/06/2023,POR,Trendon Watford
2,03/06/2023,POR,Shaedon Sharpe
3,03/06/2023,POR,Drew Eubanks
4,03/06/2023,POR,Nassir Little
5,03/06/2023,POR,Matisse Thybulle
6,03/06/2023,POR,Jerami Grant
7,03/06/2023,POR,Damian Lillard
8,03/06/2023,POR,Keon Johnson
9,03/06/2023,POR,Kevin Knox II
10,03/06/2023,POR,Jabari Walker
11,03/06/2023,POR,Ryan Arcidiacono
12,03/06/2023,POR,Ibou Badji
13,03/06/2023,POR,John Butler Jr.
14,03/06/2023,POR,Jusuf Nurkic
15,03/06/2023,POR,Anfernee Simons
16,03/06/2023,POR,Justise Winslow
17,03/06/2023,SAC,Keegan Murray
18,03/06/2023,SAC,Trey Lyles
19,03/06/2023,SAC,Malik Monk
20,03/06/2023,SAC,Kessler Edwards
21,03/06/2023,SAC,Matthew Dellavedova
22,03/06/2023,SAC,Terence Davis
23,03/06/2023,SAC,Alex Len
24,03/06/2023,SAC,Keon Ellis
25,03/06/2023,SAC,PJ Dozier
26,03/06/2023,SAC,Kevin Huerter
27,03/06/2023,SAC,Harrison Barnes
28,03/06/2023,SAC,Chimezie Metu
29,03/06/2023,SAC,Domantas Sabonis
30,03/06/2023,SAC,Davion Mitchell
31,03/06/2023,SAC,Richaun Holmes
32,03/06/2023,SAC,De'Aaron Fox
34,03/06/2023,CLE,Lamar Stevens
35,03/06/2023,CLE,Cedi Osman
36,03/06/2023,CLE,Darius Garland
37,03/06/2023,CLE,Dean Wade
38,03/06/2023,CLE,Ricky Rubio
39,03/06/2023,CLE,Isaac Okoro
40,03/06/2023,CLE,Donovan Mitchell
41,03/06/2023,CLE,Evan Mobley
42,03/06/2023,CLE,Caris LeVert
43,03/06/2023,CLE,Jarrett Allen
44,03/06/2023,CLE,Danny Green
45,03/06/2023,CLE,Robin Lopez
46,03/06/2023,CLE,Sam Merrill
47,03/06/2023,CLE,Raul Neto
