,Date,Team,Name
0,11/15/2022,POR,Josh Hart
1,11/15/2022,POR,Anfernee Simons
2,11/15/2022,POR,Shaedon Sharpe
3,11/15/2022,POR,Damian Lillard
4,11/15/2022,POR,Drew Eubanks
5,11/15/2022,POR,Jusuf Nurkic
6,11/15/2022,POR,Nassir Little
7,11/15/2022,POR,Jerami Grant
8,11/15/2022,POR,Trendon Watford
9,11/15/2022,POR,Jabari Walker
10,11/15/2022,POR,Justise Winslow
11,11/15/2022,POR,Keon Johnson
13,11/15/2022,POR,Gary Payton II
14,11/15/2022,POR,Olivier Sarr
16,11/15/2022,SAC,De'Aaron Fox
17,11/15/2022,SAC,Trey Lyles
18,11/15/2022,SAC,Chimezie Metu
19,11/15/2022,SAC,Harrison Barnes
20,11/15/2022,SAC,Keegan Murray
21,11/15/2022,SAC,Malik Monk
22,11/15/2022,SAC,Kevin Huerter
23,11/15/2022,SAC,Davion Mitchell
24,11/15/2022,SAC,Domantas Sabonis
25,11/15/2022,SAC,KZ Okpala
26,11/15/2022,SAC,Terence Davis
27,11/15/2022,SAC,Richaun Holmes
28,11/15/2022,SAC,Alex Len
29,11/15/2022,SAC,Matthew Dellavedova
30,11/15/2022,SAC,Keon Ellis
31,11/15/2022,SAC,Chima Moneke
32,11/15/2022,SAC,Neemias Queta
33,11/15/2022,LAC,Ivica Zubac
34,11/15/2022,LAC,John Wall
35,11/15/2022,LAC,Norman Powell
36,11/15/2022,LAC,Marcus Morris Sr.
37,11/15/2022,LAC,Amir Coffey
38,11/15/2022,LAC,Nicolas Batum
39,11/15/2022,LAC,Reggie Jackson
40,11/15/2022,LAC,Luke Kennard
41,11/15/2022,LAC,Paul George
42,11/15/2022,LAC,Robert Covington
43,11/15/2022,LAC,Terance Mann
44,11/15/2022,LAC,Moses Brown
45,11/15/2022,LAC,Brandon Boston Jr.
46,11/15/2022,LAC,Moussa Diabate
47,11/15/2022,LAC,Kawhi Leonard
48,11/15/2022,LAC,Jason Preston
49,11/15/2022,NOP,Dyson Daniels
50,11/15/2022,NOP,Larry Nance Jr.
51,11/15/2022,NOP,Jose Alvarado
52,11/15/2022,NOP,Herbert Jones
53,11/15/2022,NOP,Brandon Ingram
54,11/15/2022,NOP,Trey Murphy III
55,11/15/2022,NOP,Naji Marshall
56,11/15/2022,NOP,CJ McCollum
57,11/15/2022,NOP,Jonas Valanciunas
58,11/15/2022,NOP,Devonte' Graham
59,11/15/2022,NOP,Jaxson Hayes
60,11/15/2022,NOP,Willy Hernangomez
61,11/15/2022,NOP,Garrett Temple
62,11/15/2022,NOP,Kira Lewis Jr.
63,11/15/2022,NOP,E.J. Liddell
64,11/15/2022,NOP,Dereon Seabron
65,11/15/2022,NOP,Zion Williamson
66,11/15/2022,SAS,Josh Richardson
67,11/15/2022,SAS,Keita Bates-Diop
68,11/15/2022,SAS,Tre Jones
69,11/15/2022,SAS,Devin Vassell
70,11/15/2022,SAS,Jeremy Sochan
71,11/15/2022,SAS,Charles Bassey
72,11/15/2022,SAS,Keldon Johnson
73,11/15/2022,SAS,Jakob Poeltl
74,11/15/2022,SAS,Doug McDermott
75,11/15/2022,SAS,Isaiah Roby
76,11/15/2022,SAS,Gorgui Dieng
77,11/15/2022,SAS,Jordan Hall
78,11/15/2022,SAS,Dominick Barlow
79,11/15/2022,SAS,Malaki Branham
80,11/15/2022,SAS,Zach Collins
82,11/15/2022,SAS,Romeo Langford
83,11/15/2022,SAS,Blake Wesley
84,11/15/2022,DAL,Spencer Dinwiddie
85,11/15/2022,DAL,Maxi Kleber
86,11/15/2022,DAL,Josh Green
87,11/15/2022,DAL,Tim Hardaway Jr.
88,11/15/2022,DAL,Dwight Powell
89,11/15/2022,DAL,Reggie Bullock
90,11/15/2022,DAL,Christian Wood
91,11/15/2022,DAL,Luka Doncic
92,11/15/2022,DAL,Dorian Finney-Smith
93,11/15/2022,DAL,Facundo Campazzo
94,11/15/2022,DAL,Frank Ntilikina
95,11/15/2022,DAL,Theo Pinson
96,11/15/2022,DAL,Davis Bertans
98,11/15/2022,DAL,Tyler Dorsey
99,11/15/2022,DAL,Jaden Hardy
100,11/15/2022,DAL,JaVale McGee
101,11/15/2022,DAL,McKinley Wright IV
102,11/15/2022,MEM,Steven Adams
103,11/15/2022,MEM,Dillon Brooks
104,11/15/2022,MEM,Tyus Jones
105,11/15/2022,MEM,Santi Aldama
106,11/15/2022,MEM,Jaren Jackson Jr.
107,11/15/2022,MEM,John Konchar
108,11/15/2022,MEM,Brandon Clarke
109,11/15/2022,MEM,Ja Morant
110,11/15/2022,MEM,David Roddy
111,11/15/2022,MEM,Kennedy Chandler
112,11/15/2022,MEM,Jake LaRavia
113,11/15/2022,MEM,Xavier Tillman
114,11/15/2022,MEM,Desmond Bane
115,11/15/2022,MEM,Danny Green
117,11/15/2022,MEM,Kenneth Lofton Jr.
