,Date,Team,Name
0,11/30/2022,POR,Drew Eubanks
1,11/30/2022,POR,John Butler Jr.
2,11/30/2022,POR,Jusuf Nurkic
3,11/30/2022,POR,Anfernee Simons
4,11/30/2022,POR,Jerami Grant
5,11/30/2022,POR,Trendon Watford
6,11/30/2022,POR,Shaedon Sharpe
7,11/30/2022,POR,Justise Winslow
8,11/30/2022,POR,Greg Brown III
9,11/30/2022,POR,Jabari Walker
10,11/30/2022,POR,Keon Johnson
11,11/30/2022,POR,Damian Lillard
12,11/30/2022,POR,Josh Hart
15,11/30/2022,POR,Nassir Little
16,11/30/2022,POR,Gary Payton II
17,11/30/2022,SAC,KZ Okpala
18,11/30/2022,SAC,Matthew Dellavedova
19,11/30/2022,SAC,Alex Len
20,11/30/2022,SAC,Terence Davis
21,11/30/2022,SAC,Richaun Holmes
22,11/30/2022,SAC,Malik Monk
23,11/30/2022,SAC,Harrison Barnes
24,11/30/2022,SAC,Kevin Huerter
25,11/30/2022,SAC,Keegan Murray
26,11/30/2022,SAC,Chimezie Metu
27,11/30/2022,SAC,Davion Mitchell
28,11/30/2022,SAC,Domantas Sabonis
29,11/30/2022,SAC,De'Aaron Fox
30,11/30/2022,SAC,Keon Ellis
31,11/30/2022,SAC,Trey Lyles
32,11/30/2022,SAC,Chima Moneke
33,11/30/2022,SAC,Neemias Queta
34,11/30/2022,LAC,Reggie Jackson
35,11/30/2022,LAC,Amir Coffey
36,11/30/2022,LAC,Robert Covington
37,11/30/2022,LAC,Moussa Diabate
38,11/30/2022,LAC,Ivica Zubac
39,11/30/2022,LAC,Marcus Morris Sr.
40,11/30/2022,LAC,John Wall
41,11/30/2022,LAC,Nicolas Batum
42,11/30/2022,LAC,Moses Brown
43,11/30/2022,LAC,Terance Mann
44,11/30/2022,LAC,Brandon Boston Jr.
45,11/30/2022,LAC,Jason Preston
46,11/30/2022,LAC,Paul George
48,11/30/2022,LAC,Luke Kennard
49,11/30/2022,LAC,Kawhi Leonard
