,Date,Team,Name
0,11/14/2022,LAC,Reggie Jackson
1,11/14/2022,LAC,Norman Powell
2,11/14/2022,LAC,Amir Coffey
3,11/14/2022,LAC,Paul George
4,11/14/2022,LAC,Marcus Morris Sr.
5,11/14/2022,LAC,Ivica Zubac
6,11/14/2022,LAC,Luke Kennard
7,11/14/2022,LAC,Moses Brown
8,11/14/2022,LAC,Robert Covington
9,11/14/2022,LAC,Nicolas Batum
10,11/14/2022,LAC,Terance Mann
11,11/14/2022,LAC,John Wall
12,11/14/2022,LAC,Brandon Boston Jr.
13,11/14/2022,LAC,Moussa Diabate
14,11/14/2022,LAC,Kawhi Leonard
15,11/14/2022,LAC,Jason Preston
17,11/14/2022,SAS,Keita Bates-Diop
18,11/14/2022,SAS,Charles Bassey
19,11/14/2022,SAS,Isaiah Roby
20,11/14/2022,SAS,Keldon Johnson
21,11/14/2022,SAS,Jordan Hall
22,11/14/2022,SAS,Jakob Poeltl
23,11/14/2022,SAS,Jeremy Sochan
24,11/14/2022,SAS,Josh Richardson
25,11/14/2022,SAS,Devin Vassell
26,11/14/2022,SAS,Gorgui Dieng
27,11/14/2022,SAS,Doug McDermott
28,11/14/2022,SAS,Dominick Barlow
29,11/14/2022,SAS,Malaki Branham
30,11/14/2022,SAS,Zach Collins
31,11/14/2022,SAS,Tre Jones
32,11/14/2022,SAS,Romeo Langford
33,11/14/2022,SAS,Blake Wesley
34,11/14/2022,TOR,Chris Boucher
35,11/14/2022,TOR,Dalano Banton
36,11/14/2022,TOR,Otto Porter Jr.
37,11/14/2022,TOR,O.G. Anunoby
38,11/14/2022,TOR,Khem Birch
39,11/14/2022,TOR,Juancho Hernangomez
40,11/14/2022,TOR,Thaddeus Young
41,11/14/2022,TOR,Scottie Barnes
42,11/14/2022,TOR,Malachi Flynn
43,11/14/2022,TOR,Jeff Dowtin Jr.
44,11/14/2022,TOR,Christian Koloko
45,11/14/2022,TOR,Gary Trent Jr.
46,11/14/2022,TOR,Precious Achiuwa
48,11/14/2022,TOR,Justin Champagnie
49,11/14/2022,TOR,Ron Harper Jr.
50,11/14/2022,TOR,Pascal Siakam
52,11/14/2022,TOR,Fred VanVleet
53,11/14/2022,OKC,Aaron Wiggins
54,11/14/2022,OKC,Jalen Williams
55,11/14/2022,OKC,Jaylin Williams
56,11/14/2022,OKC,Isaiah Joe
57,11/14/2022,OKC,Jeremiah Robinson-Earl
58,11/14/2022,OKC,Aleksej Pokusevski
59,11/14/2022,OKC,Shai Gilgeous-Alexander
60,11/14/2022,OKC,Josh Giddey
61,11/14/2022,OKC,Luguentz Dort
62,11/14/2022,OKC,Kenrich Williams
63,11/14/2022,OKC,Mike Muscala
64,11/14/2022,OKC,Lindy Waters III
65,11/14/2022,OKC,Darius Bazley
66,11/14/2022,OKC,Ousmane Dieng
67,11/14/2022,OKC,Chet Holmgren
68,11/14/2022,OKC,Tre Mann
69,11/14/2022,OKC,Eugene Omoruyi
70,11/14/2022,ATL,Clint Capela
71,11/14/2022,ATL,Jalen Johnson
72,11/14/2022,ATL,Trae Young
73,11/14/2022,ATL,Vit Krejci
74,11/14/2022,ATL,Jarrett Culver
75,11/14/2022,ATL,De'Andre Hunter
76,11/14/2022,ATL,John Collins
77,11/14/2022,ATL,Tyrese Martin
78,11/14/2022,ATL,Dejounte Murray
79,11/14/2022,ATL,Onyeka Okongwu
80,11/14/2022,ATL,AJ Griffin
81,11/14/2022,ATL,Aaron Holiday
82,11/14/2022,ATL,Justin Holiday
83,11/14/2022,ATL,Frank Kaminsky
84,11/14/2022,ATL,Bogdan Bogdanovic
85,11/14/2022,CHA,P.J. Washington
86,11/14/2022,CHA,Theo Maledon
87,11/14/2022,CHA,Terry Rozier
88,11/14/2022,CHA,Mason Plumlee
89,11/14/2022,CHA,LaMelo Ball
90,11/14/2022,CHA,Kelly Oubre Jr.
91,11/14/2022,CHA,Kai Jones
92,11/14/2022,CHA,James Bouknight
93,11/14/2022,CHA,Nick Richards
94,11/14/2022,CHA,Jalen McDaniels
95,11/14/2022,CHA,JT Thor
96,11/14/2022,CHA,Gordon Hayward
97,11/14/2022,CHA,Cody Martin
98,11/14/2022,CHA,Bryce McGowens
