,Date,Team,Name
0,04/06/2023,POR,Jabari Walker
1,04/06/2023,POR,Justin Minaya
2,04/06/2023,POR,Drew Eubanks
3,04/06/2023,POR,John Butler Jr.
4,04/06/2023,POR,Shaquille Harrison
5,04/06/2023,POR,Trendon Watford
6,04/06/2023,POR,Kevin Knox II
7,04/06/2023,POR,Jeenathan Williams
8,04/06/2023,POR,Skylar Mays
9,04/06/2023,POR,Cam Reddish
10,04/06/2023,POR,Shaedon Sharpe
11,04/06/2023,POR,Ibou Badji
13,04/06/2023,POR,Jerami Grant
14,04/06/2023,POR,Keon Johnson
16,04/06/2023,POR,Damian Lillard
17,04/06/2023,POR,Nassir Little
18,04/06/2023,POR,Jusuf Nurkic
21,04/06/2023,POR,Anfernee Simons
22,04/06/2023,POR,Matisse Thybulle
24,04/06/2023,POR,Justise Winslow
25,04/06/2023,CLE,Robin Lopez
26,04/06/2023,CLE,Dean Wade
27,04/06/2023,CLE,Danny Green
28,04/06/2023,CLE,Ricky Rubio
29,04/06/2023,CLE,Raul Neto
30,04/06/2023,CLE,Sam Merrill
31,04/06/2023,CLE,Isaiah Mobley
32,04/06/2023,CLE,Cedi Osman
33,04/06/2023,CLE,Mamadi Diakite
34,04/06/2023,CLE,Lamar Stevens
35,04/06/2023,CLE,Caris LeVert
36,04/06/2023,CLE,Jarrett Allen
37,04/06/2023,CLE,Darius Garland
39,04/06/2023,CLE,Donovan Mitchell
40,04/06/2023,CLE,Evan Mobley
41,04/06/2023,CLE,Isaac Okoro
42,04/06/2023,CLE,Dylan Windler
43,04/06/2023,SAS,Romeo Langford
44,04/06/2023,SAS,Zach Collins
45,04/06/2023,SAS,Sandro Mamukelashvili
46,04/06/2023,SAS,Keita Bates-Diop
47,04/06/2023,SAS,Julian Champagnie
48,04/06/2023,SAS,Blake Wesley
49,04/06/2023,SAS,Dominick Barlow
50,04/06/2023,SAS,Malaki Branham
51,04/06/2023,SAS,Tre Jones
52,04/06/2023,SAS,Keldon Johnson
53,04/06/2023,SAS,Gorgui Dieng
54,04/06/2023,SAS,Devin Vassell
55,04/06/2023,SAS,Charles Bassey
56,04/06/2023,SAS,Khem Birch
58,04/06/2023,SAS,Devonte' Graham
61,04/06/2023,SAS,Doug McDermott
62,04/06/2023,SAS,Jeremy Sochan
64,04/06/2023,OKC,Shai Gilgeous-Alexander
65,04/06/2023,OKC,Luguentz Dort
66,04/06/2023,OKC,Josh Giddey
67,04/06/2023,OKC,Jalen Williams
68,04/06/2023,OKC,Lindy Waters III
69,04/06/2023,OKC,Jeremiah Robinson-Earl
70,04/06/2023,OKC,Olivier Sarr
71,04/06/2023,OKC,Jared Butler
72,04/06/2023,OKC,Tre Mann
73,04/06/2023,OKC,Ousmane Dieng
74,04/06/2023,OKC,Aaron Wiggins
75,04/06/2023,OKC,Dario Saric
76,04/06/2023,OKC,Jaylin Williams
77,04/06/2023,OKC,Isaiah Joe
79,04/06/2023,OKC,Chet Holmgren
80,04/06/2023,OKC,Aleksej Pokusevski
81,04/06/2023,OKC,Kenrich Williams
82,04/06/2023,PHX,Terrence Ross
