,Date,Team,Name
0,01/22/2023,POR,Josh Hart
1,01/22/2023,POR,Anfernee Simons
2,01/22/2023,POR,Jerami Grant
3,01/22/2023,POR,Drew Eubanks
4,01/22/2023,POR,Gary Payton II
5,01/22/2023,POR,Jusuf Nurkic
6,01/22/2023,POR,Shaedon Sharpe
7,01/22/2023,POR,Nassir Little
8,01/22/2023,POR,Damian Lillard
9,01/22/2023,POR,Greg Brown III
10,01/22/2023,POR,Keon Johnson
11,01/22/2023,POR,Jabari Walker
12,01/22/2023,POR,Trendon Watford
14,01/22/2023,POR,Justise Winslow
15,01/22/2023,LAC,Paul George
16,01/22/2023,LAC,Norman Powell
17,01/22/2023,LAC,Robert Covington
18,01/22/2023,LAC,Terance Mann
19,01/22/2023,LAC,Nicolas Batum
20,01/22/2023,LAC,Reggie Jackson
21,01/22/2023,LAC,Ivica Zubac
22,01/22/2023,LAC,Marcus Morris Sr.
23,01/22/2023,LAC,Kawhi Leonard
24,01/22/2023,LAC,Amir Coffey
25,01/22/2023,LAC,Moussa Diabate
26,01/22/2023,LAC,Brandon Boston Jr.
27,01/22/2023,LAC,Moses Brown
28,01/22/2023,LAC,Luke Kennard
29,01/22/2023,LAC,Jason Preston
30,01/22/2023,LAC,John Wall
31,01/22/2023,NOP,Trey Murphy III
32,01/22/2023,NOP,Dyson Daniels
33,01/22/2023,NOP,CJ McCollum
34,01/22/2023,NOP,Larry Nance Jr.
35,01/22/2023,NOP,Herbert Jones
36,01/22/2023,NOP,Jonas Valanciunas
37,01/22/2023,NOP,Devonte' Graham
38,01/22/2023,NOP,Jose Alvarado
39,01/22/2023,NOP,Jaxson Hayes
40,01/22/2023,NOP,Willy Hernangomez
41,01/22/2023,NOP,Kira Lewis Jr.
42,01/22/2023,NOP,E.J. Liddell
43,01/22/2023,NOP,Garrett Temple
44,01/22/2023,NOP,Brandon Ingram
46,01/22/2023,NOP,Naji Marshall
47,01/22/2023,NOP,Dereon Seabron
48,01/22/2023,NOP,Zion Williamson
49,01/22/2023,TOR,Chris Boucher
50,01/22/2023,TOR,Fred VanVleet
51,01/22/2023,TOR,Gary Trent Jr.
52,01/22/2023,TOR,Scottie Barnes
53,01/22/2023,TOR,Precious Achiuwa
54,01/22/2023,TOR,Thaddeus Young
55,01/22/2023,TOR,Pascal Siakam
56,01/22/2023,TOR,Juancho Hernangomez
57,01/22/2023,TOR,Joe Wieskamp
58,01/22/2023,TOR,Jeff Dowtin Jr.
59,01/22/2023,TOR,Khem Birch
60,01/22/2023,TOR,Malachi Flynn
61,01/22/2023,TOR,Ron Harper Jr.
62,01/22/2023,TOR,Christian Koloko
63,01/22/2023,TOR,O.G. Anunoby
64,01/22/2023,TOR,Dalano Banton
65,01/22/2023,TOR,Otto Porter Jr.
67,01/22/2023,OKC,Josh Giddey
68,01/22/2023,OKC,Kenrich Williams
69,01/22/2023,OKC,Mike Muscala
70,01/22/2023,OKC,Aaron Wiggins
71,01/22/2023,OKC,Luguentz Dort
72,01/22/2023,OKC,Tre Mann
73,01/22/2023,OKC,Darius Bazley
74,01/22/2023,OKC,Isaiah Joe
75,01/22/2023,OKC,Jaylin Williams
76,01/22/2023,OKC,Jalen Williams
77,01/22/2023,OKC,Shai Gilgeous-Alexander
78,01/22/2023,OKC,Ousmane Dieng
79,01/22/2023,OKC,Lindy Waters III
81,01/22/2023,OKC,Chet Holmgren
82,01/22/2023,OKC,Eugene Omoruyi
83,01/22/2023,OKC,Aleksej Pokusevski
84,01/22/2023,OKC,Jeremiah Robinson-Earl
85,01/22/2023,DAL,Spencer Dinwiddie
86,01/22/2023,DAL,Tim Hardaway Jr.
87,01/22/2023,DAL,Davis Bertans
88,01/22/2023,DAL,Reggie Bullock
89,01/22/2023,DAL,Dorian Finney-Smith
90,01/22/2023,DAL,Josh Green
91,01/22/2023,DAL,Frank Ntilikina
92,01/22/2023,DAL,Dwight Powell
93,01/22/2023,DAL,Luka Doncic
94,01/22/2023,DAL,Jaden Hardy
95,01/22/2023,DAL,A.J. Lawson
96,01/22/2023,DAL,JaVale McGee
97,01/22/2023,DAL,Theo Pinson
98,01/22/2023,DAL,McKinley Wright IV
99,01/22/2023,DAL,Maxi Kleber
100,01/22/2023,DAL,Christian Wood
102,01/22/2023,MEM,Desmond Bane
103,01/22/2023,MEM,Tyus Jones
104,01/22/2023,MEM,Steven Adams
105,01/22/2023,MEM,Ziaire Williams
106,01/22/2023,MEM,John Konchar
107,01/22/2023,MEM,Dillon Brooks
108,01/22/2023,MEM,Santi Aldama
109,01/22/2023,MEM,Jaren Jackson Jr.
110,01/22/2023,MEM,Brandon Clarke
111,01/22/2023,MEM,Ja Morant
112,01/22/2023,MEM,Kennedy Chandler
113,01/22/2023,MEM,Jake LaRavia
114,01/22/2023,MEM,David Roddy
115,01/22/2023,MEM,Xavier Tillman
117,01/22/2023,MEM,Danny Green
118,01/22/2023,PHX,Torrey Craig
119,01/22/2023,PHX,Dario Saric
120,01/22/2023,PHX,Jock Landale
121,01/22/2023,PHX,Mikal Bridges
122,01/22/2023,PHX,Bismack Biyombo
123,01/22/2023,PHX,Saben Lee
124,01/22/2023,PHX,Josh Okogie
125,01/22/2023,PHX,Cameron Johnson
126,01/22/2023,PHX,Damion Lee
127,01/22/2023,PHX,Ish Wainright
128,01/22/2023,PHX,Chris Paul
129,01/22/2023,PHX,Duane Washington Jr.
130,01/22/2023,PHX,Deandre Ayton
132,01/22/2023,PHX,Devin Booker
133,01/22/2023,PHX,Jae Crowder
136,01/22/2023,PHX,Cameron Payne
137,01/22/2023,PHX,Landry Shamet
138,01/22/2023,NYK,Jericho Sims
139,01/22/2023,NYK,Obi Toppin
140,01/22/2023,NYK,Jalen Brunson
141,01/22/2023,NYK,Miles McBride
142,01/22/2023,NYK,Quentin Grimes
143,01/22/2023,NYK,Evan Fournier
144,01/22/2023,NYK,RJ Barrett
145,01/22/2023,NYK,Isaiah Hartenstein
146,01/22/2023,NYK,Julius Randle
147,01/22/2023,NYK,Ryan Arcidiacono
148,01/22/2023,NYK,Svi Mykhailiuk
149,01/22/2023,NYK,Cam Reddish
150,01/22/2023,NYK,Derrick Rose
151,01/22/2023,NYK,Immanuel Quickley
152,01/22/2023,NYK,DaQuan Jeffries
153,01/22/2023,NYK,Trevor Keels
155,01/22/2023,NYK,Mitchell Robinson
156,01/22/2023,DEN,Zeke Nnaji
157,01/22/2023,DEN,Christian Braun
158,01/22/2023,DEN,Aaron Gordon
159,01/22/2023,DEN,Jamal Murray
160,01/22/2023,DEN,Kentavious Caldwell-Pope
161,01/22/2023,DEN,Bruce Brown
162,01/22/2023,DEN,Bones Hyland
163,01/22/2023,DEN,Vlatko Cancar
164,01/22/2023,DEN,Jeff Green
165,01/22/2023,DEN,DeAndre Jordan
166,01/22/2023,DEN,Davon Reed
167,01/22/2023,DEN,Ish Smith
169,01/22/2023,DEN,Collin Gillespie
171,01/22/2023,DEN,Nikola Jokic
173,01/22/2023,DEN,Michael Porter Jr.
174,01/22/2023,DEN,Peyton Watson
175,01/22/2023,DEN,Jack White
176,01/22/2023,MIA,Bam Adebayo
177,01/22/2023,MIA,Victor Oladipo
178,01/22/2023,MIA,Jimmy Butler
179,01/22/2023,MIA,Kyle Lowry
180,01/22/2023,MIA,Max Strus
181,01/22/2023,MIA,Caleb Martin
182,01/22/2023,MIA,Orlando Robinson
183,01/22/2023,MIA,Gabe Vincent
184,01/22/2023,MIA,Tyler Herro
185,01/22/2023,MIA,Dewayne Dedmon
186,01/22/2023,MIA,Udonis Haslem
187,01/22/2023,MIA,Haywood Highsmith
189,01/22/2023,MIA,Nikola Jovic
190,01/22/2023,MIA,Duncan Robinson
191,01/22/2023,MIA,Omer Yurtseven
192,01/22/2023,LAL,Troy Brown Jr.
193,01/22/2023,LAL,Russell Westbrook
194,01/22/2023,LAL,Max Christie
195,01/22/2023,LAL,Kendrick Nunn
196,01/22/2023,LAL,Wenyen Gabriel
197,01/22/2023,LAL,Thomas Bryant
198,01/22/2023,LAL,Patrick Beverley
199,01/22/2023,LAL,Juan Toscano-Anderson
200,01/22/2023,LAL,Dennis Schroder
201,01/22/2023,LAL,LeBron James
202,01/22/2023,LAL,Damian Jones
203,01/22/2023,LAL,Lonnie Walker IV
204,01/22/2023,LAL,Anthony Davis
206,01/22/2023,LAL,Scotty Pippen Jr.
207,01/22/2023,LAL,Austin Reaves
208,01/22/2023,LAL,Cole Swider
210,01/22/2023,BKN,Ben Simmons
211,01/22/2023,BKN,Seth Curry
212,01/22/2023,BKN,Joe Harris
213,01/22/2023,BKN,Edmond Sumner
214,01/22/2023,BKN,Royce O'Neale
215,01/22/2023,BKN,Yuta Watanabe
216,01/22/2023,BKN,Kyrie Irving
217,01/22/2023,BKN,T.J. Warren
218,01/22/2023,BKN,Nic Claxton
219,01/22/2023,BKN,David Duke Jr.
220,01/22/2023,BKN,Kessler Edwards
221,01/22/2023,BKN,Patty Mills
222,01/22/2023,BKN,Markieff Morris
223,01/22/2023,BKN,Day'Ron Sharpe
224,01/22/2023,BKN,Cam Thomas
225,01/22/2023,BKN,Kevin Durant
226,01/22/2023,BKN,Dru Smith
228,01/22/2023,GSW,Jonathan Kuminga
229,01/22/2023,GSW,Kevon Looney
230,01/22/2023,GSW,Donte DiVincenzo
231,01/22/2023,GSW,Jordan Poole
232,01/22/2023,GSW,Draymond Green
233,01/22/2023,GSW,Klay Thompson
234,01/22/2023,GSW,Ty Jerome
235,01/22/2023,GSW,Andrew Wiggins
236,01/22/2023,GSW,Stephen Curry
237,01/22/2023,GSW,Patrick Baldwin Jr.
238,01/22/2023,GSW,JaMychal Green
239,01/22/2023,GSW,Moses Moody
240,01/22/2023,GSW,Ryan Rollins
241,01/22/2023,GSW,Andre Iguodala
242,01/22/2023,GSW,Anthony Lamb
243,01/22/2023,GSW,James Wiseman
