,Date,Team,Name
0,02/07/2023,CHI,Coby White
1,02/07/2023,CHI,Zach LaVine
2,02/07/2023,CHI,Derrick Jones Jr.
3,02/07/2023,CHI,Ayo Dosunmu
4,02/07/2023,CHI,Alex Caruso
5,02/07/2023,CHI,Andre Drummond
6,02/07/2023,CHI,Patrick Williams
7,02/07/2023,CHI,Goran Dragic
8,02/07/2023,CHI,Nikola Vucevic
9,02/07/2023,CHI,Tony Bradley
10,02/07/2023,CHI,Dalen Terry
11,02/07/2023,CHI,Lonzo Ball
13,02/07/2023,CHI,DeMar DeRozan
14,02/07/2023,CHI,Javonte Green
15,02/07/2023,CHI,Malcolm Hill
16,02/07/2023,CHI,Carlik Jones
17,02/07/2023,CHI,Marko Simonovic
19,02/07/2023,NOP,Jonas Valanciunas
20,02/07/2023,NOP,Naji Marshall
21,02/07/2023,NOP,Herbert Jones
22,02/07/2023,NOP,Jose Alvarado
23,02/07/2023,NOP,Larry Nance Jr.
24,02/07/2023,NOP,Brandon Ingram
25,02/07/2023,NOP,Kira Lewis Jr.
26,02/07/2023,NOP,CJ McCollum
27,02/07/2023,NOP,Trey Murphy III
28,02/07/2023,NOP,Devonte' Graham
29,02/07/2023,NOP,Jaxson Hayes
30,02/07/2023,NOP,Willy Hernangomez
31,02/07/2023,NOP,Garrett Temple
32,02/07/2023,NOP,Dyson Daniels
34,02/07/2023,NOP,E.J. Liddell
35,02/07/2023,NOP,Dereon Seabron
37,02/07/2023,NOP,Zion Williamson
38,02/07/2023,OKC,Jaylin Williams
39,02/07/2023,OKC,Aaron Wiggins
40,02/07/2023,OKC,Josh Giddey
41,02/07/2023,OKC,Tre Mann
42,02/07/2023,OKC,Jalen Williams
43,02/07/2023,OKC,Shai Gilgeous-Alexander
44,02/07/2023,OKC,Kenrich Williams
45,02/07/2023,OKC,Mike Muscala
46,02/07/2023,OKC,Isaiah Joe
47,02/07/2023,OKC,Darius Bazley
48,02/07/2023,OKC,Eugene Omoruyi
49,02/07/2023,OKC,Lindy Waters III
50,02/07/2023,OKC,Ousmane Dieng
51,02/07/2023,OKC,Luguentz Dort
52,02/07/2023,OKC,Chet Holmgren
53,02/07/2023,OKC,Aleksej Pokusevski
54,02/07/2023,OKC,Jeremiah Robinson-Earl
55,02/07/2023,ATL,Bogdan Bogdanovic
56,02/07/2023,ATL,De'Andre Hunter
57,02/07/2023,ATL,AJ Griffin
58,02/07/2023,ATL,Jalen Johnson
59,02/07/2023,ATL,Trae Young
60,02/07/2023,ATL,Onyeka Okongwu
61,02/07/2023,ATL,Dejounte Murray
62,02/07/2023,ATL,John Collins
63,02/07/2023,ATL,Clint Capela
64,02/07/2023,ATL,Aaron Holiday
65,02/07/2023,ATL,Justin Holiday
66,02/07/2023,ATL,Frank Kaminsky
67,02/07/2023,ATL,Vit Krejci
68,02/07/2023,ATL,Tyrese Martin
70,02/07/2023,ATL,Donovan Williams
71,02/07/2023,MEM,Xavier Tillman
72,02/07/2023,MEM,Santi Aldama
73,02/07/2023,MEM,Dillon Brooks
74,02/07/2023,MEM,John Konchar
75,02/07/2023,MEM,Tyus Jones
76,02/07/2023,MEM,Danny Green
77,02/07/2023,MEM,Jaren Jackson Jr.
78,02/07/2023,MEM,Ja Morant
79,02/07/2023,MEM,Brandon Clarke
80,02/07/2023,MEM,Desmond Bane
81,02/07/2023,MEM,David Roddy
82,02/07/2023,MEM,Vince Williams Jr.
83,02/07/2023,MEM,Steven Adams
84,02/07/2023,MEM,Kennedy Chandler
85,02/07/2023,MEM,Jake LaRavia
86,02/07/2023,MEM,Kenneth Lofton Jr.
88,02/07/2023,MEM,Ziaire Williams
89,02/07/2023,PHX,Saben Lee
90,02/07/2023,PHX,Jock Landale
91,02/07/2023,PHX,Devin Booker
92,02/07/2023,PHX,Ish Wainright
93,02/07/2023,PHX,Damion Lee
94,02/07/2023,PHX,Torrey Craig
95,02/07/2023,PHX,Dario Saric
96,02/07/2023,PHX,Deandre Ayton
97,02/07/2023,PHX,Chris Paul
98,02/07/2023,PHX,Mikal Bridges
99,02/07/2023,PHX,Cameron Johnson
100,02/07/2023,PHX,Bismack Biyombo
101,02/07/2023,PHX,Josh Okogie
103,02/07/2023,PHX,Jae Crowder
105,02/07/2023,PHX,Cameron Payne
106,02/07/2023,PHX,Landry Shamet
107,02/07/2023,NYK,Obi Toppin
108,02/07/2023,NYK,Isaiah Hartenstein
109,02/07/2023,NYK,Quentin Grimes
110,02/07/2023,NYK,Immanuel Quickley
111,02/07/2023,NYK,Miles McBride
112,02/07/2023,NYK,RJ Barrett
113,02/07/2023,NYK,Julius Randle
114,02/07/2023,NYK,Jalen Brunson
115,02/07/2023,NYK,Jericho Sims
116,02/07/2023,NYK,Ryan Arcidiacono
117,02/07/2023,NYK,Evan Fournier
118,02/07/2023,NYK,Svi Mykhailiuk
119,02/07/2023,NYK,Cam Reddish
120,02/07/2023,NYK,Derrick Rose
122,02/07/2023,NYK,DaQuan Jeffries
123,02/07/2023,NYK,Trevor Keels
124,02/07/2023,NYK,Mitchell Robinson
125,02/07/2023,ORL,Jonathan Isaac
126,02/07/2023,ORL,Paolo Banchero
127,02/07/2023,ORL,Bol Bol
128,02/07/2023,ORL,Gary Harris
129,02/07/2023,ORL,Markelle Fultz
130,02/07/2023,ORL,Cole Anthony
131,02/07/2023,ORL,Jalen Suggs
132,02/07/2023,ORL,Franz Wagner
133,02/07/2023,ORL,Moritz Wagner
134,02/07/2023,ORL,Wendell Carter Jr.
135,02/07/2023,ORL,Mo Bamba
136,02/07/2023,ORL,R.J. Hampton
137,02/07/2023,ORL,Caleb Houstan
138,02/07/2023,ORL,Terrence Ross
140,02/07/2023,ORL,Chuma Okeke
141,02/07/2023,DEN,Bruce Brown
142,02/07/2023,DEN,Davon Reed
143,02/07/2023,DEN,Jeff Green
144,02/07/2023,DEN,Peyton Watson
145,02/07/2023,DEN,Kentavious Caldwell-Pope
146,02/07/2023,DEN,Jack White
147,02/07/2023,DEN,Christian Braun
148,02/07/2023,DEN,Ish Smith
149,02/07/2023,DEN,Aaron Gordon
150,02/07/2023,DEN,Nikola Jokic
151,02/07/2023,DEN,Vlatko Cancar
152,02/07/2023,DEN,Michael Porter Jr.
153,02/07/2023,DEN,Bones Hyland
154,02/07/2023,DEN,DeAndre Jordan
156,02/07/2023,DEN,Collin Gillespie
159,02/07/2023,DEN,Jamal Murray
160,02/07/2023,DEN,Zeke Nnaji
162,02/07/2023,LAL,Dennis Schroder
163,02/07/2023,LAL,Lonnie Walker IV
164,02/07/2023,LAL,Patrick Beverley
165,02/07/2023,LAL,Anthony Davis
166,02/07/2023,LAL,Russell Westbrook
167,02/07/2023,LAL,LeBron James
168,02/07/2023,LAL,Thomas Bryant
169,02/07/2023,LAL,Austin Reaves
170,02/07/2023,LAL,Troy Brown Jr.
171,02/07/2023,LAL,Rui Hachimura
172,02/07/2023,LAL,Max Christie
173,02/07/2023,LAL,Wenyen Gabriel
174,02/07/2023,LAL,Damian Jones
175,02/07/2023,LAL,Juan Toscano-Anderson
178,02/07/2023,LAL,Scotty Pippen Jr.
180,02/07/2023,LAL,Cole Swider
181,02/07/2023,MIN,Luka Garza
182,02/07/2023,MIN,Wendell Moore Jr.
183,02/07/2023,MIN,Rudy Gobert
184,02/07/2023,MIN,Naz Reid
185,02/07/2023,MIN,Taurean Prince
186,02/07/2023,MIN,Bryn Forbes
187,02/07/2023,MIN,Jaden McDaniels
188,02/07/2023,MIN,Nathan Knight
189,02/07/2023,MIN,Jordan McLaughlin
190,02/07/2023,MIN,Jaylen Nowell
191,02/07/2023,MIN,D'Angelo Russell
192,02/07/2023,MIN,Matt Ryan
193,02/07/2023,MIN,Anthony Edwards
194,02/07/2023,MIN,Josh Minott
195,02/07/2023,MIN,Austin Rivers
196,02/07/2023,MIN,Kyle Anderson
200,02/07/2023,MIN,Karl-Anthony Towns
201,02/07/2023,BKN,Day'Ron Sharpe
202,02/07/2023,BKN,Ben Simmons
203,02/07/2023,BKN,Edmond Sumner
204,02/07/2023,BKN,Joe Harris
205,02/07/2023,BKN,Royce O'Neale
206,02/07/2023,BKN,Cam Thomas
207,02/07/2023,BKN,Patty Mills
208,02/07/2023,BKN,Dru Smith
209,02/07/2023,BKN,T.J. Warren
210,02/07/2023,BKN,David Duke Jr.
211,02/07/2023,BKN,Nic Claxton
212,02/07/2023,BKN,Seth Curry
213,02/07/2023,BKN,Spencer Dinwiddie
214,02/07/2023,BKN,Kevin Durant
215,02/07/2023,BKN,Kessler Edwards
216,02/07/2023,BKN,Dorian Finney-Smith
217,02/07/2023,BKN,Yuta Watanabe
