,Date,Team,Name
0,01/01/2023,SAC,Malik Monk
1,01/01/2023,SAC,Keegan Murray
2,01/01/2023,SAC,Chimezie Metu
3,01/01/2023,SAC,Trey Lyles
4,01/01/2023,SAC,Harrison Barnes
5,01/01/2023,SAC,Alex Len
6,01/01/2023,SAC,Domantas Sabonis
7,01/01/2023,SAC,Richaun Holmes
8,01/01/2023,SAC,KZ Okpala
9,01/01/2023,SAC,De'Aaron Fox
10,01/01/2023,SAC,Matthew Dellavedova
11,01/01/2023,SAC,Terence Davis
12,01/01/2023,SAC,Kevin Huerter
13,01/01/2023,SAC,Davion Mitchell
14,01/01/2023,SAC,Neemias Queta
15,01/01/2023,SAC,Keon Ellis
16,01/01/2023,SAC,Chima Moneke
18,01/01/2023,MEM,Ja Morant
19,01/01/2023,MEM,Steven Adams
20,01/01/2023,MEM,Vince Williams Jr.
21,01/01/2023,MEM,Jake LaRavia
22,01/01/2023,MEM,Kenneth Lofton Jr.
23,01/01/2023,MEM,Xavier Tillman
24,01/01/2023,MEM,Dillon Brooks
25,01/01/2023,MEM,Tyus Jones
26,01/01/2023,MEM,Jaren Jackson Jr.
27,01/01/2023,MEM,David Roddy
28,01/01/2023,MEM,John Konchar
29,01/01/2023,MEM,Kennedy Chandler
30,01/01/2023,MEM,Santi Aldama
31,01/01/2023,MEM,Desmond Bane
33,01/01/2023,MEM,Brandon Clarke
34,01/01/2023,MEM,Danny Green
35,01/01/2023,MEM,Ziaire Williams
36,01/01/2023,DEN,Nikola Jokic
37,01/01/2023,DEN,Bones Hyland
38,01/01/2023,DEN,Christian Braun
39,01/01/2023,DEN,Zeke Nnaji
40,01/01/2023,DEN,Ish Smith
41,01/01/2023,DEN,Aaron Gordon
42,01/01/2023,DEN,Davon Reed
43,01/01/2023,DEN,Kentavious Caldwell-Pope
44,01/01/2023,DEN,Jack White
45,01/01/2023,DEN,Michael Porter Jr.
46,01/01/2023,DEN,Bruce Brown
47,01/01/2023,DEN,Vlatko Cancar
48,01/01/2023,DEN,DeAndre Jordan
50,01/01/2023,DEN,Collin Gillespie
52,01/01/2023,DEN,Jeff Green
53,01/01/2023,DEN,Jamal Murray
54,01/01/2023,DEN,Peyton Watson
55,01/01/2023,BOS,Marcus Smart
56,01/01/2023,BOS,Jaylen Brown
57,01/01/2023,BOS,Sam Hauser
58,01/01/2023,BOS,Grant Williams
59,01/01/2023,BOS,Payton Pritchard
60,01/01/2023,BOS,Luke Kornet
61,01/01/2023,BOS,Justin Jackson
62,01/01/2023,BOS,Jayson Tatum
63,01/01/2023,BOS,Derrick White
64,01/01/2023,BOS,Noah Vonleh
65,01/01/2023,BOS,Al Horford
66,01/01/2023,BOS,Robert Williams III
67,01/01/2023,BOS,Malcolm Brogdon
68,01/01/2023,BOS,Blake Griffin
69,01/01/2023,BOS,JD Davison
70,01/01/2023,BOS,Danilo Gallinari
71,01/01/2023,BOS,Mfiondu Kabengele
73,01/01/2023,MIL,Jordan Nwora
74,01/01/2023,MIL,MarJon Beauchamp
75,01/01/2023,MIL,Jevon Carter
76,01/01/2023,MIL,Pat Connaughton
77,01/01/2023,MIL,Brook Lopez
78,01/01/2023,MIL,Bobby Portis
79,01/01/2023,MIL,Sandro Mamukelashvili
80,01/01/2023,MIL,Joe Ingles
81,01/01/2023,MIL,Grayson Allen
82,01/01/2023,MIL,AJ Green
83,01/01/2023,MIL,Thanasis Antetokounmpo
84,01/01/2023,MIL,Serge Ibaka
85,01/01/2023,MIL,Wesley Matthews
86,01/01/2023,MIL,Giannis Antetokounmpo
87,01/01/2023,MIL,George Hill
88,01/01/2023,MIL,Jrue Holiday
89,01/01/2023,MIL,Khris Middleton
90,01/01/2023,WAS,Jordan Goodwin
91,01/01/2023,WAS,Corey Kispert
92,01/01/2023,WAS,Vernon Carey Jr.
93,01/01/2023,WAS,Kristaps Porzingis
94,01/01/2023,WAS,Anthony Gill
95,01/01/2023,WAS,Rui Hachimura
96,01/01/2023,WAS,Kyle Kuzma
97,01/01/2023,WAS,Daniel Gafford
98,01/01/2023,WAS,Deni Avdija
99,01/01/2023,WAS,Delon Wright
100,01/01/2023,WAS,Monte Morris
101,01/01/2023,WAS,Will Barton
102,01/01/2023,WAS,Bradley Beal
103,01/01/2023,WAS,Johnny Davis
105,01/01/2023,WAS,Devon Dotson
106,01/01/2023,WAS,Taj Gibson
107,01/01/2023,WAS,Isaiah Todd
