,Date,Team,Name
0,02/04/2023,POR,Damian Lillard
1,02/04/2023,POR,Drew Eubanks
2,02/04/2023,POR,Shaedon Sharpe
3,02/04/2023,POR,Trendon Watford
4,02/04/2023,POR,Gary Payton II
5,02/04/2023,POR,Anfernee Simons
6,02/04/2023,POR,Jerami Grant
7,02/04/2023,POR,Josh Hart
8,02/04/2023,POR,Nassir Little
9,02/04/2023,POR,John Butler Jr.
10,02/04/2023,POR,Keon Johnson
11,02/04/2023,POR,Jabari Walker
12,02/04/2023,POR,Ibou Badji
13,02/04/2023,POR,Greg Brown III
14,02/04/2023,POR,Jusuf Nurkic
16,02/04/2023,POR,Justise Winslow
17,02/04/2023,LAC,Reggie Jackson
18,02/04/2023,LAC,Kawhi Leonard
19,02/04/2023,LAC,Paul George
20,02/04/2023,LAC,Terance Mann
21,02/04/2023,LAC,Ivica Zubac
22,02/04/2023,LAC,Nicolas Batum
23,02/04/2023,LAC,Norman Powell
24,02/04/2023,LAC,Marcus Morris Sr.
25,02/04/2023,LAC,Brandon Boston Jr.
26,02/04/2023,LAC,Amir Coffey
27,02/04/2023,LAC,Robert Covington
28,02/04/2023,LAC,Moussa Diabate
29,02/04/2023,LAC,Luke Kennard
30,02/04/2023,LAC,Jason Preston
31,02/04/2023,LAC,Moses Brown
32,02/04/2023,LAC,John Wall
33,02/04/2023,CHI,Andre Drummond
34,02/04/2023,CHI,Ayo Dosunmu
35,02/04/2023,CHI,Coby White
36,02/04/2023,CHI,DeMar DeRozan
37,02/04/2023,CHI,Zach LaVine
38,02/04/2023,CHI,Goran Dragic
39,02/04/2023,CHI,Derrick Jones Jr.
40,02/04/2023,CHI,Patrick Williams
41,02/04/2023,CHI,Dalen Terry
42,02/04/2023,CHI,Nikola Vucevic
43,02/04/2023,CHI,Tony Bradley
44,02/04/2023,CHI,Lonzo Ball
45,02/04/2023,CHI,Alex Caruso
46,02/04/2023,CHI,Javonte Green
47,02/04/2023,CHI,Malcolm Hill
48,02/04/2023,CHI,Carlik Jones
49,02/04/2023,CHI,Marko Simonovic
52,02/04/2023,NOP,Brandon Ingram
53,02/04/2023,NOP,Jose Alvarado
54,02/04/2023,NOP,Larry Nance Jr.
55,02/04/2023,NOP,Kira Lewis Jr.
56,02/04/2023,NOP,Naji Marshall
57,02/04/2023,NOP,Jonas Valanciunas
58,02/04/2023,NOP,Herbert Jones
59,02/04/2023,NOP,CJ McCollum
60,02/04/2023,NOP,Willy Hernangomez
61,02/04/2023,NOP,Trey Murphy III
62,02/04/2023,NOP,Devonte' Graham
63,02/04/2023,NOP,Jaxson Hayes
64,02/04/2023,NOP,Garrett Temple
65,02/04/2023,NOP,Dyson Daniels
66,02/04/2023,NOP,E.J. Liddell
67,02/04/2023,NOP,Dereon Seabron
68,02/04/2023,NOP,Zion Williamson
69,02/04/2023,OKC,Shai Gilgeous-Alexander
70,02/04/2023,OKC,Jalen Williams
71,02/04/2023,OKC,Josh Giddey
72,02/04/2023,OKC,Aaron Wiggins
73,02/04/2023,OKC,Darius Bazley
74,02/04/2023,OKC,Jaylin Williams
75,02/04/2023,OKC,Kenrich Williams
76,02/04/2023,OKC,Ousmane Dieng
77,02/04/2023,OKC,Tre Mann
78,02/04/2023,OKC,Isaiah Joe
79,02/04/2023,OKC,Mike Muscala
80,02/04/2023,OKC,Luguentz Dort
81,02/04/2023,OKC,Chet Holmgren
82,02/04/2023,OKC,Eugene Omoruyi
83,02/04/2023,OKC,Aleksej Pokusevski
84,02/04/2023,OKC,Jeremiah Robinson-Earl
85,02/04/2023,OKC,Lindy Waters III
86,02/04/2023,ATL,John Collins
87,02/04/2023,ATL,Dejounte Murray
88,02/04/2023,ATL,Clint Capela
89,02/04/2023,ATL,Onyeka Okongwu
90,02/04/2023,ATL,Bogdan Bogdanovic
91,02/04/2023,ATL,Jalen Johnson
92,02/04/2023,ATL,AJ Griffin
93,02/04/2023,ATL,De'Andre Hunter
94,02/04/2023,ATL,Trent Forrest
95,02/04/2023,ATL,Vit Krejci
96,02/04/2023,ATL,Frank Kaminsky
97,02/04/2023,ATL,Aaron Holiday
98,02/04/2023,ATL,Justin Holiday
99,02/04/2023,ATL,Tyrese Martin
100,02/04/2023,ATL,Donovan Williams
101,02/04/2023,ATL,Trae Young
102,02/04/2023,DAL,McKinley Wright IV
103,02/04/2023,DAL,Jaden Hardy
104,02/04/2023,DAL,Dwight Powell
105,02/04/2023,DAL,A.J. Lawson
106,02/04/2023,DAL,Josh Green
107,02/04/2023,DAL,Spencer Dinwiddie
108,02/04/2023,DAL,Reggie Bullock
109,02/04/2023,DAL,Frank Ntilikina
110,02/04/2023,DAL,Theo Pinson
111,02/04/2023,DAL,Dorian Finney-Smith
112,02/04/2023,DAL,Tim Hardaway Jr.
113,02/04/2023,DAL,JaVale McGee
114,02/04/2023,DAL,Chris Silva
115,02/04/2023,DAL,Davis Bertans
