,Date,Team,Name
0,12/21/2022,POR,Jerami Grant
1,12/21/2022,POR,Damian Lillard
2,12/21/2022,POR,Trendon Watford
3,12/21/2022,POR,Josh Hart
4,12/21/2022,POR,Keon Johnson
5,12/21/2022,POR,Justise Winslow
6,12/21/2022,POR,Drew Eubanks
7,12/21/2022,POR,Jusuf Nurkic
8,12/21/2022,POR,Anfernee Simons
9,12/21/2022,POR,Shaedon Sharpe
10,12/21/2022,POR,Greg Brown III
11,12/21/2022,POR,Jabari Walker
16,12/21/2022,POR,Nassir Little
18,12/21/2022,POR,Gary Payton II
19,12/21/2022,SAC,Harrison Barnes
20,12/21/2022,SAC,Domantas Sabonis
21,12/21/2022,SAC,Kevin Huerter
22,12/21/2022,SAC,Keegan Murray
23,12/21/2022,SAC,De'Aaron Fox
24,12/21/2022,SAC,KZ Okpala
25,12/21/2022,SAC,Matthew Dellavedova
26,12/21/2022,SAC,Terence Davis
27,12/21/2022,SAC,Trey Lyles
28,12/21/2022,SAC,Malik Monk
29,12/21/2022,SAC,Davion Mitchell
30,12/21/2022,SAC,Neemias Queta
31,12/21/2022,SAC,Richaun Holmes
32,12/21/2022,SAC,Alex Len
33,12/21/2022,SAC,Chimezie Metu
35,12/21/2022,SAC,Keon Ellis
36,12/21/2022,SAC,Chima Moneke
38,12/21/2022,LAC,Amir Coffey
39,12/21/2022,LAC,Nicolas Batum
40,12/21/2022,LAC,Kawhi Leonard
41,12/21/2022,LAC,Moses Brown
42,12/21/2022,LAC,Paul George
43,12/21/2022,LAC,Reggie Jackson
44,12/21/2022,LAC,Ivica Zubac
45,12/21/2022,LAC,Robert Covington
46,12/21/2022,LAC,Terance Mann
47,12/21/2022,LAC,Norman Powell
48,12/21/2022,LAC,Luke Kennard
49,12/21/2022,LAC,Marcus Morris Sr.
50,12/21/2022,LAC,John Wall
51,12/21/2022,LAC,Brandon Boston Jr.
52,12/21/2022,LAC,Moussa Diabate
56,12/21/2022,LAC,Jason Preston
58,12/21/2022,CLE,Darius Garland
59,12/21/2022,CLE,Donovan Mitchell
60,12/21/2022,CLE,Jarrett Allen
61,12/21/2022,CLE,Evan Mobley
62,12/21/2022,CLE,Isaac Okoro
63,12/21/2022,CLE,Caris LeVert
64,12/21/2022,CLE,Cedi Osman
65,12/21/2022,CLE,Kevin Love
66,12/21/2022,CLE,Mamadi Diakite
67,12/21/2022,CLE,Robin Lopez
68,12/21/2022,CLE,Raul Neto
69,12/21/2022,CLE,Isaiah Mobley
70,12/21/2022,CLE,Ricky Rubio
71,12/21/2022,CLE,Lamar Stevens
72,12/21/2022,CLE,Dean Wade
73,12/21/2022,CLE,Dylan Windler
74,12/21/2022,CHI,Nikola Vucevic
75,12/21/2022,CHI,Zach LaVine
76,12/21/2022,CHI,Dalen Terry
77,12/21/2022,CHI,DeMar DeRozan
78,12/21/2022,CHI,Alex Caruso
79,12/21/2022,CHI,Ayo Dosunmu
80,12/21/2022,CHI,Andre Drummond
81,12/21/2022,CHI,Patrick Williams
82,12/21/2022,CHI,Coby White
83,12/21/2022,CHI,Tony Bradley
84,12/21/2022,CHI,Malcolm Hill
85,12/21/2022,CHI,Lonzo Ball
87,12/21/2022,CHI,Goran Dragic
88,12/21/2022,CHI,Javonte Green
89,12/21/2022,CHI,Derrick Jones Jr.
90,12/21/2022,CHI,Carlik Jones
91,12/21/2022,CHI,Marko Simonovic
92,12/21/2022,TOR,Pascal Siakam
93,12/21/2022,TOR,Fred VanVleet
94,12/21/2022,TOR,Chris Boucher
95,12/21/2022,TOR,Christian Koloko
96,12/21/2022,TOR,Malachi Flynn
97,12/21/2022,TOR,Juancho Hernangomez
98,12/21/2022,TOR,Thaddeus Young
99,12/21/2022,TOR,O.G. Anunoby
100,12/21/2022,TOR,Scottie Barnes
101,12/21/2022,TOR,Dalano Banton
102,12/21/2022,TOR,Khem Birch
103,12/21/2022,TOR,Gary Trent Jr.
104,12/21/2022,TOR,Precious Achiuwa
106,12/21/2022,TOR,Justin Champagnie
107,12/21/2022,TOR,Jeff Dowtin Jr.
108,12/21/2022,TOR,Ron Harper Jr.
109,12/21/2022,TOR,Otto Porter Jr.
111,12/21/2022,OKC,Shai Gilgeous-Alexander
112,12/21/2022,OKC,Aaron Wiggins
113,12/21/2022,OKC,Eugene Omoruyi
114,12/21/2022,OKC,Kenrich Williams
115,12/21/2022,OKC,Lindy Waters III
116,12/21/2022,OKC,Aleksej Pokusevski
117,12/21/2022,OKC,Jalen Williams
118,12/21/2022,OKC,Mike Muscala
119,12/21/2022,OKC,Luguentz Dort
120,12/21/2022,OKC,Josh Giddey
121,12/21/2022,OKC,Isaiah Joe
122,12/21/2022,OKC,Darius Bazley
124,12/21/2022,OKC,Ousmane Dieng
126,12/21/2022,OKC,Chet Holmgren
127,12/21/2022,OKC,Tre Mann
128,12/21/2022,OKC,Jeremiah Robinson-Earl
129,12/21/2022,OKC,Jaylin Williams
130,12/21/2022,ATL,Dejounte Murray
131,12/21/2022,ATL,Onyeka Okongwu
132,12/21/2022,ATL,Frank Kaminsky
133,12/21/2022,ATL,Aaron Holiday
134,12/21/2022,ATL,Trae Young
135,12/21/2022,ATL,Jalen Johnson
136,12/21/2022,ATL,Bogdan Bogdanovic
137,12/21/2022,ATL,De'Andre Hunter
138,12/21/2022,ATL,AJ Griffin
139,12/21/2022,ATL,John Collins
140,12/21/2022,ATL,Trent Forrest
141,12/21/2022,ATL,Justin Holiday
142,12/21/2022,ATL,Vit Krejci
143,12/21/2022,ATL,Tyrese Martin
144,12/21/2022,ATL,Clint Capela
145,12/21/2022,ATL,Jarrett Culver
146,12/21/2022,CHA,JT Thor
147,12/21/2022,CHA,Kai Jones
148,12/21/2022,CHA,LaMelo Ball
149,12/21/2022,CHA,Jalen McDaniels
150,12/21/2022,CHA,Gordon Hayward
151,12/21/2022,CHA,P.J. Washington
152,12/21/2022,CHA,Theo Maledon
153,12/21/2022,CHA,Kelly Oubre Jr.
154,12/21/2022,CHA,James Bouknight
155,12/21/2022,CHA,Mason Plumlee
156,12/21/2022,CHA,Nick Richards
157,12/21/2022,CHA,Cody Martin
158,12/21/2022,CHA,Bryce McGowens
159,12/21/2022,CHA,Terry Rozier
160,12/21/2022,CHA,Dennis Smith Jr.
161,12/21/2022,CHA,Mark Williams
162,12/21/2022,DAL,Spencer Dinwiddie
163,12/21/2022,DAL,Luka Doncic
164,12/21/2022,DAL,Frank Ntilikina
165,12/21/2022,DAL,Reggie Bullock
166,12/21/2022,DAL,Dwight Powell
167,12/21/2022,DAL,Christian Wood
168,12/21/2022,DAL,Davis Bertans
169,12/21/2022,DAL,Kemba Walker
170,12/21/2022,DAL,Tim Hardaway Jr.
171,12/21/2022,DAL,JaVale McGee
172,12/21/2022,DAL,Theo Pinson
173,12/21/2022,DAL,Tyler Dorsey
174,12/21/2022,DAL,Dorian Finney-Smith
175,12/21/2022,DAL,Josh Green
176,12/21/2022,DAL,Jaden Hardy
177,12/21/2022,DAL,Maxi Kleber
179,12/21/2022,DAL,McKinley Wright IV
180,12/21/2022,NYK,Julius Randle
181,12/21/2022,NYK,Derrick Rose
182,12/21/2022,NYK,RJ Barrett
183,12/21/2022,NYK,Jericho Sims
184,12/21/2022,NYK,Mitchell Robinson
185,12/21/2022,NYK,Miles McBride
186,12/21/2022,NYK,Jalen Brunson
187,12/21/2022,NYK,Isaiah Hartenstein
188,12/21/2022,NYK,Immanuel Quickley
189,12/21/2022,NYK,Ryan Arcidiacono
190,12/21/2022,NYK,Evan Fournier
191,12/21/2022,NYK,Svi Mykhailiuk
192,12/21/2022,NYK,Cam Reddish
193,12/21/2022,NYK,Quentin Grimes
195,12/21/2022,NYK,DaQuan Jeffries
196,12/21/2022,NYK,Trevor Keels
197,12/21/2022,NYK,Obi Toppin
198,12/21/2022,ORL,Franz Wagner
199,12/21/2022,ORL,Paolo Banchero
200,12/21/2022,ORL,Cole Anthony
201,12/21/2022,ORL,Kevon Harris
202,12/21/2022,ORL,Bol Bol
203,12/21/2022,ORL,Terrence Ross
204,12/21/2022,ORL,Mo Bamba
205,12/21/2022,ORL,Markelle Fultz
206,12/21/2022,ORL,Admiral Schofield
207,12/21/2022,ORL,Moritz Wagner
208,12/21/2022,ORL,R.J. Hampton
209,12/21/2022,ORL,Caleb Houstan
210,12/21/2022,ORL,Wendell Carter Jr.
211,12/21/2022,ORL,Gary Harris
212,12/21/2022,ORL,Jonathan Isaac
213,12/21/2022,ORL,Chuma Okeke
214,12/21/2022,ORL,Jalen Suggs
216,12/21/2022,LAL,Thomas Bryant
217,12/21/2022,LAL,LeBron James
218,12/21/2022,LAL,Kendrick Nunn
219,12/21/2022,LAL,Lonnie Walker IV
220,12/21/2022,LAL,Damian Jones
221,12/21/2022,LAL,Max Christie
222,12/21/2022,LAL,Dennis Schroder
223,12/21/2022,LAL,Wenyen Gabriel
