,Date,Team,Name
0,02/05/2023,SAC,Kevin Huerter
1,02/05/2023,SAC,Trey Lyles
2,02/05/2023,SAC,Matthew Dellavedova
3,02/05/2023,SAC,Richaun Holmes
4,02/05/2023,SAC,Keegan Murray
5,02/05/2023,SAC,Chimezie Metu
6,02/05/2023,SAC,Davion Mitchell
7,02/05/2023,SAC,Domantas Sabonis
8,02/05/2023,SAC,Deonte Burton
9,02/05/2023,SAC,Malik Monk
10,02/05/2023,SAC,Keon Ellis
11,02/05/2023,SAC,Terence Davis
12,02/05/2023,SAC,Harrison Barnes
13,02/05/2023,SAC,Alex Len
14,02/05/2023,SAC,De'Aaron Fox
15,02/05/2023,SAC,KZ Okpala
16,02/05/2023,SAC,Neemias Queta
17,02/05/2023,CLE,Dean Wade
18,02/05/2023,CLE,Cedi Osman
19,02/05/2023,CLE,Ricky Rubio
20,02/05/2023,CLE,Mamadi Diakite
21,02/05/2023,CLE,Evan Mobley
22,02/05/2023,CLE,Raul Neto
23,02/05/2023,CLE,Isaac Okoro
24,02/05/2023,CLE,Robin Lopez
25,02/05/2023,CLE,Donovan Mitchell
26,02/05/2023,CLE,Darius Garland
27,02/05/2023,CLE,Lamar Stevens
28,02/05/2023,CLE,Jarrett Allen
29,02/05/2023,CLE,Kevin Love
30,02/05/2023,CLE,Caris LeVert
31,02/05/2023,CLE,Isaiah Mobley
32,02/05/2023,CLE,Dylan Windler
33,02/05/2023,NOP,Kira Lewis Jr.
34,02/05/2023,NOP,Jaxson Hayes
35,02/05/2023,NOP,Naji Marshall
36,02/05/2023,NOP,Trey Murphy III
37,02/05/2023,NOP,Willy Hernangomez
38,02/05/2023,NOP,CJ McCollum
39,02/05/2023,NOP,Herbert Jones
40,02/05/2023,NOP,Garrett Temple
41,02/05/2023,NOP,Jose Alvarado
42,02/05/2023,NOP,Larry Nance Jr.
43,02/05/2023,NOP,Devonte' Graham
44,02/05/2023,NOP,Dyson Daniels
45,02/05/2023,NOP,Brandon Ingram
46,02/05/2023,NOP,E.J. Liddell
47,02/05/2023,NOP,Dereon Seabron
48,02/05/2023,NOP,Jonas Valanciunas
49,02/05/2023,NOP,Zion Williamson
50,02/05/2023,TOR,Malachi Flynn
51,02/05/2023,TOR,Scottie Barnes
52,02/05/2023,TOR,Chris Boucher
53,02/05/2023,TOR,Precious Achiuwa
54,02/05/2023,TOR,Pascal Siakam
55,02/05/2023,TOR,Fred VanVleet
56,02/05/2023,TOR,Thaddeus Young
57,02/05/2023,TOR,Gary Trent Jr.
58,02/05/2023,TOR,Dalano Banton
59,02/05/2023,TOR,Khem Birch
60,02/05/2023,TOR,Juancho Hernangomez
61,02/05/2023,TOR,Christian Koloko
62,02/05/2023,TOR,O.G. Anunoby
63,02/05/2023,TOR,Jeff Dowtin Jr.
64,02/05/2023,TOR,Ron Harper Jr.
65,02/05/2023,TOR,Otto Porter Jr.
66,02/05/2023,CHA,Dennis Smith Jr.
67,02/05/2023,CHA,Jalen McDaniels
68,02/05/2023,CHA,Gordon Hayward
69,02/05/2023,CHA,Terry Rozier
70,02/05/2023,CHA,Mark Williams
71,02/05/2023,CHA,LaMelo Ball
72,02/05/2023,CHA,P.J. Washington
73,02/05/2023,CHA,JT Thor
74,02/05/2023,CHA,Mason Plumlee
75,02/05/2023,CHA,Bryce McGowens
76,02/05/2023,CHA,Nick Richards
77,02/05/2023,CHA,James Bouknight
78,02/05/2023,CHA,Kai Jones
79,02/05/2023,CHA,Theo Maledon
80,02/05/2023,CHA,Cody Martin
81,02/05/2023,CHA,Kelly Oubre Jr.
82,02/05/2023,MEM,Danny Green
83,02/05/2023,MEM,Brandon Clarke
84,02/05/2023,MEM,Jaren Jackson Jr.
85,02/05/2023,MEM,Tyus Jones
86,02/05/2023,MEM,Desmond Bane
87,02/05/2023,MEM,Santi Aldama
88,02/05/2023,MEM,David Roddy
89,02/05/2023,MEM,John Konchar
90,02/05/2023,MEM,Ziaire Williams
91,02/05/2023,MEM,Xavier Tillman
92,02/05/2023,MEM,Kennedy Chandler
93,02/05/2023,MEM,Jake LaRavia
94,02/05/2023,MEM,Kenneth Lofton Jr.
95,02/05/2023,MEM,Vince Williams Jr.
96,02/05/2023,MEM,Steven Adams
97,02/05/2023,MEM,Dillon Brooks
102,02/05/2023,MEM,Ja Morant
104,02/05/2023,NYK,Obi Toppin
105,02/05/2023,NYK,Jericho Sims
106,02/05/2023,NYK,Isaiah Hartenstein
107,02/05/2023,NYK,Miles McBride
108,02/05/2023,NYK,Julius Randle
109,02/05/2023,NYK,Quentin Grimes
110,02/05/2023,NYK,Jalen Brunson
111,02/05/2023,NYK,Evan Fournier
112,02/05/2023,NYK,Immanuel Quickley
113,02/05/2023,NYK,Ryan Arcidiacono
114,02/05/2023,NYK,Svi Mykhailiuk
115,02/05/2023,NYK,Cam Reddish
116,02/05/2023,NYK,Derrick Rose
117,02/05/2023,NYK,RJ Barrett
118,02/05/2023,NYK,DaQuan Jeffries
119,02/05/2023,NYK,Trevor Keels
120,02/05/2023,NYK,Mitchell Robinson
121,02/05/2023,ORL,Jonathan Isaac
122,02/05/2023,ORL,Moritz Wagner
123,02/05/2023,ORL,Cole Anthony
124,02/05/2023,ORL,Paolo Banchero
125,02/05/2023,ORL,Gary Harris
126,02/05/2023,ORL,Wendell Carter Jr.
127,02/05/2023,ORL,Franz Wagner
128,02/05/2023,ORL,Caleb Houstan
129,02/05/2023,ORL,Bol Bol
130,02/05/2023,ORL,Markelle Fultz
131,02/05/2023,ORL,Mo Bamba
132,02/05/2023,ORL,Kevon Harris
133,02/05/2023,ORL,Terrence Ross
134,02/05/2023,ORL,Admiral Schofield
135,02/05/2023,ORL,Jalen Suggs
137,02/05/2023,ORL,R.J. Hampton
138,02/05/2023,ORL,Chuma Okeke
140,02/05/2023,DEN,Davon Reed
141,02/05/2023,DEN,Ish Smith
142,02/05/2023,DEN,Vlatko Cancar
143,02/05/2023,DEN,Zeke Nnaji
144,02/05/2023,DEN,DeAndre Jordan
145,02/05/2023,DEN,Christian Braun
146,02/05/2023,DEN,Michael Porter Jr.
147,02/05/2023,DEN,Bruce Brown
148,02/05/2023,DEN,Peyton Watson
149,02/05/2023,DEN,Jeff Green
150,02/05/2023,DEN,Bones Hyland
151,02/05/2023,DEN,Jack White
152,02/05/2023,DEN,Kentavious Caldwell-Pope
153,02/05/2023,DEN,Collin Gillespie
154,02/05/2023,DEN,Aaron Gordon
155,02/05/2023,DEN,Nikola Jokic
156,02/05/2023,DEN,Jamal Murray
158,02/05/2023,PHI,P.J. Tucker
159,02/05/2023,PHI,James Harden
160,02/05/2023,PHI,Joel Embiid
161,02/05/2023,PHI,Shake Milton
162,02/05/2023,PHI,Montrezl Harrell
163,02/05/2023,PHI,Georges Niang
