,Date,Team,Name
0,01/30/2023,POR,Josh Hart
1,01/30/2023,POR,Anfernee Simons
2,01/30/2023,POR,Gary Payton II
3,01/30/2023,POR,Shaedon Sharpe
4,01/30/2023,POR,Jusuf Nurkic
5,01/30/2023,POR,Drew Eubanks
6,01/30/2023,POR,Nassir Little
7,01/30/2023,POR,Jerami Grant
8,01/30/2023,POR,Damian Lillard
9,01/30/2023,POR,John Butler Jr.
10,01/30/2023,POR,Keon Johnson
11,01/30/2023,POR,Jabari Walker
12,01/30/2023,POR,Trendon Watford
13,01/30/2023,POR,Ibou Badji
14,01/30/2023,POR,Greg Brown III
17,01/30/2023,POR,Justise Winslow
18,01/30/2023,SAC,Domantas Sabonis
19,01/30/2023,SAC,Trey Lyles
20,01/30/2023,SAC,Chimezie Metu
21,01/30/2023,SAC,Davion Mitchell
22,01/30/2023,SAC,Harrison Barnes
23,01/30/2023,SAC,Terence Davis
24,01/30/2023,SAC,Keegan Murray
25,01/30/2023,SAC,De'Aaron Fox
26,01/30/2023,SAC,Malik Monk
27,01/30/2023,SAC,Kevin Huerter
28,01/30/2023,SAC,Deonte Burton
29,01/30/2023,SAC,Matthew Dellavedova
30,01/30/2023,SAC,Richaun Holmes
31,01/30/2023,SAC,Alex Len
32,01/30/2023,SAC,KZ Okpala
33,01/30/2023,SAS,Keita Bates-Diop
34,01/30/2023,SAS,Keldon Johnson
35,01/30/2023,SAS,Jeremy Sochan
36,01/30/2023,SAS,Blake Wesley
37,01/30/2023,SAS,Isaiah Roby
38,01/30/2023,SAS,Tre Jones
39,01/30/2023,SAS,Stanley Johnson
40,01/30/2023,SAS,Doug McDermott
41,01/30/2023,SAS,Jakob Poeltl
42,01/30/2023,SAS,Zach Collins
43,01/30/2023,SAS,Malaki Branham
44,01/30/2023,SAS,Dominick Barlow
45,01/30/2023,SAS,Charles Bassey
46,01/30/2023,SAS,Romeo Langford
47,01/30/2023,SAS,Josh Richardson
48,01/30/2023,SAS,Devin Vassell
49,01/30/2023,TOR,Malachi Flynn
50,01/30/2023,TOR,Chris Boucher
51,01/30/2023,TOR,Scottie Barnes
52,01/30/2023,TOR,Precious Achiuwa
53,01/30/2023,TOR,Thaddeus Young
54,01/30/2023,TOR,Christian Koloko
55,01/30/2023,TOR,Juancho Hernangomez
56,01/30/2023,TOR,Pascal Siakam
57,01/30/2023,TOR,Gary Trent Jr.
58,01/30/2023,TOR,Fred VanVleet
59,01/30/2023,TOR,Dalano Banton
60,01/30/2023,TOR,Khem Birch
61,01/30/2023,TOR,Jeff Dowtin Jr.
62,01/30/2023,TOR,Ron Harper Jr.
63,01/30/2023,TOR,O.G. Anunoby
65,01/30/2023,TOR,Otto Porter Jr.
66,01/30/2023,OKC,Jaylin Williams
67,01/30/2023,OKC,Tre Mann
68,01/30/2023,OKC,Darius Bazley
69,01/30/2023,OKC,Kenrich Williams
70,01/30/2023,OKC,Ousmane Dieng
71,01/30/2023,OKC,Aaron Wiggins
72,01/30/2023,OKC,Mike Muscala
73,01/30/2023,OKC,Shai Gilgeous-Alexander
74,01/30/2023,OKC,Jalen Williams
75,01/30/2023,OKC,Josh Giddey
76,01/30/2023,OKC,Isaiah Joe
77,01/30/2023,OKC,Luguentz Dort
78,01/30/2023,OKC,Chet Holmgren
79,01/30/2023,OKC,Eugene Omoruyi
80,01/30/2023,OKC,Aleksej Pokusevski
81,01/30/2023,OKC,Jeremiah Robinson-Earl
82,01/30/2023,OKC,Lindy Waters III
83,01/30/2023,ATL,Bogdan Bogdanovic
84,01/30/2023,ATL,Clint Capela
85,01/30/2023,ATL,John Collins
86,01/30/2023,ATL,Trent Forrest
87,01/30/2023,ATL,Onyeka Okongwu
88,01/30/2023,ATL,Aaron Holiday
89,01/30/2023,ATL,Dejounte Murray
90,01/30/2023,ATL,De'Andre Hunter
91,01/30/2023,ATL,AJ Griffin
92,01/30/2023,ATL,Justin Holiday
93,01/30/2023,ATL,Jalen Johnson
94,01/30/2023,ATL,Frank Kaminsky
95,01/30/2023,ATL,Vit Krejci
96,01/30/2023,ATL,Tyrese Martin
97,01/30/2023,ATL,Donovan Williams
98,01/30/2023,ATL,Trae Young
99,01/30/2023,DAL,JaVale McGee
100,01/30/2023,DAL,Josh Green
101,01/30/2023,DAL,Spencer Dinwiddie
102,01/30/2023,DAL,Reggie Bullock
103,01/30/2023,DAL,Davis Bertans
104,01/30/2023,DAL,Jaden Hardy
105,01/30/2023,DAL,Luka Doncic
106,01/30/2023,DAL,Dorian Finney-Smith
107,01/30/2023,DAL,Dwight Powell
108,01/30/2023,DAL,Tim Hardaway Jr.
109,01/30/2023,DAL,Frank Ntilikina
110,01/30/2023,DAL,Theo Pinson
111,01/30/2023,DAL,McKinley Wright IV
113,01/30/2023,DAL,Maxi Kleber
114,01/30/2023,DAL,Christian Wood
115,01/30/2023,PHX,Chris Paul
116,01/30/2023,PHX,Ish Wainright
117,01/30/2023,PHX,Cameron Johnson
118,01/30/2023,PHX,Deandre Ayton
119,01/30/2023,PHX,Josh Okogie
120,01/30/2023,PHX,Jock Landale
121,01/30/2023,PHX,Damion Lee
122,01/30/2023,PHX,Bismack Biyombo
123,01/30/2023,PHX,Saben Lee
124,01/30/2023,PHX,Mikal Bridges
125,01/30/2023,PHX,Dario Saric
126,01/30/2023,PHX,Torrey Craig
127,01/30/2023,PHX,Duane Washington Jr.
128,01/30/2023,PHX,Devin Booker
129,01/30/2023,PHX,Jae Crowder
131,01/30/2023,PHX,Cameron Payne
132,01/30/2023,PHX,Landry Shamet
133,01/30/2023,ORL,Jalen Suggs
134,01/30/2023,ORL,Franz Wagner
135,01/30/2023,ORL,Gary Harris
136,01/30/2023,ORL,Wendell Carter Jr.
137,01/30/2023,ORL,Mo Bamba
138,01/30/2023,ORL,Bol Bol
139,01/30/2023,ORL,Jonathan Isaac
140,01/30/2023,ORL,Moritz Wagner
141,01/30/2023,ORL,Markelle Fultz
142,01/30/2023,ORL,Paolo Banchero
143,01/30/2023,ORL,Cole Anthony
144,01/30/2023,ORL,R.J. Hampton
145,01/30/2023,ORL,Caleb Houstan
146,01/30/2023,ORL,Terrence Ross
147,01/30/2023,ORL,Chuma Okeke
148,01/30/2023,LAL,Troy Brown Jr.
149,01/30/2023,LAL,Lonnie Walker IV
150,01/30/2023,LAL,Damian Jones
151,01/30/2023,LAL,Patrick Beverley
152,01/30/2023,LAL,Rui Hachimura
153,01/30/2023,LAL,Max Christie
154,01/30/2023,LAL,Juan Toscano-Anderson
155,01/30/2023,LAL,Dennis Schroder
156,01/30/2023,LAL,Wenyen Gabriel
157,01/30/2023,LAL,Thomas Bryant
158,01/30/2023,LAL,Russell Westbrook
159,01/30/2023,LAL,Anthony Davis
160,01/30/2023,LAL,LeBron James
161,01/30/2023,LAL,Scotty Pippen Jr.
162,01/30/2023,LAL,Austin Reaves
163,01/30/2023,LAL,Cole Swider
165,01/30/2023,PHI,Tobias Harris
166,01/30/2023,PHI,Shake Milton
167,01/30/2023,PHI,Tyrese Maxey
168,01/30/2023,PHI,Montrezl Harrell
169,01/30/2023,PHI,Matisse Thybulle
170,01/30/2023,PHI,Georges Niang
171,01/30/2023,PHI,De'Anthony Melton
172,01/30/2023,PHI,P.J. Tucker
173,01/30/2023,PHI,Paul Reed
174,01/30/2023,PHI,James Harden
175,01/30/2023,PHI,Joel Embiid
176,01/30/2023,PHI,Danuel House Jr.
177,01/30/2023,PHI,Furkan Korkmaz
178,01/30/2023,PHI,Jaden Springer
179,01/30/2023,PHI,Julian Champagnie
181,01/30/2023,PHI,Louis King
182,01/30/2023,MIN,Kyle Anderson
183,01/30/2023,MIN,Rudy Gobert
184,01/30/2023,MIN,Jaylen Nowell
185,01/30/2023,MIN,Naz Reid
186,01/30/2023,MIN,Jaden McDaniels
187,01/30/2023,MIN,D'Angelo Russell
188,01/30/2023,MIN,Matt Ryan
189,01/30/2023,MIN,Taurean Prince
190,01/30/2023,MIN,Austin Rivers
191,01/30/2023,MIN,Anthony Edwards
192,01/30/2023,MIN,Bryn Forbes
193,01/30/2023,MIN,Luka Garza
194,01/30/2023,MIN,Nathan Knight
195,01/30/2023,MIN,Josh Minott
196,01/30/2023,MIN,Wendell Moore Jr.
199,01/30/2023,MIN,Jordan McLaughlin
204,01/30/2023,MIN,Karl-Anthony Towns
205,01/30/2023,BKN,Joe Harris
206,01/30/2023,BKN,Yuta Watanabe
207,01/30/2023,BKN,Nic Claxton
