,Date,Team,Name
0,02/08/2023,POR,Gary Payton II
1,02/08/2023,POR,Nassir Little
2,02/08/2023,POR,Damian Lillard
3,02/08/2023,POR,Drew Eubanks
4,02/08/2023,POR,Jabari Walker
5,02/08/2023,POR,Trendon Watford
6,02/08/2023,POR,Shaedon Sharpe
7,02/08/2023,POR,Jerami Grant
8,02/08/2023,POR,Anfernee Simons
9,02/08/2023,POR,Greg Brown III
10,02/08/2023,POR,John Butler Jr.
11,02/08/2023,POR,Ibou Badji
13,02/08/2023,POR,Keon Johnson
14,02/08/2023,POR,Jusuf Nurkic
15,02/08/2023,POR,Justise Winslow
16,02/08/2023,SAC,Kevin Huerter
17,02/08/2023,SAC,Chimezie Metu
18,02/08/2023,SAC,Terence Davis
19,02/08/2023,SAC,Davion Mitchell
20,02/08/2023,SAC,Harrison Barnes
21,02/08/2023,SAC,De'Aaron Fox
22,02/08/2023,SAC,Keegan Murray
23,02/08/2023,SAC,Domantas Sabonis
24,02/08/2023,SAC,Trey Lyles
25,02/08/2023,SAC,Malik Monk
26,02/08/2023,SAC,Matthew Dellavedova
27,02/08/2023,SAC,Kessler Edwards
28,02/08/2023,SAC,Keon Ellis
29,02/08/2023,SAC,Richaun Holmes
30,02/08/2023,SAC,Alex Len
31,02/08/2023,SAC,KZ Okpala
32,02/08/2023,SAC,Neemias Queta
33,02/08/2023,LAC,Moussa Diabate
34,02/08/2023,LAC,Luke Kennard
35,02/08/2023,LAC,Reggie Jackson
36,02/08/2023,LAC,Norman Powell
37,02/08/2023,LAC,Marcus Morris Sr.
38,02/08/2023,LAC,Ivica Zubac
39,02/08/2023,LAC,Robert Covington
40,02/08/2023,LAC,Nicolas Batum
41,02/08/2023,LAC,Paul George
42,02/08/2023,LAC,Terance Mann
43,02/08/2023,LAC,Kawhi Leonard
44,02/08/2023,LAC,Brandon Boston Jr.
45,02/08/2023,LAC,Amir Coffey
46,02/08/2023,LAC,Jason Preston
47,02/08/2023,LAC,Moses Brown
48,02/08/2023,LAC,John Wall
49,02/08/2023,CLE,Ricky Rubio
50,02/08/2023,CLE,Cedi Osman
51,02/08/2023,CLE,Lamar Stevens
52,02/08/2023,CLE,Isaac Okoro
53,02/08/2023,CLE,Jarrett Allen
54,02/08/2023,CLE,Dean Wade
55,02/08/2023,CLE,Raul Neto
56,02/08/2023,CLE,Caris LeVert
57,02/08/2023,CLE,Robin Lopez
58,02/08/2023,CLE,Evan Mobley
59,02/08/2023,CLE,Mamadi Diakite
60,02/08/2023,CLE,Kevin Love
61,02/08/2023,CLE,Darius Garland
62,02/08/2023,CLE,Donovan Mitchell
63,02/08/2023,CLE,Isaiah Mobley
64,02/08/2023,CLE,Dylan Windler
65,02/08/2023,SAS,Malaki Branham
66,02/08/2023,SAS,Doug McDermott
67,02/08/2023,SAS,Zach Collins
68,02/08/2023,SAS,Keita Bates-Diop
69,02/08/2023,SAS,Isaiah Roby
70,02/08/2023,SAS,Blake Wesley
71,02/08/2023,SAS,Jakob Poeltl
72,02/08/2023,SAS,Keldon Johnson
73,02/08/2023,SAS,Josh Richardson
74,02/08/2023,SAS,Stanley Johnson
75,02/08/2023,SAS,Jeremy Sochan
76,02/08/2023,SAS,Dominick Barlow
77,02/08/2023,SAS,Charles Bassey
78,02/08/2023,SAS,Dewayne Dedmon
80,02/08/2023,SAS,Tre Jones
81,02/08/2023,SAS,Romeo Langford
83,02/08/2023,SAS,Devin Vassell
84,02/08/2023,TOR,Juancho Hernangomez
85,02/08/2023,TOR,Pascal Siakam
86,02/08/2023,TOR,Malachi Flynn
87,02/08/2023,TOR,Chris Boucher
88,02/08/2023,TOR,Scottie Barnes
89,02/08/2023,TOR,Precious Achiuwa
90,02/08/2023,TOR,Christian Koloko
91,02/08/2023,TOR,Fred VanVleet
92,02/08/2023,TOR,Gary Trent Jr.
93,02/08/2023,TOR,Thaddeus Young
94,02/08/2023,TOR,Dalano Banton
95,02/08/2023,TOR,Khem Birch
96,02/08/2023,TOR,Jeff Dowtin Jr.
97,02/08/2023,TOR,Ron Harper Jr.
98,02/08/2023,TOR,O.G. Anunoby
99,02/08/2023,TOR,Otto Porter Jr.
100,02/08/2023,CHA,Jalen McDaniels
101,02/08/2023,CHA,Dennis Smith Jr.
102,02/08/2023,CHA,JT Thor
103,02/08/2023,CHA,Mason Plumlee
104,02/08/2023,CHA,Mark Williams
105,02/08/2023,CHA,Gordon Hayward
106,02/08/2023,CHA,Terry Rozier
107,02/08/2023,CHA,P.J. Washington
108,02/08/2023,CHA,LaMelo Ball
109,02/08/2023,CHA,Bryce McGowens
110,02/08/2023,CHA,Nick Richards
111,02/08/2023,CHA,James Bouknight
112,02/08/2023,CHA,Kai Jones
113,02/08/2023,CHA,Theo Maledon
114,02/08/2023,CHA,Cody Martin
115,02/08/2023,CHA,Kelly Oubre Jr.
116,02/08/2023,DAL,Theo Pinson
117,02/08/2023,DAL,Dwight Powell
118,02/08/2023,DAL,Christian Wood
119,02/08/2023,DAL,JaVale McGee
120,02/08/2023,DAL,Jaden Hardy
121,02/08/2023,DAL,Reggie Bullock
122,02/08/2023,DAL,Kyrie Irving
123,02/08/2023,DAL,Josh Green
124,02/08/2023,DAL,Tim Hardaway Jr.
125,02/08/2023,DAL,McKinley Wright IV
126,02/08/2023,DAL,A.J. Lawson
127,02/08/2023,DAL,Markieff Morris
128,02/08/2023,DAL,Frank Ntilikina
129,02/08/2023,DAL,Chris Silva
130,02/08/2023,DAL,Davis Bertans
131,02/08/2023,DAL,Luka Doncic
