,Date,Team,Name
0,11/18/2022,CLE,Donovan Mitchell
1,11/18/2022,CLE,Caris LeVert
2,11/18/2022,CLE,Darius Garland
3,11/18/2022,CLE,Evan Mobley
4,11/18/2022,CLE,Isaac Okoro
5,11/18/2022,CLE,Jarrett Allen
6,11/18/2022,CLE,Lamar Stevens
7,11/18/2022,CLE,Kevin Love
8,11/18/2022,CLE,Cedi Osman
9,11/18/2022,CLE,Robin Lopez
10,11/18/2022,CLE,Isaiah Mobley
11,11/18/2022,CLE,Raul Neto
13,11/18/2022,CLE,Mamadi Diakite
14,11/18/2022,CLE,Ricky Rubio
15,11/18/2022,CLE,Dean Wade
16,11/18/2022,CLE,Dylan Windler
17,11/18/2022,CHI,Nikola Vucevic
18,11/18/2022,CHI,Goran Dragic
19,11/18/2022,CHI,Coby White
20,11/18/2022,CHI,DeMar DeRozan
21,11/18/2022,CHI,Alex Caruso
22,11/18/2022,CHI,Zach LaVine
23,11/18/2022,CHI,Andre Drummond
24,11/18/2022,CHI,Patrick Williams
25,11/18/2022,CHI,Ayo Dosunmu
26,11/18/2022,CHI,Javonte Green
27,11/18/2022,CHI,Derrick Jones Jr.
28,11/18/2022,CHI,Tony Bradley
29,11/18/2022,CHI,Kostas Antetokounmpo
30,11/18/2022,CHI,Lonzo Ball
31,11/18/2022,CHI,Malcolm Hill
32,11/18/2022,CHI,Marko Simonovic
33,11/18/2022,CHI,Dalen Terry
36,11/18/2022,NOP,Dyson Daniels
37,11/18/2022,NOP,Devonte' Graham
38,11/18/2022,NOP,Brandon Ingram
39,11/18/2022,NOP,Larry Nance Jr.
40,11/18/2022,NOP,Naji Marshall
41,11/18/2022,NOP,CJ McCollum
42,11/18/2022,NOP,Jonas Valanciunas
43,11/18/2022,NOP,Herbert Jones
44,11/18/2022,NOP,Jose Alvarado
45,11/18/2022,NOP,Trey Murphy III
46,11/18/2022,NOP,Jaxson Hayes
47,11/18/2022,NOP,Willy Hernangomez
48,11/18/2022,NOP,Garrett Temple
49,11/18/2022,NOP,Kira Lewis Jr.
50,11/18/2022,NOP,E.J. Liddell
51,11/18/2022,NOP,Dereon Seabron
52,11/18/2022,NOP,Zion Williamson
53,11/18/2022,OKC,Jaylin Williams
54,11/18/2022,OKC,Shai Gilgeous-Alexander
55,11/18/2022,OKC,Kenrich Williams
56,11/18/2022,OKC,Mike Muscala
57,11/18/2022,OKC,Josh Giddey
58,11/18/2022,OKC,Lindy Waters III
59,11/18/2022,OKC,Luguentz Dort
60,11/18/2022,OKC,Jalen Williams
61,11/18/2022,OKC,Jeremiah Robinson-Earl
62,11/18/2022,OKC,Aleksej Pokusevski
63,11/18/2022,OKC,Aaron Wiggins
64,11/18/2022,OKC,Darius Bazley
65,11/18/2022,OKC,Ousmane Dieng
66,11/18/2022,OKC,Chet Holmgren
67,11/18/2022,OKC,Isaiah Joe
68,11/18/2022,OKC,Tre Mann
69,11/18/2022,OKC,Eugene Omoruyi
70,11/18/2022,CHA,Kai Jones
71,11/18/2022,CHA,Theo Maledon
72,11/18/2022,CHA,Jalen McDaniels
73,11/18/2022,CHA,Kelly Oubre Jr.
74,11/18/2022,CHA,P.J. Washington
75,11/18/2022,CHA,Nick Richards
76,11/18/2022,CHA,Terry Rozier
77,11/18/2022,CHA,Gordon Hayward
78,11/18/2022,CHA,Mason Plumlee
79,11/18/2022,CHA,James Bouknight
80,11/18/2022,CHA,Bryce McGowens
81,11/18/2022,CHA,JT Thor
82,11/18/2022,CHA,LaMelo Ball
84,11/18/2022,CHA,Cody Martin
85,11/18/2022,CHA,Dennis Smith Jr.
86,11/18/2022,CHA,Mark Williams
87,11/18/2022,DAL,Josh Green
88,11/18/2022,DAL,Dwight Powell
89,11/18/2022,DAL,Luka Doncic
90,11/18/2022,DAL,Frank Ntilikina
91,11/18/2022,DAL,Dorian Finney-Smith
92,11/18/2022,DAL,Christian Wood
93,11/18/2022,DAL,Tim Hardaway Jr.
94,11/18/2022,DAL,Reggie Bullock
95,11/18/2022,DAL,JaVale McGee
96,11/18/2022,DAL,Davis Bertans
97,11/18/2022,DAL,Facundo Campazzo
98,11/18/2022,DAL,Spencer Dinwiddie
99,11/18/2022,DAL,Theo Pinson
101,11/18/2022,DAL,Tyler Dorsey
