,Date,Team,Name
0,01/20/2023,SAC,Kevin Huerter
1,01/20/2023,SAC,Trey Lyles
2,01/20/2023,SAC,Chimezie Metu
3,01/20/2023,SAC,Domantas Sabonis
4,01/20/2023,SAC,Keegan Murray
5,01/20/2023,SAC,Malik Monk
6,01/20/2023,SAC,Davion Mitchell
7,01/20/2023,SAC,Harrison Barnes
8,01/20/2023,SAC,De'Aaron Fox
9,01/20/2023,SAC,KZ Okpala
10,01/20/2023,SAC,Terence Davis
11,01/20/2023,SAC,Matthew Dellavedova
12,01/20/2023,SAC,PJ Dozier
13,01/20/2023,SAC,Richaun Holmes
14,01/20/2023,SAC,Alex Len
17,01/20/2023,SAC,Keon Ellis
20,01/20/2023,LAC,Terance Mann
21,01/20/2023,LAC,Reggie Jackson
22,01/20/2023,LAC,Ivica Zubac
23,01/20/2023,LAC,Nicolas Batum
24,01/20/2023,LAC,Kawhi Leonard
25,01/20/2023,LAC,Norman Powell
26,01/20/2023,LAC,Paul George
27,01/20/2023,LAC,Marcus Morris Sr.
28,01/20/2023,LAC,Robert Covington
29,01/20/2023,LAC,Moussa Diabate
30,01/20/2023,LAC,Amir Coffey
31,01/20/2023,LAC,Brandon Boston Jr.
32,01/20/2023,LAC,Moses Brown
33,01/20/2023,LAC,Luke Kennard
34,01/20/2023,LAC,Jason Preston
35,01/20/2023,LAC,John Wall
36,01/20/2023,CLE,Isaac Okoro
37,01/20/2023,CLE,Evan Mobley
38,01/20/2023,CLE,Raul Neto
39,01/20/2023,CLE,Lamar Stevens
40,01/20/2023,CLE,Jarrett Allen
41,01/20/2023,CLE,Darius Garland
42,01/20/2023,CLE,Caris LeVert
43,01/20/2023,CLE,Kevin Love
44,01/20/2023,CLE,Cedi Osman
45,01/20/2023,CLE,Mamadi Diakite
46,01/20/2023,CLE,Robin Lopez
47,01/20/2023,CLE,Isaiah Mobley
48,01/20/2023,CLE,Donovan Mitchell
49,01/20/2023,CLE,Ricky Rubio
50,01/20/2023,CLE,Dean Wade
51,01/20/2023,CLE,Dylan Windler
52,01/20/2023,NOP,Devonte' Graham
53,01/20/2023,NOP,Larry Nance Jr.
54,01/20/2023,NOP,Dyson Daniels
55,01/20/2023,NOP,CJ McCollum
56,01/20/2023,NOP,Jose Alvarado
57,01/20/2023,NOP,Trey Murphy III
58,01/20/2023,NOP,Jonas Valanciunas
59,01/20/2023,NOP,Herbert Jones
60,01/20/2023,NOP,Jaxson Hayes
61,01/20/2023,NOP,Willy Hernangomez
62,01/20/2023,NOP,Kira Lewis Jr.
63,01/20/2023,NOP,Garrett Temple
64,01/20/2023,NOP,Brandon Ingram
66,01/20/2023,NOP,E.J. Liddell
67,01/20/2023,NOP,Naji Marshall
68,01/20/2023,NOP,Dereon Seabron
69,01/20/2023,NOP,Zion Williamson
70,01/20/2023,SAS,Romeo Langford
71,01/20/2023,SAS,Jeremy Sochan
72,01/20/2023,SAS,Tre Jones
73,01/20/2023,SAS,Malaki Branham
74,01/20/2023,SAS,Stanley Johnson
75,01/20/2023,SAS,Keldon Johnson
76,01/20/2023,SAS,Josh Richardson
77,01/20/2023,SAS,Zach Collins
78,01/20/2023,SAS,Doug McDermott
79,01/20/2023,SAS,Jakob Poeltl
80,01/20/2023,SAS,Keita Bates-Diop
81,01/20/2023,SAS,Gorgui Dieng
82,01/20/2023,SAS,Isaiah Roby
83,01/20/2023,SAS,Dominick Barlow
84,01/20/2023,SAS,Charles Bassey
85,01/20/2023,SAS,Devin Vassell
86,01/20/2023,SAS,Blake Wesley
87,01/20/2023,OKC,Jaylin Williams
88,01/20/2023,OKC,Jalen Williams
89,01/20/2023,OKC,Luguentz Dort
90,01/20/2023,OKC,Mike Muscala
91,01/20/2023,OKC,Kenrich Williams
92,01/20/2023,OKC,Isaiah Joe
93,01/20/2023,OKC,Shai Gilgeous-Alexander
94,01/20/2023,OKC,Josh Giddey
95,01/20/2023,OKC,Tre Mann
96,01/20/2023,OKC,Lindy Waters III
97,01/20/2023,OKC,Darius Bazley
98,01/20/2023,OKC,Aaron Wiggins
99,01/20/2023,OKC,Ousmane Dieng
100,01/20/2023,OKC,Chet Holmgren
101,01/20/2023,OKC,Eugene Omoruyi
102,01/20/2023,OKC,Aleksej Pokusevski
103,01/20/2023,OKC,Jeremiah Robinson-Earl
104,01/20/2023,ATL,Clint Capela
105,01/20/2023,ATL,Onyeka Okongwu
106,01/20/2023,ATL,Jalen Johnson
107,01/20/2023,ATL,AJ Griffin
108,01/20/2023,ATL,Bogdan Bogdanovic
109,01/20/2023,ATL,De'Andre Hunter
110,01/20/2023,ATL,Aaron Holiday
111,01/20/2023,ATL,John Collins
112,01/20/2023,ATL,Dejounte Murray
113,01/20/2023,ATL,Frank Kaminsky
114,01/20/2023,ATL,Trae Young
115,01/20/2023,ATL,Vit Krejci
116,01/20/2023,ATL,Tyrese Martin
117,01/20/2023,ATL,Derrick Favors
118,01/20/2023,ATL,Justin Holiday
120,01/20/2023,ATL,Donovan Williams
122,01/20/2023,DAL,Jaden Hardy
123,01/20/2023,DAL,A.J. Lawson
124,01/20/2023,DAL,Spencer Dinwiddie
125,01/20/2023,DAL,Dwight Powell
126,01/20/2023,DAL,Davis Bertans
127,01/20/2023,DAL,Dorian Finney-Smith
128,01/20/2023,DAL,Tim Hardaway Jr.
129,01/20/2023,DAL,Luka Doncic
130,01/20/2023,DAL,Josh Green
131,01/20/2023,DAL,Reggie Bullock
132,01/20/2023,DAL,Frank Ntilikina
133,01/20/2023,DAL,Theo Pinson
134,01/20/2023,DAL,JaVale McGee
136,01/20/2023,DAL,Maxi Kleber
137,01/20/2023,DAL,Christian Wood
