,Date,Team,Name
0,04/02/2023,POR,John Butler Jr.
1,04/02/2023,POR,Jabari Walker
2,04/02/2023,POR,Trendon Watford
3,04/02/2023,POR,Shaedon Sharpe
4,04/02/2023,POR,Shaquille Harrison
5,04/02/2023,POR,Kevin Knox II
6,04/02/2023,POR,Skylar Mays
7,04/02/2023,POR,Drew Eubanks
8,04/02/2023,POR,Jeenathan Williams
9,04/02/2023,POR,Matisse Thybulle
10,04/02/2023,POR,Cam Reddish
11,04/02/2023,POR,Ibou Badji
12,04/02/2023,POR,Jerami Grant
13,04/02/2023,POR,Keon Johnson
14,04/02/2023,POR,Damian Lillard
15,04/02/2023,POR,Nassir Little
16,04/02/2023,POR,Jusuf Nurkic
18,04/02/2023,POR,Anfernee Simons
21,04/02/2023,POR,Justise Winslow
22,04/02/2023,SAC,Davion Mitchell
23,04/02/2023,SAC,Kessler Edwards
24,04/02/2023,SAC,Kevin Huerter
25,04/02/2023,SAC,Alex Len
26,04/02/2023,SAC,De'Aaron Fox
27,04/02/2023,SAC,Domantas Sabonis
28,04/02/2023,SAC,Harrison Barnes
29,04/02/2023,SAC,Terence Davis
30,04/02/2023,SAC,Keegan Murray
31,04/02/2023,SAC,Trey Lyles
32,04/02/2023,SAC,PJ Dozier
33,04/02/2023,SAC,Keon Ellis
34,04/02/2023,SAC,Richaun Holmes
35,04/02/2023,SAC,Chimezie Metu
36,04/02/2023,SAC,Malik Monk
37,04/02/2023,SAC,Matthew Dellavedova
38,04/02/2023,CLE,Evan Mobley
39,04/02/2023,CLE,Darius Garland
40,04/02/2023,CLE,Ricky Rubio
41,04/02/2023,CLE,Donovan Mitchell
42,04/02/2023,CLE,Cedi Osman
43,04/02/2023,CLE,Lamar Stevens
44,04/02/2023,CLE,Jarrett Allen
45,04/02/2023,CLE,Caris LeVert
46,04/02/2023,CLE,Dean Wade
47,04/02/2023,CLE,Mamadi Diakite
48,04/02/2023,CLE,Danny Green
49,04/02/2023,CLE,Robin Lopez
50,04/02/2023,CLE,Sam Merrill
51,04/02/2023,CLE,Isaiah Mobley
52,04/02/2023,CLE,Raul Neto
54,04/02/2023,CLE,Isaac Okoro
55,04/02/2023,CLE,Dylan Windler
56,04/02/2023,CHI,Ayo Dosunmu
57,04/02/2023,CHI,Derrick Jones Jr.
58,04/02/2023,CHI,Alex Caruso
59,04/02/2023,CHI,Patrick Beverley
60,04/02/2023,CHI,Coby White
61,04/02/2023,CHI,Andre Drummond
62,04/02/2023,CHI,DeMar DeRozan
63,04/02/2023,CHI,Patrick Williams
64,04/02/2023,CHI,Zach LaVine
65,04/02/2023,CHI,Nikola Vucevic
66,04/02/2023,CHI,Dalen Terry
67,04/02/2023,CHI,Javonte Green
68,04/02/2023,CHI,Carlik Jones
69,04/02/2023,CHI,Marko Simonovic
70,04/02/2023,CHI,Terry Taylor
71,04/02/2023,CHI,Lonzo Ball
74,04/02/2023,CHI,Justin Lewis
75,04/02/2023,SAS,Blake Wesley
76,04/02/2023,SAS,Tre Jones
77,04/02/2023,SAS,Julian Champagnie
78,04/02/2023,SAS,Devonte' Graham
79,04/02/2023,SAS,Doug McDermott
80,04/02/2023,SAS,Dominick Barlow
81,04/02/2023,SAS,Keita Bates-Diop
82,04/02/2023,SAS,Zach Collins
83,04/02/2023,SAS,Malaki Branham
84,04/02/2023,SAS,Romeo Langford
85,04/02/2023,SAS,Sandro Mamukelashvili
86,04/02/2023,SAS,Gorgui Dieng
87,04/02/2023,SAS,Charles Bassey
89,04/02/2023,SAS,Khem Birch
90,04/02/2023,SAS,Keldon Johnson
93,04/02/2023,SAS,Jeremy Sochan
94,04/02/2023,SAS,Devin Vassell
95,04/02/2023,TOR,Jakob Poeltl
96,04/02/2023,TOR,Christian Koloko
97,04/02/2023,TOR,O.G. Anunoby
98,04/02/2023,TOR,Precious Achiuwa
99,04/02/2023,TOR,Pascal Siakam
100,04/02/2023,TOR,Fred VanVleet
101,04/02/2023,TOR,Jeff Dowtin Jr.
102,04/02/2023,TOR,Scottie Barnes
103,04/02/2023,TOR,Malachi Flynn
104,04/02/2023,TOR,Ron Harper Jr.
105,04/02/2023,TOR,Joe Wieskamp
106,04/02/2023,TOR,Dalano Banton
107,04/02/2023,TOR,Chris Boucher
108,04/02/2023,TOR,Thaddeus Young
110,04/02/2023,TOR,Will Barton
111,04/02/2023,TOR,Otto Porter Jr.
112,04/02/2023,TOR,Gary Trent Jr.
113,04/02/2023,OKC,Isaiah Joe
114,04/02/2023,OKC,Aaron Wiggins
115,04/02/2023,OKC,Lindy Waters III
116,04/02/2023,OKC,Josh Giddey
117,04/02/2023,OKC,Jaylin Williams
118,04/02/2023,OKC,Luguentz Dort
119,04/02/2023,OKC,Shai Gilgeous-Alexander
120,04/02/2023,OKC,Jalen Williams
121,04/02/2023,OKC,Ousmane Dieng
122,04/02/2023,OKC,Dario Saric
123,04/02/2023,OKC,Tre Mann
124,04/02/2023,OKC,Aleksej Pokusevski
125,04/02/2023,OKC,Jeremiah Robinson-Earl
126,04/02/2023,OKC,Olivier Sarr
127,04/02/2023,OKC,Chet Holmgren
128,04/02/2023,OKC,Kenrich Williams
129,04/02/2023,ATL,Trae Young
130,04/02/2023,ATL,AJ Griffin
131,04/02/2023,ATL,John Collins
132,04/02/2023,ATL,Dejounte Murray
133,04/02/2023,ATL,Onyeka Okongwu
134,04/02/2023,ATL,Jalen Johnson
135,04/02/2023,ATL,Bogdan Bogdanovic
136,04/02/2023,ATL,Saddiq Bey
137,04/02/2023,ATL,Clint Capela
138,04/02/2023,ATL,Bruno Fernando
139,04/02/2023,ATL,Trent Forrest
140,04/02/2023,ATL,Aaron Holiday
141,04/02/2023,ATL,Vit Krejci
142,04/02/2023,ATL,Tyrese Martin
143,04/02/2023,ATL,Garrison Mathews
144,04/02/2023,ATL,De'Andre Hunter
145,04/02/2023,CHA,JT Thor
146,04/02/2023,CHA,Xavier Sneed
147,04/02/2023,CHA,Bryce McGowens
148,04/02/2023,CHA,Theo Maledon
149,04/02/2023,CHA,Svi Mykhailiuk
150,04/02/2023,CHA,James Bouknight
151,04/02/2023,CHA,Kai Jones
152,04/02/2023,CHA,Mark Williams
153,04/02/2023,CHA,Kobi Simmons
154,04/02/2023,CHA,Nick Richards
155,04/02/2023,CHA,Kelly Oubre Jr.
156,04/02/2023,CHA,LaMelo Ball
157,04/02/2023,CHA,Gordon Hayward
158,04/02/2023,CHA,Cody Martin
160,04/02/2023,CHA,Terry Rozier
161,04/02/2023,CHA,Dennis Smith Jr.
162,04/02/2023,CHA,P.J. Washington
163,04/02/2023,DAL,Tim Hardaway Jr.
164,04/02/2023,DAL,Christian Wood
165,04/02/2023,DAL,Reggie Bullock
166,04/02/2023,DAL,Dwight Powell
167,04/02/2023,DAL,Luka Doncic
168,04/02/2023,DAL,Jaden Hardy
169,04/02/2023,DAL,JaVale McGee
170,04/02/2023,DAL,Davis Bertans
171,04/02/2023,DAL,Maxi Kleber
172,04/02/2023,DAL,Kyrie Irving
173,04/02/2023,DAL,Josh Green
174,04/02/2023,DAL,Justin Holiday
175,04/02/2023,DAL,Markieff Morris
176,04/02/2023,DAL,Frank Ntilikina
177,04/02/2023,DAL,Theo Pinson
179,04/02/2023,MEM,Santi Aldama
180,04/02/2023,MEM,Xavier Tillman
181,04/02/2023,MEM,David Roddy
182,04/02/2023,MEM,Desmond Bane
183,04/02/2023,MEM,Ja Morant
184,04/02/2023,MEM,Jaren Jackson Jr.
185,04/02/2023,MEM,Dillon Brooks
186,04/02/2023,MEM,Jake LaRavia
187,04/02/2023,MEM,Vince Williams Jr.
188,04/02/2023,MEM,John Konchar
189,04/02/2023,MEM,Luke Kennard
190,04/02/2023,MEM,Tyus Jones
191,04/02/2023,MEM,Kennedy Chandler
192,04/02/2023,MEM,Kenneth Lofton Jr.
193,04/02/2023,MEM,Steven Adams
