,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
6883,Nikola Jokic,DEN,A,MIL,2017-03-01,W,30,126.7,98.3,28.3,47.6,3.33,41.7,17.4,37.0,28.0,12.5,60.0,59.7,20.9,97.02,20.9
6884,Kevin Seraphin,IND,A,SAS,2017-03-01,L,15,103.4,106.9,-3.4,10.0,0.5,14.3,18.2,7.7,12.5,28.6,100.0,100.0,18.2,93.99,13.3
6885,Nene,HOU,A,LAC,2017-03-01,W,22,113.0,100.0,13.0,0.0,0.0,0.0,17.4,18.5,18.0,10.0,85.7,87.0,17.2,102.47,23.0
6886,Evan Fournier,ORL,H,NYK,2017-03-01,L,38,90.8,106.7,-15.9,10.5,0.67,9.1,0.0,4.9,2.4,13.6,60.0,60.8,23.3,94.62,8.9
6887,Luc Mbah a Moute,LAC,H,HOU,2017-03-01,L,18,127.8,155.6,-27.8,8.3,0.0,8.3,5.3,5.9,5.6,0.0,59.1,59.1,26.2,95.52,9.0
6888,Dāvis Bertāns,SAS,H,IND,2017-03-01,W,7,140.0,100.0,40.0,0.0,0.0,0.0,0.0,25.0,16.7,66.7,150.0,150.0,18.8,108.35,5.3
6889,Luke Babbitt,MIA,H,PHI,2017-03-01,W,23,117.3,103.9,13.4,4.5,1.0,14.3,0.0,16.0,9.5,14.3,90.0,90.0,10.5,108.42,9.3
6890,Juancho Hernangomez,DEN,A,MIL,2017-03-01,W,14,128.0,96.2,31.8,0.0,0.0,0.0,6.7,11.8,9.4,33.3,83.3,92.6,18.8,85.0,13.1
6891,Tim Frazier,NOP,H,DET,2017-03-01,W,13,72.4,89.7,-17.2,16.7,0.33,14.3,6.3,9.5,8.1,42.9,66.7,64.4,18.8,104.27,7.8
6892,Ersan Ilyasova,ATL,H,DAL,2017-03-01,W,26,120.8,104.2,16.7,0.0,0.0,0.0,0.0,5.0,2.6,0.0,114.3,114.2,15.4,90.18,17.5
6893,T.J. McConnell,PHI,A,MIA,2017-03-01,L,32,91.2,117.4,-26.2,26.3,2.5,31.3,3.1,13.3,8.1,12.5,71.4,79.9,14.7,102.8,14.3
6894,Amir Johnson,BOS,H,CLE,2017-03-01,W,12,109.5,127.3,-17.7,0.0,0.0,0.0,16.7,0.0,9.5,0.0,83.3,83.3,12.0,89.87,6.1
6895,Tobias Harris,DET,A,NOP,2017-03-01,L,27,87.3,114.5,-27.3,12.5,0.0,14.3,0.0,21.4,9.1,0.0,65.0,61.5,18.2,96.73,17.1
6896,Seth Curry,DAL,A,ATL,2017-03-01,L,35,108.8,111.9,-3.1,15.0,1.5,15.8,6.5,10.0,7.8,10.5,73.1,75.6,20.8,93.91,15.0
6897,Dennis Schroder,ATL,H,DAL,2017-03-01,W,33,112.1,102.9,9.2,27.3,0.86,22.2,0.0,6.5,4.1,25.9,57.7,61.2,29.6,97.11,8.6
6898,David Lee,SAS,H,IND,2017-03-01,W,21,122.5,102.3,20.2,0.0,0.0,0.0,16.7,13.6,14.7,0.0,100.0,101.4,19.0,96.46,25.6
6899,James Johnson,MIA,H,PHI,2017-03-01,W,26,118.2,90.9,27.3,15.8,0.0,18.8,3.7,12.5,7.8,0.0,54.5,54.9,21.7,103.06,12.8
6900,DeAndre Jordan,LAC,H,HOU,2017-03-01,L,35,117.1,127.8,-10.6,0.0,0.0,0.0,8.1,17.1,12.5,12.5,83.3,72.7,10.0,96.33,10.2
6901,Justin Holiday,NYK,A,ORL,2017-03-01,W,16,96.8,90.0,6.8,0.0,0.0,0.0,0.0,5.6,2.6,0.0,63.6,63.6,29.7,92.27,23.1
6902,Randy Foye,BKN,A,SAC,2017-03-01,W,14,148.3,75.0,73.3,8.3,0.0,25.0,0.0,6.3,3.7,0.0,150.0,138.9,9.1,99.39,15.6
6903,Richaun Holmes,PHI,A,MIA,2017-03-01,L,26,103.6,121.4,-17.8,0.0,0.0,0.0,3.8,21.7,12.2,16.7,70.0,71.8,19.4,104.33,14.6
6904,Buddy Hield,SAC,H,BKN,2017-03-01,L,26,96.4,98.2,-1.8,0.0,0.0,0.0,3.6,0.0,2.0,21.4,72.7,72.7,22.6,101.23,12.1
6905,Rodney Stuckey,IND,A,SAS,2017-03-01,L,18,105.4,127.0,-21.6,18.8,3.0,37.5,0.0,10.0,4.3,12.5,0.0,0.0,12.5,101.68,-1.4
6906,Jahlil Okafor,PHI,A,MIA,2017-03-01,L,23,83.7,114.0,-30.3,15.4,0.4,11.1,8.3,25.0,15.9,27.8,27.3,27.3,29.6,105.76,-0.6
6907,Elfrid Payton,ORL,H,NYK,2017-03-01,L,21,95.5,113.6,-18.2,25.0,2.0,40.0,0.0,19.0,8.9,20.0,25.0,25.0,12.0,99.78,2.5
6908,Robert Covington,PHI,A,MIA,2017-03-01,L,26,84.7,115.0,-30.3,0.0,0.0,0.0,0.0,18.5,9.3,6.3,59.1,65.4,24.6,108.39,16.3
6909,Solomon Hill,NOP,H,DET,2017-03-01,W,27,117.0,86.8,30.2,9.1,1.0,20.0,5.0,6.3,5.9,20.0,20.0,34.0,13.8,92.99,5.7
6910,Rakeem Christmas,IND,A,SAS,2017-03-01,L,13,96.6,107.4,-10.9,9.1,0.33,16.7,8.3,0.0,4.5,50.0,0.0,26.6,15.6,101.43,-16.9
6911,Brook Lopez,BKN,A,SAC,2017-03-01,W,30,123.0,95.2,27.8,0.0,0.0,0.0,11.1,16.1,13.8,16.7,55.9,59.8,34.8,99.12,14.0
6912,Timothe Luwawu-Cabarrot,PHI,A,MIA,2017-03-01,L,24,93.1,110.5,-17.4,5.0,0.5,9.1,0.0,19.0,7.8,18.2,20.0,45.8,15.2,113.58,3.5
6913,Okaro White,MIA,H,PHI,2017-03-01,W,26,127.8,92.5,35.3,8.7,0.0,25.0,4.3,7.4,6.0,0.0,33.3,33.3,10.3,100.84,4.2
6914,John Wall,WAS,A,TOR,2017-03-01,W,35,101.4,97.2,4.2,54.2,4.33,43.3,2.7,6.7,4.9,10.0,33.3,43.6,22.4,98.18,14.0
6915,Trey Lyles,UTA,H,MIN,2017-03-01,L,20,85.4,109.5,-24.2,7.1,1.0,11.1,0.0,0.0,0.0,11.1,16.7,21.8,16.3,98.29,-8.7
6916,Marreese Speights,LAC,H,HOU,2017-03-01,L,8,64.7,162.5,-97.8,0.0,0.0,0.0,0.0,12.5,5.3,0.0,0.0,0.0,5.6,100.68,-10.5
6917,Nicolas Brussino,DAL,A,ATL,2017-03-01,L,9,94.4,135.3,-40.8,16.7,1.0,20.0,25.0,0.0,16.7,20.0,50.0,50.0,16.7,93.33,3.3
6918,Serge Ibaka,TOR,H,WAS,2017-03-01,L,36,108.3,102.8,5.6,0.0,0.0,0.0,9.8,25.7,17.1,18.2,58.8,61.5,25.3,95.21,14.0
6919,Taurean Prince,ATL,H,DAL,2017-03-01,W,12,104.2,104.3,-0.2,0.0,0.0,0.0,0.0,10.0,5.3,50.0,0.0,26.6,16.0,92.59,-9.7
6920,Raul Neto,UTA,H,MIN,2017-03-01,L,8,117.6,133.3,-15.7,12.5,0.0,50.0,0.0,25.0,9.1,0.0,0.0,56.8,5.3,102.44,4.4
6921,Chasson Randle,NYK,A,ORL,2017-03-01,W,2,125.0,140.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,-25.0
6922,John Henson,MIL,H,DEN,2017-03-01,L,18,113.5,108.1,5.4,15.4,0.0,25.0,9.1,18.8,14.8,0.0,50.0,50.0,15.0,96.43,14.4
6923,Gordon Hayward,UTA,H,MIN,2017-03-01,L,25,74.5,129.8,-55.3,20.0,0.0,11.8,0.0,17.4,7.7,0.0,43.3,43.3,28.3,90.3,13.5
6924,Danny Green,SAS,H,IND,2017-03-01,W,28,113.2,108.8,4.4,13.6,3.0,27.3,0.0,6.7,3.8,9.1,21.4,21.4,14.5,93.57,0.4
6925,Marshall Plumlee,NYK,A,ORL,2017-03-01,W,1,166.7,200.0,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.6,33.3,233.51,40.0
6926,Aaron Gordon,ORL,H,NYK,2017-03-01,L,24,85.7,112.2,-26.5,0.0,0.0,0.0,7.1,12.0,9.4,0.0,33.3,38.8,23.6,98.75,1.2
6927,Willie Cauley-Stein,SAC,H,BKN,2017-03-01,L,25,106.0,90.2,15.8,0.0,0.0,0.0,7.7,12.5,10.0,25.0,33.3,52.1,21.1,98.4,6.7
6928,Sheldon Mac,WAS,A,TOR,2017-03-01,W,2,40.0,200.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.91,0.0
6929,Daniel Ochefu,WAS,A,TOR,2017-03-01,W,2,40.0,200.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.45,-15.4
6930,Dario Saric,PHI,A,MIA,2017-03-01,L,28,95.0,116.4,-21.4,10.5,0.67,11.8,11.1,11.5,11.3,17.6,41.7,41.7,23.1,102.92,1.3
6931,Anthony Tolliver,SAC,H,BKN,2017-03-01,L,27,103.6,101.8,1.8,5.3,0.0,9.1,0.0,25.0,11.8,0.0,0.0,20.7,16.1,100.34,-4.2
6932,Courtney Lee,NYK,A,ORL,2017-03-01,W,35,107.1,98.6,8.6,9.1,1.0,22.2,2.9,8.3,5.6,22.2,50.0,50.0,9.0,94.24,5.5
6933,Nemanja Bjelica,MIN,A,UTA,2017-03-01,W,32,104.7,92.2,12.5,25.0,0.0,29.4,3.2,24.4,15.3,0.0,45.0,53.3,16.7,94.89,17.5
6934,Bradley Beal,WAS,A,TOR,2017-03-01,W,33,101.5,106.1,-4.5,16.7,3.0,13.6,0.0,2.4,1.4,4.5,55.9,61.3,27.5,96.84,15.2
6935,Rodney McGruder,MIA,H,PHI,2017-03-01,W,19,111.4,102.3,9.1,11.1,0.0,28.6,12.5,4.8,8.1,0.0,40.0,40.0,10.2,108.87,6.0
6936,Derrick Favors,UTA,H,MIN,2017-03-01,L,27,74.0,120.0,-46.0,0.0,0.0,0.0,23.5,18.2,21.4,13.3,38.5,38.5,24.2,89.39,7.1
6937,Iman Shumpert,CLE,A,BOS,2017-03-01,L,21,104.9,116.3,-11.4,6.7,1.0,16.7,0.0,0.0,0.0,16.7,25.0,25.0,10.6,95.31,-4.1
6938,Justin Hamilton,BKN,A,SAC,2017-03-01,W,12,85.2,130.8,-45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,104.62,-8.4
6939,Quinn Cook,DAL,A,ATL,2017-03-01,L,14,125.9,118.5,7.4,30.0,1.0,27.3,0.0,0.0,0.0,27.3,60.0,60.0,24.2,93.99,1.8
6940,Cory Joseph,TOR,H,WAS,2017-03-01,L,28,94.8,94.6,0.2,6.7,0.0,8.3,0.0,12.9,5.9,0.0,50.0,50.0,15.3,98.77,12.1
6941,Spencer Dinwiddie,BKN,A,SAC,2017-03-01,W,27,109.3,116.4,-7.1,18.8,0.0,30.0,3.8,13.0,8.2,0.0,20.0,44.4,11.3,97.64,6.4
6942,Thon Maker,MIL,H,DEN,2017-03-01,L,7,38.5,153.8,-115.4,0.0,0.0,0.0,0.0,20.0,5.6,0.0,75.0,75.0,13.3,90.43,7.7
6943,Kosta Koufos,SAC,H,BKN,2017-03-01,L,24,100.0,126.0,-26.0,0.0,0.0,0.0,8.0,13.6,10.6,0.0,0.0,0.0,12.3,100.26,-5.8
6944,Ian Mahinmi,WAS,A,TOR,2017-03-01,W,21,114.0,86.4,27.6,15.8,0.0,37.5,11.1,14.3,12.8,0.0,0.0,10.2,10.9,99.43,2.9
6945,Brandon Bass,LAC,H,HOU,2017-03-01,L,9,81.0,104.8,-23.8,0.0,0.0,0.0,7.7,15.4,11.5,0.0,20.0,20.0,22.7,106.97,-1.6
6946,Jeff Green,ORL,H,NYK,2017-03-01,L,24,102.1,102.2,-0.1,0.0,0.0,0.0,0.0,8.0,4.2,0.0,45.0,50.6,19.2,91.3,7.4
6947,Quincy Acy,BKN,A,SAC,2017-03-01,W,11,100.0,66.7,33.3,0.0,0.0,0.0,0.0,23.1,13.0,0.0,75.0,69.4,12.0,91.22,34.4
6948,CJ Miles,IND,A,SAS,2017-03-01,L,28,110.5,109.6,0.9,0.0,0.0,0.0,3.8,20.8,12.0,6.3,60.0,61.5,24.2,93.48,13.5
6949,Manu Ginobili,SAS,H,IND,2017-03-01,W,23,112.8,95.8,16.9,0.0,0.0,0.0,0.0,4.5,2.5,30.0,58.3,58.0,18.5,99.23,-1.5
6950,Ben McLemore,SAC,H,BKN,2017-03-01,L,14,80.8,150.0,-69.2,0.0,0.0,0.0,0.0,9.1,4.0,0.0,28.6,38.1,27.6,90.65,0.0
6951,Rashad Vaughn,MIL,H,DEN,2017-03-01,L,5,70.0,200.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,90.6,-3.3
6952,Ron Baker,NYK,A,ORL,2017-03-01,W,17,86.7,100.0,-13.3,40.0,2.0,50.0,0.0,5.9,2.9,25.0,0.0,0.0,11.4,86.23,-2.6
6953,E'Twaun Moore,NOP,H,DET,2017-03-01,W,26,111.3,84.6,26.7,17.6,0.0,23.1,0.0,2.9,1.6,0.0,50.0,52.7,16.9,97.11,6.7
6954,Sam Dekker,HOU,A,LAC,2017-03-01,W,12,141.7,84.0,57.7,20.0,0.0,40.0,8.3,31.3,21.4,0.0,33.3,33.3,10.3,102.54,13.7
6955,Tomas Satoransky,WAS,A,TOR,2017-03-01,W,18,116.2,81.1,35.1,20.0,3.0,42.9,7.1,21.1,15.2,14.3,0.0,17.4,10.0,99.87,7.4
6956,Kristaps Porzingis,NYK,A,ORL,2017-03-01,W,33,100.0,89.2,10.8,12.5,2.0,9.5,9.1,17.1,13.2,4.8,46.7,54.0,27.1,94.1,16.4
6957,Greg Monroe,MIL,H,DEN,2017-03-01,L,23,115.9,113.6,2.3,37.5,6.0,33.3,18.2,22.7,20.5,5.6,40.0,48.6,23.5,93.11,16.9
6958,Gerald Henderson,PHI,A,MIA,2017-03-01,L,11,100.0,116.7,-16.7,25.0,2.0,33.3,0.0,0.0,0.0,16.7,33.3,33.3,16.7,100.27,0.0
6959,Tyler Zeller,BOS,H,CLE,2017-03-01,W,5,54.5,100.0,-45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,111.18,0.0
6960,Cheick Diallo,NOP,H,DET,2017-03-01,W,2,75.0,50.0,25.0,0.0,0.0,0.0,33.3,0.0,20.0,0.0,0.0,0.0,20.0,106.67,-7.7
6961,Dejounte Murray,SAS,H,IND,2017-03-01,W,21,120.9,104.5,16.4,35.3,2.0,37.5,0.0,5.3,3.0,18.8,41.7,43.6,22.2,98.85,4.5
6962,Donatas Motiejunas,NOP,H,DET,2017-03-01,W,6,84.6,92.9,-8.2,0.0,0.0,0.0,14.3,44.4,31.3,33.3,0.0,0.0,21.4,116.09,6.5
6963,Axel Toupane,MIL,H,DEN,2017-03-01,L,5,87.5,137.5,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,85.33,-17.4
6964,Kelly Oubre Jr.,WAS,A,TOR,2017-03-01,W,24,117.3,96.1,21.2,10.0,0.5,15.4,0.0,10.7,6.0,30.8,35.7,44.4,19.3,102.15,0.5
6965,Boris Diaw,UTA,H,MIN,2017-03-01,L,4,70.0,120.0,-50.0,0.0,0.0,0.0,0.0,25.0,11.1,50.0,0.0,0.0,18.2,117.07,-12.9
6966,DeMarre Carroll,TOR,H,WAS,2017-03-01,L,30,114.0,117.5,-3.5,4.3,1.0,20.0,5.6,8.3,6.7,20.0,0.0,0.0,5.5,92.28,0.8
6967,Patrick Patterson,TOR,H,WAS,2017-03-01,L,21,72.1,97.7,-25.6,0.0,0.0,0.0,0.0,17.4,8.5,0.0,0.0,0.0,12.8,100.11,-5.2
6968,Thaddeus Young,IND,A,SAS,2017-03-01,L,11,100.0,109.1,-9.1,16.7,0.5,11.1,18.2,0.0,10.5,22.2,33.3,33.3,32.0,95.42,-4.8
6969,Jeremy Lin,BKN,A,SAC,2017-03-01,W,20,119.0,97.6,21.5,45.5,2.5,25.0,0.0,10.5,5.3,10.0,60.0,67.2,30.6,101.2,24.4
6970,Paul George,IND,A,SAS,2017-03-01,L,34,109.4,104.8,4.5,10.5,0.67,7.7,0.0,20.0,9.0,11.5,33.3,49.1,31.2,89.86,10.8
6971,Kyle Korver,CLE,A,BOS,2017-03-01,L,26,105.8,109.8,-4.0,10.0,0.0,22.2,0.0,8.3,3.4,0.0,21.4,26.9,11.3,94.18,-1.1
6972,Aron Baynes,DET,A,NOP,2017-03-01,L,13,107.7,107.4,0.3,0.0,0.0,0.0,6.7,35.7,20.7,0.0,33.3,33.3,9.7,95.52,9.1
6973,Chris McCullough,WAS,A,TOR,2017-03-01,W,2,40.0,200.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,20.0,145.45,0.0
6974,Andre Drummond,DET,A,NOP,2017-03-01,L,29,92.9,112.3,-19.4,0.0,0.0,0.0,19.6,35.0,23.9,5.6,46.2,37.4,23.7,93.95,6.2
6975,Kentavious Caldwell-Pope,DET,A,NOP,2017-03-01,L,33,90.8,115.2,-24.4,4.0,0.0,8.3,3.6,4.0,3.7,0.0,22.7,22.7,12.9,94.04,0.0
6976,Bobby Brown,HOU,A,LAC,2017-03-01,W,1,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.89,0.0
6977,JJ Redick,LAC,H,HOU,2017-03-01,L,31,109.8,130.0,-20.2,8.3,0.0,18.2,0.0,9.1,4.5,0.0,44.4,44.4,13.2,94.13,5.2
6978,Eric Gordon,HOU,A,LAC,2017-03-01,W,27,106.9,93.1,13.8,7.7,0.5,6.7,0.0,9.1,4.7,13.3,55.0,59.5,20.0,101.73,8.9
6979,Cole Aldrich,MIN,A,UTA,2017-03-01,W,5,138.5,141.7,-3.2,0.0,0.0,0.0,0.0,25.0,16.7,0.0,0.0,0.0,0.0,111.11,4.0
6980,Terry Rozier,BOS,H,CLE,2017-03-01,W,10,52.6,80.0,-27.4,25.0,0.0,16.7,0.0,31.3,17.9,0.0,0.0,0.0,25.0,96.49,7.7
6981,Delon Wright,TOR,H,WAS,2017-03-01,L,20,104.8,104.8,0.0,15.4,2.0,28.6,0.0,5.6,2.6,14.3,50.0,79.8,10.9,100.97,8.7
6982,Patty Mills,SAS,H,IND,2017-03-01,W,27,98.0,100.0,-2.0,26.7,0.0,36.4,0.0,6.9,3.6,0.0,14.3,14.3,12.5,91.11,0.0
6983,Tyus Jones,MIN,A,UTA,2017-03-01,W,17,94.1,112.1,-18.0,18.2,2.0,28.6,0.0,6.3,3.4,14.3,62.5,62.5,14.3,95.43,10.4
6984,Jarrett Jack,NOP,H,DET,2017-03-01,W,8,100.0,100.0,0.0,20.0,1.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,4.8,101.54,3.2
6985,Will Barton,DEN,A,MIL,2017-03-01,W,20,105.6,121.6,-16.1,20.0,0.0,14.3,19.0,0.0,9.5,0.0,45.5,52.8,27.3,87.02,12.9
6986,Alec Burks,UTA,H,MIN,2017-03-01,L,28,79.3,121.1,-41.7,11.8,2.0,13.3,3.1,28.6,13.2,6.7,27.3,33.7,19.7,99.4,3.4
6987,Reggie Bullock Jr.,DET,A,NOP,2017-03-01,L,3,40.0,133.3,-93.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,20.0,99.62,-10.5
6988,Jonas Valanciunas,TOR,H,WAS,2017-03-01,L,21,95.1,135.0,-39.9,8.3,1.0,7.1,22.6,26.7,23.9,7.1,25.0,28.1,23.6,92.28,4.1
6989,Rondae Hollis-Jefferson,BKN,A,SAC,2017-03-01,W,19,128.9,89.5,39.5,6.3,0.0,11.1,0.0,10.5,5.6,0.0,30.0,45.8,18.6,98.15,8.3
6990,Jeff Teague,IND,A,SAS,2017-03-01,L,31,103.4,93.0,10.5,47.4,9.0,52.9,2.8,13.3,7.6,5.9,41.7,47.8,11.4,90.39,17.1
6991,Al Horford,BOS,H,CLE,2017-03-01,W,32,125.8,108.1,17.7,41.7,5.0,52.6,7.1,20.5,14.9,10.5,58.3,65.4,13.0,92.37,17.8
6992,Nik Stauskas,PHI,A,MIA,2017-03-01,L,26,89.3,143.4,-54.1,0.0,0.0,0.0,0.0,10.5,4.2,7.1,29.2,33.8,22.2,100.23,-0.9
6993,Stanley Johnson,DET,A,NOP,2017-03-01,L,22,104.5,113.6,-9.1,4.8,1.0,11.1,6.5,4.5,5.7,11.1,14.3,14.3,14.5,94.22,-2.2
6994,Hollis Thompson,NOP,H,DET,2017-03-01,W,40,121.3,97.4,24.0,6.7,0.0,20.0,0.0,14.0,9.4,0.0,35.7,48.1,9.8,91.76,8.1
6995,LaMarcus Aldridge,SAS,H,IND,2017-03-01,W,32,96.7,101.7,-5.0,11.1,1.0,15.4,3.1,11.8,7.6,15.4,33.3,33.3,16.4,89.86,5.9
6996,Mario Hezonja,ORL,H,NYK,2017-03-01,L,21,102.6,100.0,2.6,0.0,0.0,0.0,0.0,16.7,8.9,50.0,50.0,50.0,9.3,87.06,1.7
6997,Lou Williams,HOU,A,LAC,2017-03-01,W,21,113.3,89.1,24.2,7.1,0.0,8.3,4.0,4.0,4.0,0.0,22.7,22.7,20.8,102.62,-1.2
6998,Kyle O'Quinn,NYK,A,ORL,2017-03-01,W,19,117.1,105.7,11.4,30.8,0.0,40.0,15.0,21.1,17.9,0.0,33.3,33.3,14.0,87.8,12.3
6999,Malcolm Delaney,ATL,H,DAL,2017-03-01,W,15,93.3,86.2,7.1,12.5,0.0,25.0,0.0,7.1,3.6,0.0,0.0,34.7,9.4,93.97,-3.0
7000,Terrence Ross,ORL,H,NYK,2017-03-01,L,37,97.3,113.5,-16.2,8.3,2.0,15.4,0.0,14.3,6.8,7.7,30.0,30.0,13.6,96.65,4.0
7001,Channing Frye,CLE,A,BOS,2017-03-01,L,13,112.0,120.8,-8.8,0.0,0.0,0.0,0.0,16.7,8.3,0.0,37.5,37.5,14.8,93.01,0.0
7002,Pascal Siakam,TOR,H,WAS,2017-03-01,L,2,200.0,40.0,160.0,33.3,0.0,100.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,145.45,46.2
7003,Sean Kilpatrick,BKN,A,SAC,2017-03-01,W,21,88.9,108.7,-19.8,0.0,0.0,0.0,0.0,14.3,7.0,25.0,20.0,34.0,16.0,106.42,1.7
7004,Goran Dragic,MIA,H,PHI,2017-03-01,W,23,114.0,82.0,32.0,11.1,1.0,11.1,0.0,8.0,4.4,11.1,50.0,52.4,28.6,104.65,9.6
7005,Alan Anderson,LAC,H,HOU,2017-03-01,L,3,33.3,160.0,-126.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,96.59,-13.3
7006,James Harden,HOU,A,LAC,2017-03-01,W,36,113.9,117.1,-3.3,47.4,1.29,26.5,0.0,7.9,3.8,20.6,60.0,70.2,27.8,95.85,13.9
7007,Mason Plumlee,DEN,A,MIL,2017-03-01,W,18,106.3,114.7,-8.5,0.0,0.0,0.0,5.0,15.8,10.3,0.0,50.0,50.0,15.0,86.48,9.4
7008,George Hill,UTA,H,MIN,2017-03-01,L,20,78.4,105.1,-26.7,25.0,1.5,37.5,0.0,10.5,4.3,25.0,33.3,33.3,10.9,90.0,1.6
7009,Otto Porter Jr.,WAS,A,TOR,2017-03-01,W,19,94.7,94.9,-0.1,0.0,0.0,0.0,0.0,11.5,6.5,0.0,0.0,0.0,10.0,95.18,-3.2
7010,Brandon Rush,MIN,A,UTA,2017-03-01,W,24,113.3,75.6,37.8,6.7,0.0,16.7,4.3,2.9,3.5,0.0,80.0,80.0,9.6,89.61,8.5
7011,DeMar DeRozan,TOR,H,WAS,2017-03-01,L,34,100.0,104.4,-4.4,11.1,1.0,6.9,0.0,8.6,4.1,6.9,35.0,48.3,33.3,96.19,9.5
7012,Devin Harris,DAL,A,ATL,2017-03-01,L,16,83.3,81.3,2.1,12.5,0.5,16.7,0.0,6.7,3.3,33.3,75.0,69.4,14.7,95.58,1.4
7013,Tyreke Evans,SAC,H,BKN,2017-03-01,L,20,102.6,97.4,5.2,0.0,0.0,0.0,5.0,22.2,13.2,0.0,65.0,68.9,25.0,93.89,28.3
7014,Ben Bentil,DAL,A,ATL,2017-03-01,L,5,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.06,-2.8
7015,Joe Ingles,UTA,H,MIN,2017-03-01,L,26,91.5,102.2,-10.7,5.9,1.0,10.0,0.0,12.0,5.6,10.0,31.3,31.3,16.1,86.42,3.9
7016,Dorian Finney-Smith,DAL,A,ATL,2017-03-01,L,24,86.7,76.6,10.1,0.0,0.0,0.0,4.2,5.3,4.7,11.1,31.3,31.3,18.8,90.81,-4.2
7017,Wesley Johnson,LAC,H,HOU,2017-03-01,L,5,100.0,20.0,80.0,0.0,0.0,0.0,0.0,22.2,13.3,0.0,0.0,0.0,30.0,103.6,-20.0
7018,Deron Williams,CLE,A,BOS,2017-03-01,L,24,97.9,97.7,0.2,13.3,0.0,20.0,0.0,9.5,3.6,0.0,25.0,25.0,13.6,93.04,1.7
7019,Salah Mejri,DAL,A,ATL,2017-03-01,L,13,103.8,69.2,34.6,0.0,0.0,0.0,9.1,18.2,13.6,50.0,0.0,56.8,6.9,97.63,9.6
7020,Reggie Jackson,DET,A,NOP,2017-03-01,L,29,92.9,121.8,-29.0,19.0,4.0,19.0,0.0,10.0,3.0,4.8,25.0,25.0,23.3,91.7,-1.0
7021,Dwight Powell,DAL,A,ATL,2017-03-01,L,11,95.2,90.0,5.2,0.0,0.0,0.0,11.1,22.2,16.7,0.0,0.0,113.6,4.0,86.82,19.6
7022,Derrick Williams,CLE,A,BOS,2017-03-01,L,31,95.0,100.0,-5.0,0.0,0.0,0.0,0.0,10.3,4.3,15.4,60.0,59.7,18.3,91.63,8.6
7023,Nerlens Noel,DAL,A,ATL,2017-03-01,L,16,100.0,125.8,-25.8,0.0,0.0,0.0,6.3,11.1,8.0,0.0,60.0,60.0,13.2,96.1,7.0
7024,Darren Collison,SAC,H,BKN,2017-03-01,L,31,112.5,121.9,-9.4,9.5,0.67,13.3,0.0,13.3,6.9,20.0,55.0,55.0,18.6,99.42,5.6
7025,Markieff Morris,WAS,A,TOR,2017-03-01,W,33,109.2,110.9,-1.7,21.7,0.0,26.3,6.7,15.0,11.4,0.0,46.4,46.4,20.0,92.93,11.6
7026,Thabo Sefolosha,ATL,H,DAL,2017-03-01,W,32,106.5,104.8,1.7,4.0,0.0,20.0,5.3,14.8,10.9,0.0,62.5,62.5,5.9,94.27,8.1
7027,Andrew Wiggins,MIN,A,UTA,2017-03-01,W,31,125.0,72.9,52.1,5.3,0.5,4.8,3.4,2.4,2.9,9.5,46.9,53.6,28.6,91.69,13.9
7028,Trevor Booker,BKN,A,SAC,2017-03-01,W,24,94.1,118.0,-23.9,36.4,1.33,28.6,13.0,22.7,17.8,21.4,42.9,42.9,16.9,99.6,12.1
7029,Mirza Teletovic,MIL,H,DEN,2017-03-01,L,8,56.3,146.7,-90.4,0.0,0.0,0.0,0.0,12.5,4.8,0.0,0.0,0.0,10.5,92.04,-3.9
7030,Jaylen Brown,BOS,H,CLE,2017-03-01,W,23,90.9,106.5,-15.6,0.0,0.0,0.0,4.5,16.1,11.3,30.0,50.0,53.8,20.8,94.21,7.5
