,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,James Harden,0.9774423143152338,0.8749999999999999,0.9999999999999998,0.6616929551620526,0.8789343166711778
1,Giannis Antetokounmpo,0.7455516014234875,0.8749999999999999,0.9655696519068262,0.8035348468603234,0.8442876145530607
2,LeBron James,0.8855278766310795,0.8333333333333334,0.6862752435622697,0.7056314612015882,0.7713859584882575
3,Anthony Davis,0.8891275003067862,0.7916666666666666,0.7493376038497332,0.631269992059904,0.7623679351135713
4,Luka Doncic,0.7920886942239256,0.6666666666666666,0.8703932289388505,0.6773676478587534,0.7612581306009925
5,Pascal Siakam,0.947212336892052,0.7083333333333334,0.6295756488867328,0.6911197972727278,0.7481093329493376
6,Damian Lillard,0.9495848161328588,0.8333333333333334,0.6825594377437989,0.559416142606029,0.7474843103543478
7,Kawhi Leonard,0.7677935943060499,0.5833333333333334,0.7807104527837243,0.7741671685199912,0.7427268216780514
8,Jayson Tatum,0.8559946005644867,0.7916666666666666,0.5717703725319341,0.7664437370590351,0.7413464243266019
9,Donovan Mitchell,0.8867523820456895,0.8749999999999999,0.6673131763467053,0.5837329647475668,0.7393955889406225
10,Tobias Harris,0.8638266694578187,0.9999999999999999,0.5130721964513132,0.6491581811258618,0.7289192114247398
11,CJ McCollum,0.9468416370106763,0.9166666666666666,0.5496609591945087,0.568555395983601,0.7260244744925454
12,Kemba Walker,0.7849517031011692,0.7499999999999999,0.6397735885740521,0.7349997849934311,0.7248734796727749
13,Trae Young,0.8821604867409023,0.8749999999999999,0.7785862153597916,0.3819471005933115,0.7129247750831648
14,Russell Westbrook,0.8955261820030505,0.7499999999999999,0.6315363918230257,0.5892161472514867,0.7127809106999217
15,Bradley Beal,0.947212336892052,0.8333333333333334,0.7134116755871196,0.3931478082969967,0.7091331567827001
16,Bojan Bogdanovic,0.8380782918149468,0.8333333333333334,0.5629207829794503,0.6503154711999688,0.7084492153017652
17,Joel Embiid,0.7366548042704628,0.7499999999999999,0.7113708154090428,0.6468411654517306,0.7068212551948606
18,Montrezl Harrell,0.6819260217836731,0.9583333333333334,0.5911841697850826,0.6783601959260483,0.7012842578527204
19,Jimmy Butler,0.8918544879398973,0.7083333333333334,0.5140812126473757,0.6914856626529805,0.7006572794352037
20,Zach LaVine,0.8311832740213525,0.9166666666666666,0.6556052874779077,0.4838211938250123,0.6997363818985892
21,Spencer Dinwiddie,0.7336892052194544,0.8333333333333334,0.6935963322467891,0.5925890509180298,0.6996984271002893
22,Devin Booker,0.901881037112354,0.7499999999999999,0.6355519728293864,0.5214107019538811,0.6967948331442813
23,Jaylen Brown,0.83041335888311,0.6666666666666666,0.5582503334976803,0.6816001625679997,0.6862234396274132
24,Andrew Wiggins,0.915275116342732,0.6666666666666666,0.639195283905396,0.5019270232046074,0.682363949527678
25,Khris Middleton,0.6305776074459348,0.6666666666666666,0.616103031533777,0.8084302670444393,0.6820058688433888
26,Domantas Sabonis,0.86417556346382,0.8333333333333334,0.43342108794599604,0.6557243049783703,0.6811743328613785
