,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,James Harden,0.9702859949374742,0.8275862068965516,1.0,0.8092957745237095,0.9102019833046271
1,Giannis Antetokounmpo,0.7355720708321865,0.8620689655172413,0.9511655277817078,0.9350285491676076,0.8719662904428629
2,Luka Doncic,0.8037291265253694,0.7586206896551724,0.8682726208108228,0.7967020808087264,0.8122949792934391
3,LeBron James,0.8839343058996239,0.8620689655172413,0.655014299094189,0.8623355358891134,0.8105987985227593
4,Anthony Davis,0.8923646529902907,0.8275862068965516,0.7371575463551611,0.7736238499303896,0.8054273745197068
5,Donovan Mitchell,0.8798972382787413,0.896551724137931,0.6585112451745733,0.7376094224495244,0.7814226849590488
6,Damian Lillard,0.945499587118084,0.8620689655172413,0.6839119535894631,0.6639720576578378,0.780566480855377
7,Jayson Tatum,0.8539234576296801,0.8275862068965516,0.5518635969526645,0.86583200394666,0.7688190287618373
8,Kawhi Leonard,0.7701394623359943,0.6206896551724137,0.74511535890616,0.8648788642507591,0.7648843355656425
9,Pascal Siakam,0.9387711410832795,0.5862068965517241,0.6256796266697571,0.8219670942889319,0.7609437761993822
10,Bojan Bogdanovic,0.8284246261124875,0.8620689655172413,0.5579421720032262,0.790750116208786,0.7482055871306639
11,Kemba Walker,0.7845215157353886,0.6896551724137931,0.6398027154612423,0.8436822437386022,0.7450549056385823
12,Devin Booker,0.9087989723827876,0.7931034482758621,0.6722359946593325,0.6249004675896371,0.7448474316046897
13,CJ McCollum,0.9358274459430531,0.896551724137931,0.5427763735672557,0.6523096943656739,0.7410352958449071
14,Russell Westbrook,0.8890131974226698,0.7241379310344827,0.6252386296903992,0.7124860843410264,0.7392581439754129
15,Tobias Harris,0.843643308656999,0.9655172413793103,0.5023256644208655,0.7316992410110548,0.7375946644156688
16,Joel Embiid,0.7408788613338306,0.7241379310344827,0.7020933765945347,0.7653128284109234,0.734122102085125
17,Trae Young,0.8830140919566285,0.8275862068965516,0.7789763400497883,0.48422532040588107,0.7339151085593539
18,Zach LaVine,0.8350257772223091,0.9310344827586206,0.6448152740544305,0.593708105917598,0.7307585384075964
19,Jimmy Butler,0.8924316821016429,0.7241379310344827,0.5080057345937861,0.7929317077141307,0.7299704982480171
20,Montrezl Harrell,0.6727247478692566,0.9310344827586206,0.6059829379178235,0.7895830035231499,0.7292949315131865
21,Nikola Jokic,0.7435060301148935,0.896551724137931,0.5411527691871789,0.784001227340617,0.7237080752316405
22,Khris Middleton,0.647440280108563,0.7241379310344827,0.5961949942371391,0.9051258488717076,0.7175546045828687
23,Domantas Sabonis,0.8556748325534456,0.8620689655172413,0.44195981956248875,0.7674873166676048,0.7170336606217633
24,Jamal Murray,0.7827552986512525,0.896551724137931,0.48078802628133255,0.7808861598004786,0.7169639077334613
25,Spencer Dinwiddie,0.7295164694008627,0.8620689655172413,0.6845261431701766,0.6400921338515604,0.7139755503979683
26,Shai Gilgeous-Alexander,0.8936344822664668,0.896551724137931,0.4864491957237431,0.6532057113266971,0.713863247842631
27,T.J. Warren,0.7958825877901023,0.9310344827586206,0.49047763752601603,0.7210919047820544,0.7123615325324971
28,Jaylen Brown,0.8304431599229289,0.6896551724137931,0.5506501919236537,0.7639517093714839,0.7108306454873045
29,Brandon Ingram,0.850995504174695,0.7931034482758621,0.6842086959165914,0.5468490437599388,0.7103668885041082
30,Lou Williams,0.7123589320121113,0.8620689655172413,0.5857579463425746,0.7245632278389775,0.7052206755342478
31,Buddy Hield,0.8579388637192107,0.9310344827586206,0.5292006684031714,0.5940592344733483,0.7050543463576506
32,Dennis Schroder,0.7184145334434353,0.8620689655172413,0.5453315507332595,0.7562377698239601,0.7044702186738604
33,Paul George,0.7290894718640384,0.5517241379310345,0.7138278768854746,0.7601338907506865,0.7042170777528428
34,Bradley Beal,0.9311745084633396,0.7241379310344827,0.7131387093771369,0.45503712329112284,0.7038019369023181
35,Devonte' Graham,0.8862375047346147,1.0,0.4689440655053483,0.5777331662215571,0.7029946016484564
36,Bam Adebayo,0.8612538357239707,0.896551724137931,0.3708404662138418,0.7341327019525523,0.6951975505655769
37,Andrew Wiggins,0.900830181498133,0.5862068965517241,0.6277894831931201,0.6144165102602076,0.693202539959191
38,Ben Simmons,0.8946157139798758,0.896551724137931,0.33573701101586106,0.7159814623662731,0.6896607166318514
39,Rudy Gobert,0.8632740186633421,0.8275862068965516,0.33443372023397167,0.7796723033281353,0.6869225025573475
40,Kyle Lowry,1.0,0.5172413793103448,0.4705781880337143,0.6895440665813003,0.6865788551207193
41,Fred VanVleet,0.924337539105393,0.7241379310344827,0.4172144418447732,0.693434737613683,0.6858873952876277
42,DeMar DeRozan,0.8385172951646942,0.8620689655172413,0.5792377942467217,0.5317488774445841,0.6848533167519315
43,Kelly Oubre Jr.,0.8327981160351103,0.896551724137931,0.4687283397590294,0.6260809847006394,0.6844484387538055
44,Will Barton,0.8123654085911822,0.8275862068965516,0.3645668090564663,0.7903552761278521,0.6841134099054453
45,Karl-Anthony Towns,0.8415012147105638,0.4482758620689655,0.7329984021117585,0.6062763721948478,0.6809481675178249
46,Evan Fournier,0.7452828551094448,0.9310344827586206,0.5353509002545872,0.5925248812712647,0.6749831768519966
47,Kristaps Porzingis,0.7499948204777591,0.7241379310344827,0.47858121434716006,0.767210458876188,0.6749766660341645
48,Harrison Barnes,0.8837160860282247,0.9310344827586206,0.36290307325034443,0.6242852705693871,0.6743557559628535
49,Chris Paul,0.7650931278098909,0.896551724137931,0.43812231503351184,0.6864432750769138,0.6738860443039134
50,Kendrick Nunn,0.7238813958467136,0.896551724137931,0.4276703826278958,0.7215285177882544,0.669271716942589
51,Eric Bledsoe,0.5608006850781417,0.6896551724137931,0.5010199906187911,0.9331552963330394,0.6690614156632848
52,Jrue Holiday,0.9027541652499151,0.8275862068965516,0.4778633929673506,0.5255930202073753,0.6671136684661227
53,LaMarcus Aldridge,0.8113894241061872,0.7931034482758621,0.5149955840424583,0.5551736016656903,0.6545625486971741
54,Andre Drummond,0.8344802275438115,0.8620689655172413,0.4390285786332633,0.5619099258831792,0.6530995930671155
55,Terry Rozier,0.84276139189434,1.0,0.45642499619325994,0.44438335220714553,0.6502935777153709
56,Julius Randle,0.7798116035110254,0.896551724137931,0.5081889297060629,0.5153569958870869,0.6498655467500873
57,Danilo Gallinari,0.714670478795036,0.7241379310344827,0.5246115418538494,0.6564593097763864,0.6471307622557236
58,Malcolm Brogdon,0.7189752372796689,0.5862068965517241,0.5110363051654517,0.7301766680757339,0.6423098565260056
59,Lauri Markkanen,0.7128226492388343,0.9310344827586206,0.4330135442334959,0.6096300281783608,0.6422254546812813
60,Clint Capela,0.8323920891192169,0.6551724137931034,0.34500078302599535,0.741305762309504,0.642141234865758
61,Gary Harris,0.8102875061392574,0.8275862068965516,0.2382687618870151,0.7531108933847673,0.6380157507306704
62,Brook Lopez,0.5776778705487762,0.896551724137931,0.30002540124417776,0.882595582027183,0.6378808821293634
63,Marcus Morris Sr.,0.7653607364590025,0.7931034482758621,0.5330677049701564,0.51675119743578,0.6360870684495918
64,Hassan Whiteside,0.693924968831463,0.8275862068965516,0.45882615893707157,0.641244645385595,0.6358805476658305
65,Josh Richardson,0.7762791693427533,0.6896551724137931,0.38761248579216623,0.7076122698732672,0.6346950292422212
66,Tim Hardaway Jr.,0.5405694712053095,0.7931034482758621,0.46838168738191166,0.8006897702298912,0.6345454608196135
67,Paul Millsap,0.5277577071290944,0.7586206896551724,0.3938037966095804,0.8978350044536325,0.6315711085732957
68,Nikola Vucevic,0.7549034138629516,0.5517241379310345,0.5074104880511849,0.6797337266789019,0.6315710727170163
