,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
23,Isaiah Joe,PHI,H,DET,2022-04-10,W,29,129.8,93.0,36.8,7.4,0.67,13.3,0.0,13.3,7.3,20.0,33.3,40.5,19.4,96.13,3.7
24,Al Horford,BOS,A,MEM,2022-04-10,W,24,117.3,90.6,26.7,10.0,1.0,16.7,0.0,15.8,10.3,16.7,81.3,81.3,17.2,106.63,17.2
25,Timothe Luwawu-Cabarrot,ATL,A,HOU,2022-04-10,W,8,106.7,93.8,12.9,0.0,0.0,0.0,10.0,10.0,10.0,50.0,0.0,0.0,11.1,99.42,-1.9
26,Markus Howard,DEN,H,LAL,2022-04-10,L,24,103.8,138.5,-34.7,8.3,0.0,4.8,6.7,5.3,6.1,0.0,52.9,60.9,32.3,104.49,12.7
27,Buddy Hield,IND,A,BKN,2022-04-10,L,36,124.7,126.3,-1.6,21.4,3.0,19.4,0.0,12.5,4.2,6.5,45.7,45.7,27.5,102.33,6.8
28,Terance Mann,LAC,H,OKC,2022-04-10,W,24,132.1,79.6,52.4,12.0,3.0,27.3,0.0,15.2,8.2,9.1,64.3,67.2,12.5,105.39,13.7
29,Alec Burks,NYK,H,TOR,2022-04-10,W,40,118.5,87.8,30.7,25.0,2.0,42.1,5.7,9.1,7.6,21.1,71.4,71.4,12.5,98.66,7.3
30,Mason Plumlee,CHA,H,WAS,2022-04-10,W,21,86.7,109.1,-22.4,16.7,1.0,18.2,4.5,28.0,17.0,18.2,66.7,58.1,18.0,101.07,12.3
31,Terry Taylor,IND,A,BKN,2022-04-10,L,24,111.5,132.1,-20.5,5.9,0.0,11.1,19.4,6.3,14.9,0.0,57.1,63.5,12.9,106.7,8.9
32,John Konchar,MEM,H,BOS,2022-04-10,L,39,116.9,135.7,-18.8,34.5,5.0,40.0,13.0,16.7,14.4,8.0,68.2,64.4,14.7,102.68,13.8
33,R.J. Hampton,ORL,H,MIA,2022-04-10,W,33,110.8,105.6,5.3,25.0,5.0,22.7,5.4,9.8,7.7,4.5,62.5,63.9,21.3,105.38,12.7
34,Thanasis Antetokounmpo,MIL,A,CLE,2022-04-10,L,41,113.3,122.5,-9.1,8.0,0.4,7.7,0.0,12.2,6.2,19.2,67.9,73.4,24.0,105.9,9.7
35,Vit Krejci,OKC,A,LAC,2022-04-10,L,40,86.6,145.8,-59.2,8.7,2.0,10.0,3.7,3.1,3.5,5.0,47.1,47.1,18.8,98.59,3.2
36,Vernon Carey Jr.,WAS,A,CHA,2022-04-10,L,19,95.1,123.1,-28.0,0.0,0.0,0.0,19.2,11.1,15.9,9.1,57.1,52.3,21.2,103.32,8.2
37,Danilo Gallinari,ATL,A,HOU,2022-04-10,W,32,133.9,124.6,9.3,9.5,1.0,10.5,2.9,11.1,6.6,10.5,85.7,87.4,22.7,96.64,15.1
38,Gary Trent Jr.,TOR,A,NYK,2022-04-10,L,31,103.3,115.0,-11.7,11.1,0.67,9.1,0.0,3.0,1.5,13.6,50.0,50.0,27.8,93.15,3.8
39,Juancho Hernangomez,UTA,A,POR,2022-04-10,W,32,115.6,96.9,18.8,11.8,2.0,11.1,8.6,16.7,12.3,5.6,71.4,69.8,20.3,97.27,17.4
40,Kyrie Irving,BKN,H,IND,2022-04-10,W,40,121.8,117.0,4.8,19.2,1.67,17.2,4.2,12.0,9.5,10.3,85.0,83.8,26.1,105.32,18.0
41,Luke Kennard,LAC,H,OKC,2022-04-10,W,28,126.3,89.7,36.7,19.0,4.0,17.4,3.1,5.6,4.4,4.3,52.9,55.9,27.9,99.7,12.0
42,Isaiah Todd,WAS,A,CHA,2022-04-10,L,17,82.1,127.0,-45.0,8.3,0.5,16.7,0.0,6.7,2.5,33.3,0.0,0.0,10.2,105.43,-3.1
43,Carsen Edwards,DET,A,PHI,2022-04-10,L,26,94.1,121.2,-27.0,25.0,1.33,25.0,3.7,0.0,1.9,18.8,27.8,27.8,19.4,96.5,-0.5
44,Raul Neto,WAS,A,CHA,2022-04-10,L,22,108.5,128.3,-19.8,13.3,0.0,22.2,0.0,7.1,2.6,0.0,50.0,61.5,12.5,100.77,10.3
45,Danuel House Jr.,UTA,A,POR,2022-04-10,W,27,86.4,55.2,31.3,6.7,0.33,7.7,0.0,17.6,9.5,23.1,28.6,40.0,17.1,104.13,9.6
46,Obi Toppin,NYK,H,TOR,2022-04-10,W,40,111.0,101.2,9.8,16.7,1.5,8.8,2.4,19.6,11.5,5.9,67.9,70.6,33.0,98.2,23.1
47,Jalen McDaniels,CHA,H,WAS,2022-04-10,W,21,145.2,104.8,40.5,11.1,2.0,18.2,12.5,18.2,15.8,9.1,87.5,87.5,18.0,97.86,18.3
48,Jae'Sean Tate,HOU,H,ATL,2022-04-10,L,30,127.0,129.0,-2.0,7.4,2.0,28.6,6.5,0.0,3.4,14.3,62.5,62.5,7.1,99.72,1.7
49,Immanuel Quickley,NYK,H,TOR,2022-04-10,W,42,123.2,94.0,29.2,46.2,4.0,27.3,2.5,17.6,11.0,6.8,53.8,57.6,34.0,94.89,20.5
50,P.J. Washington,CHA,H,WAS,2022-04-10,W,25,132.7,117.3,15.4,4.2,1.0,16.7,0.0,4.2,2.2,16.7,100.0,101.4,8.2,101.67,4.7
51,Isaiah Roby,OKC,A,LAC,2022-04-10,L,18,100.0,125.6,-25.6,11.1,1.0,5.6,4.5,12.5,7.9,5.6,53.3,50.4,39.5,102.1,13.0
52,Moses Moody,GSW,A,NOP,2022-04-10,W,19,130.0,123.1,6.9,10.5,0.0,40.0,0.0,4.0,2.5,0.0,83.3,83.3,7.0,98.24,4.9
53,Dāvis Bertāns,DAL,H,SAS,2022-04-10,W,13,103.6,131.0,-27.5,0.0,0.0,0.0,0.0,9.1,3.6,0.0,100.0,100.0,12.1,105.64,12.6
54,Joshua Primo,SAS,A,DAL,2022-04-10,L,19,118.9,147.4,-28.4,7.7,0.0,33.3,0.0,14.3,6.5,0.0,100.0,100.0,4.9,96.6,5.4
55,Lindell Wigginton,MIL,A,CLE,2022-04-10,L,40,111.4,131.8,-20.4,29.6,4.0,28.6,2.5,5.6,3.9,7.1,53.3,51.0,20.4,103.76,5.7
56,Scottie Barnes,TOR,A,NYK,2022-04-10,L,22,83.3,102.4,-19.1,38.5,2.5,41.7,0.0,8.0,4.3,16.7,70.0,70.0,14.3,92.58,11.4
57,Oshae Brissett,IND,A,BKN,2022-04-10,L,36,118.7,127.3,-8.6,12.5,0.0,12.0,6.7,20.0,11.4,0.0,62.5,64.3,25.6,101.93,11.9
58,Hassan Whiteside,UTA,A,POR,2022-04-10,W,15,141.4,134.5,6.9,27.3,3.0,37.5,13.3,38.5,25.0,12.5,100.0,93.1,13.5,94.59,17.5
59,Didi Louzada,POR,H,UTA,2022-04-10,L,18,50.0,92.3,-42.3,16.7,1.0,14.3,4.3,12.5,7.7,14.3,50.0,50.0,14.0,103.99,2.0
60,Bones Hyland,DEN,H,LAL,2022-04-10,L,24,140.0,117.3,22.7,33.3,3.0,25.0,0.0,12.5,7.3,8.3,46.7,52.1,32.1,101.79,13.0
61,Jake Layman,MIN,H,CHI,2022-04-10,L,17,154.3,111.8,42.5,0.0,0.0,0.0,0.0,16.7,10.0,0.0,116.7,105.0,12.2,99.76,15.3
62,Neemias Queta,SAC,A,PHX,2022-04-10,W,18,108.1,88.9,19.2,0.0,0.0,0.0,0.0,25.0,16.7,0.0,75.0,75.0,10.0,97.24,14.4
63,Tyrese Maxey,PHI,H,DET,2022-04-10,W,23,108.7,129.2,-20.5,27.3,1.5,13.6,0.0,8.0,4.3,9.1,60.0,69.1,38.0,96.55,19.3
64,Jock Landale,SAS,A,DAL,2022-04-10,L,5,100.0,120.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,10.0,102.13,9.1
65,Juan Toscano-Anderson,GSW,A,NOP,2022-04-10,W,24,154.3,117.4,37.0,15.4,1.33,36.4,0.0,14.8,10.0,27.3,100.0,100.0,13.2,90.76,8.0
66,Ayo Dosunmu,CHI,A,MIN,2022-04-10,W,45,121.6,112.5,9.1,18.8,0.86,17.6,5.4,7.0,6.3,20.6,58.3,61.7,25.0,103.55,9.2
67,Draymond Green,GSW,A,NOP,2022-04-10,W,25,115.1,94.4,20.6,31.6,3.0,54.5,0.0,8.8,5.6,18.2,125.0,121.5,9.1,103.13,14.4
68,Onyeka Okongwu,ATL,A,HOU,2022-04-10,W,23,126.7,102.1,24.5,6.7,1.0,14.3,4.8,32.0,19.6,14.3,75.0,82.0,12.0,97.2,12.6
69,Damian Jones,SAC,A,PHX,2022-04-10,W,30,118.8,118.5,0.3,16.7,3.0,21.4,3.7,12.8,9.1,7.1,94.4,84.8,16.2,103.26,15.1
70,Zavier Simpson,OKC,A,LAC,2022-04-10,L,45,84.9,141.3,-56.4,26.9,3.5,28.0,1.7,18.6,8.8,8.0,50.0,53.5,17.0,98.16,10.1
71,Trae Young,ATL,A,HOU,2022-04-10,W,34,139.4,126.4,13.0,44.0,2.2,28.9,3.8,12.1,8.5,13.2,60.0,64.3,33.8,100.25,13.4
72,Lamar Stevens,CLE,H,MIL,2022-04-10,W,20,95.7,137.5,-41.8,14.3,0.67,13.3,8.3,6.3,7.5,20.0,40.0,40.0,25.0,110.5,2.4
73,Josh Green,DAL,H,SAS,2022-04-10,W,17,121.6,121.6,0.0,15.4,1.0,22.2,5.9,15.4,10.0,22.2,70.0,70.0,16.7,101.97,5.0
74,Thaddeus Young,TOR,A,NYK,2022-04-10,L,20,115.0,75.0,40.0,25.0,4.0,50.0,0.0,12.0,6.5,12.5,83.3,83.3,8.5,95.6,15.4
75,Jeff Green,DEN,H,LAL,2022-04-10,L,24,142.0,120.0,22.0,11.8,2.0,16.7,0.0,6.5,3.7,8.3,87.5,90.1,17.5,101.91,13.3
76,Isaiah Jackson,IND,A,BKN,2022-04-10,L,32,128.2,122.2,5.9,0.0,0.0,0.0,0.0,17.6,5.7,28.6,75.0,71.7,9.0,107.21,2.0
77,Devin Cannady,ORL,H,MIA,2022-04-10,W,33,128.6,104.3,24.2,7.1,0.0,15.4,0.0,0.0,0.0,0.0,60.0,66.3,14.5,100.28,6.6
78,Isaiah Stewart,DET,A,PHI,2022-04-10,L,13,130.8,92.3,38.5,22.2,0.0,33.3,7.7,31.3,20.7,0.0,125.0,125.0,13.3,94.43,33.3
79,Jericho Sims,NYK,H,TOR,2022-04-10,W,39,121.5,85.2,36.3,3.0,0.33,12.5,8.8,23.4,17.3,37.5,75.0,75.0,8.1,97.54,9.9
80,Ignas Brazdeikis,ORL,H,MIA,2022-04-10,W,25,115.4,103.9,11.5,20.0,0.0,21.4,3.4,14.3,8.8,0.0,65.0,66.3,19.0,99.28,15.0
81,Paul Reed,PHI,H,DET,2022-04-10,W,21,148.8,79.1,69.8,14.3,0.0,12.5,14.3,19.0,17.1,0.0,85.7,86.6,28.6,98.91,34.1
82,Andre Drummond,BKN,H,IND,2022-04-10,W,20,125.0,126.7,-1.7,0.0,0.0,0.0,33.3,31.0,31.7,9.1,100.0,101.2,22.9,107.52,23.3
83,Dorian Finney-Smith,DAL,H,SAS,2022-04-10,W,27,128.8,105.1,23.7,4.8,0.0,12.5,0.0,9.4,5.5,0.0,114.3,114.3,10.8,103.93,14.5
84,Matisse Thybulle,PHI,H,DET,2022-04-10,W,36,102.8,111.4,-8.7,3.6,0.0,20.0,0.0,8.6,4.2,0.0,87.5,87.5,4.9,95.9,5.8
85,Josh Richardson,SAS,A,DAL,2022-04-10,L,28,137.3,126.7,10.6,4.3,0.5,6.3,0.0,13.0,6.1,12.5,66.7,69.9,23.1,101.34,8.5
86,Rodney Hood,LAC,H,OKC,2022-04-10,W,20,151.2,88.1,63.1,8.7,0.0,50.0,0.0,12.0,8.1,0.0,150.0,133.0,4.3,101.05,8.2
87,Mike Conley,UTA,A,POR,2022-04-10,W,26,83.6,54.5,29.1,55.6,5.0,25.0,0.0,6.7,3.5,5.0,50.0,50.4,23.8,103.13,32.5
88,Malik Fitts,BOS,A,MEM,2022-04-10,W,9,125.0,135.0,-10.0,28.6,0.0,33.3,9.1,16.7,13.0,0.0,87.5,87.5,16.0,106.08,19.3
89,Jamorko Pickett,DET,A,PHI,2022-04-10,L,23,97.9,106.4,-8.5,0.0,0.0,0.0,0.0,20.0,10.4,25.0,50.0,50.0,14.5,96.69,6.8
90,Chuma Okeke,ORL,H,MIA,2022-04-10,W,29,122.6,127.0,-4.4,0.0,0.0,0.0,0.0,17.6,10.0,7.1,65.4,65.4,21.5,102.51,9.5
91,Eric Paschall,UTA,A,POR,2022-04-10,W,6,154.5,145.5,9.1,0.0,0.0,0.0,0.0,25.0,10.0,0.0,60.0,59.5,42.9,93.18,13.9
92,Gary Clark,NOP,H,GSW,2022-04-10,L,28,116.4,159.3,-42.9,15.8,3.0,21.4,16.1,6.3,12.8,7.1,88.9,86.0,16.4,94.61,12.6
93,Lauri Markkanen,CLE,H,MIL,2022-04-10,W,21,159.1,82.2,76.9,0.0,0.0,0.0,0.0,24.1,15.6,0.0,90.9,93.3,25.0,103.44,24.5
94,Zach Collins,SAS,A,DAL,2022-04-10,L,15,130.3,120.6,9.7,33.3,4.0,44.4,0.0,18.2,8.0,11.1,100.0,103.1,13.5,106.02,15.5
95,Xavier Moon,LAC,H,OKC,2022-04-10,W,26,139.6,88.7,50.9,35.0,3.5,35.0,0.0,8.6,5.6,10.0,77.3,77.3,22.4,97.85,19.4
96,Wenyen Gabriel,LAL,A,DEN,2022-04-10,W,38,133.8,112.0,21.7,11.1,0.0,16.7,12.2,11.1,11.6,0.0,46.2,46.1,15.8,102.59,6.9
97,Trey Murphy III,NOP,H,GSW,2022-04-10,L,27,112.5,105.4,7.1,5.6,1.0,6.7,3.2,23.8,11.5,6.7,53.8,55.8,21.2,100.49,13.4
98,Jordan McLaughlin,MIN,H,CHI,2022-04-10,L,19,109.1,102.1,7.0,22.2,2.0,57.1,0.0,9.1,5.0,28.6,100.0,100.0,6.4,114.9,6.6
99,Theo Pinson,DAL,H,SAS,2022-04-10,W,13,132.0,148.1,-16.1,28.6,1.0,20.0,0.0,11.1,5.3,20.0,140.0,136.1,27.6,95.75,20.0
100,Jaylen Nowell,MIN,H,CHI,2022-04-10,L,21,108.5,115.2,-6.7,14.3,2.0,13.3,0.0,0.0,0.0,6.7,62.5,62.5,25.0,105.09,12.2
101,Rudy Gobert,UTA,A,POR,2022-04-10,W,30,92.2,53.1,39.1,6.3,0.5,6.3,10.0,27.8,19.7,12.5,66.7,74.0,20.0,103.67,37.7
102,Ben McLemore,POR,H,UTA,2022-04-10,L,25,104.0,120.4,-16.4,13.3,2.0,22.2,0.0,13.8,7.8,11.1,125.0,112.8,13.0,94.35,17.8
103,Gary Payton II,GSW,A,NOP,2022-04-10,W,18,105.9,108.3,-2.5,0.0,0.0,0.0,15.4,5.9,10.0,0.0,100.0,100.0,10.8,94.59,13.8
104,Cam Thomas,BKN,H,IND,2022-04-10,W,9,126.3,130.0,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,20.0,83.3,77.3,25.0,106.77,6.6
105,Nic Claxton,BKN,H,IND,2022-04-10,W,23,127.5,111.5,15.9,21.1,4.0,33.3,13.3,15.4,14.6,8.3,100.0,101.7,14.3,105.84,16.0
106,Isaiah Livers,DET,A,PHI,2022-04-10,L,24,129.2,114.9,14.3,5.6,0.5,11.1,4.0,9.5,6.5,22.2,120.0,119.0,14.5,97.16,13.2
107,Tristan Thompson,CHI,A,MIN,2022-04-10,W,15,128.1,93.8,34.4,0.0,0.0,0.0,20.0,16.7,17.9,0.0,66.7,64.4,22.2,101.16,13.7
108,Melvin Frazier Jr.,OKC,A,LAC,2022-04-10,L,43,88.9,133.3,-44.4,3.3,0.0,5.9,1.7,7.0,3.9,0.0,25.0,25.0,15.2,99.81,-1.8
109,Tyrese Haliburton,IND,A,BKN,2022-04-10,L,40,122.4,134.5,-12.2,30.3,10.0,40.0,3.8,7.7,5.1,4.0,57.1,58.9,15.5,102.78,10.8
110,Danny Green,PHI,H,DET,2022-04-10,W,20,110.0,132.5,-22.5,11.8,1.0,33.3,0.0,19.0,10.3,33.3,0.0,0.0,9.3,98.26,3.3
111,Lance Stephenson,IND,A,BKN,2022-04-10,L,17,104.9,138.1,-33.2,38.5,5.0,29.4,0.0,9.1,3.1,5.9,37.5,47.0,26.1,115.5,5.2
112,Trey Burke,DAL,H,SAS,2022-04-10,W,10,155.6,152.6,2.9,44.4,0.0,57.1,0.0,16.7,10.0,0.0,50.0,50.0,15.0,93.64,9.4
113,Jevon Carter,MIL,A,CLE,2022-04-10,L,33,98.7,124.3,-25.6,20.0,0.0,31.3,2.5,13.5,7.8,0.0,13.6,13.6,12.8,109.28,3.3
114,Greg Brown III,POR,H,UTA,2022-04-10,L,25,73.6,119.2,-45.6,7.1,0.33,8.3,0.0,8.0,3.7,25.0,18.8,18.8,18.6,100.93,-5.7
115,Moses Wright,DAL,H,SAS,2022-04-10,W,8,146.7,150.0,-3.3,12.5,0.0,50.0,0.0,40.0,22.2,0.0,0.0,113.6,5.9,94.98,10.5
116,Jarred Vanderbilt,MIN,H,CHI,2022-04-10,L,14,93.1,141.4,-48.3,10.0,0.5,20.0,0.0,33.3,11.5,40.0,0.0,0.0,12.9,97.83,-1.7
117,CJ McCollum,NOP,H,GSW,2022-04-10,L,6,141.7,100.0,41.7,16.7,0.0,33.3,0.0,20.0,7.7,0.0,0.0,0.0,12.5,103.78,0.0
118,Elijah Hughes,POR,H,UTA,2022-04-10,L,20,67.4,116.3,-48.8,0.0,0.0,0.0,0.0,11.8,4.8,22.2,16.7,29.1,19.6,102.43,0.0
119,Larry Nance Jr.,NOP,H,GSW,2022-04-10,L,20,100.0,117.9,-17.9,0.0,0.0,0.0,5.3,15.4,9.4,12.5,50.0,50.0,17.4,95.6,2.9
120,Cameron Johnson,PHX,H,SAC,2022-04-10,L,23,108.2,116.7,-8.5,11.8,1.0,14.3,3.0,30.0,13.2,14.3,50.0,58.1,18.8,100.27,13.5
121,Kai Jones,CHA,H,WAS,2022-04-10,W,3,33.3,100.0,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.48,66.7
122,Malik Monk,LAL,A,DEN,2022-04-10,W,35,132.4,141.1,-8.7,6.7,0.33,3.1,2.4,9.7,5.6,9.4,70.0,74.2,34.4,100.32,15.8
123,Devontae Cacok,SAS,A,DAL,2022-04-10,L,4,88.9,111.1,-22.2,0.0,0.0,0.0,0.0,33.3,14.3,0.0,0.0,0.0,0.0,102.45,5.0
124,Admiral Schofield,ORL,H,MIA,2022-04-10,W,22,113.3,93.2,20.2,0.0,0.0,0.0,0.0,20.0,10.0,0.0,66.7,66.7,12.0,97.7,9.0
125,DeAndre Jordan,PHI,H,DET,2022-04-10,W,23,108.7,136.2,-27.5,7.1,0.0,12.5,12.5,32.0,22.4,0.0,66.7,58.1,13.5,96.41,11.5
126,Sharife Cooper,ATL,A,HOU,2022-04-10,W,2,25.0,75.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.71,0.0
127,Luka Garza,DET,A,PHI,2022-04-10,L,31,101.6,137.1,-35.5,28.6,4.0,16.0,20.0,13.0,17.2,4.0,50.0,48.4,28.0,97.31,9.6
128,Royce O'Neale,UTA,A,POR,2022-04-10,W,27,108.9,89.1,19.8,5.6,0.33,9.1,6.9,3.6,5.3,27.3,25.0,36.3,14.7,98.36,-1.1
129,Mychal Mulder,MIA,A,ORL,2022-04-10,L,42,116.1,120.5,-4.4,5.9,0.0,16.7,0.0,4.8,2.2,0.0,50.0,55.7,10.2,99.64,4.1
130,Patrick Beverley,MIN,H,CHI,2022-04-10,L,15,96.8,132.3,-35.5,40.0,0.0,44.4,0.0,10.0,3.7,0.0,33.3,52.5,15.2,100.15,10.1
131,Saben Lee,DET,A,PHI,2022-04-10,L,32,93.8,136.9,-43.2,42.1,1.14,32.0,6.1,0.0,3.5,28.0,25.0,59.3,22.1,98.03,3.0
132,Jared Harper,NOP,H,GSW,2022-04-10,L,20,138.5,166.7,-28.2,56.3,0.0,50.0,5.0,0.0,3.2,0.0,55.6,55.6,19.6,92.14,9.8
133,Jordan Schakel,WAS,A,CHA,2022-04-10,L,4,66.7,88.9,-22.2,0.0,0.0,0.0,0.0,33.3,9.1,0.0,0.0,0.0,9.1,107.11,0.0
134,Furkan Korkmaz,PHI,H,DET,2022-04-10,W,32,127.3,92.3,35.0,12.9,4.0,23.5,3.4,5.7,4.7,5.9,25.0,38.3,17.1,97.49,5.5
135,Duncan Robinson,MIA,A,ORL,2022-04-10,L,20,114.6,133.3,-18.7,28.6,0.0,30.8,4.2,37.5,17.5,0.0,50.0,50.0,18.8,98.13,12.9
136,Josh Jackson,SAC,A,PHX,2022-04-10,W,18,102.6,83.8,18.8,0.0,0.0,0.0,0.0,12.5,8.1,15.4,37.5,56.4,31.7,101.6,9.5
137,Daniel Gafford,WAS,A,CHA,2022-04-10,L,28,119.0,120.7,-1.7,4.2,1.0,6.3,10.7,16.0,13.2,6.3,44.4,48.5,23.1,99.55,4.0
138,Arnoldas Kulboka,CHA,H,WAS,2022-04-10,W,3,33.3,100.0,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,111.48,-133.3
139,D.J. Augustin,LAL,A,DEN,2022-04-10,W,15,113.9,131.4,-17.5,18.2,1.0,22.2,0.0,7.1,3.6,22.2,0.0,20.5,17.5,113.22,-4.8
140,Kyle Anderson,MEM,H,BOS,2022-04-10,L,25,87.5,119.6,-32.1,25.0,0.0,18.8,2.4,25.0,10.6,0.0,59.1,62.7,18.8,106.53,21.1
141,Quinndary Weatherspoon,GSW,A,NOP,2022-04-10,W,4,175.0,200.0,-25.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.75,2.9
142,Feron Hunt,NYK,H,TOR,2022-04-10,W,7,53.8,84.6,-30.8,33.3,1.0,25.0,11.1,0.0,4.8,25.0,0.0,0.0,17.6,95.51,-13.0
143,Miles Bridges,CHA,H,WAS,2022-04-10,W,28,112.1,110.2,1.9,22.7,0.0,27.8,4.0,18.2,12.1,0.0,29.2,34.9,20.0,100.95,9.1
144,Willy Hernangomez,NOP,H,GSW,2022-04-10,L,20,95.2,121.4,-26.2,14.3,2.0,13.3,10.0,40.0,20.0,6.7,27.3,33.7,24.1,102.86,8.5
145,Svi Mykhailiuk,TOR,A,NYK,2022-04-10,L,8,82.4,122.2,-39.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,50.0,50.0,36.8,108.15,0.0
146,Brodric Thomas,BOS,A,MEM,2022-04-10,W,8,111.1,122.2,-11.1,42.9,3.0,50.0,0.0,16.7,9.1,16.7,75.0,75.0,13.6,105.37,14.6
147,Tyler Cook,CHI,A,MIN,2022-04-10,W,4,142.9,85.7,57.1,0.0,0.0,0.0,0.0,20.0,14.3,0.0,50.0,61.5,28.6,92.48,7.7
148,Brandon Williams,POR,H,UTA,2022-04-10,L,32,66.2,108.6,-42.4,30.8,4.0,19.0,0.0,12.5,5.5,4.8,28.1,30.4,23.6,102.17,3.6
