,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE,SIE
0,Cole Swider,LAL,2022-2023,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,125.0,50.0,75.0,0.0,3,20.0,0.6538733569632348
1,Cody Martin,CHA,2022-2023,1,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,300.0,-300.0,0.0,-6,0.0,0.12921863210745593
2,Bruno Fernando,HOU,2022-2023,2,0.0,18.5,5.5,0.2972972972972973,2.5,3.0,83.33333333333334,0.0,0.0,,0.5,1.0,50.0,2.5,4.0,6.5,4.5,0.5,9.0,0.5,1.0,0.8333333333333334,0.7994186046511628,101.2162162162162,113.77297297297297,-12.556756756756757,1.5,-9,15.516216216216216,0.7057955359395383
3,Trevor Keels,NYK,2022-2023,1,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,66.7,-66.7,0.0,-2,0.0,0.48758690600467375
4,Buddy Boeheim,DET,2022-2023,1,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,66.7,0.0,66.7,0.0,2,0.0,0.02676186455947295
5,Marko Simonovic,CHI,2022-2023,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,200.0,-200.0,0.0,-8,-10.0,0.19281790299731133
6,Trevor Hudgins,HOU,2022-2023,1,0.0,4.0,3.0,0.75,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5,1.5,100.0,133.3,-33.30000000000001,0.0,-2,18.8,0.7434828523656587
7,McKinley Wright IV,DAL,2022-2023,1,100.0,5.0,2.0,0.4,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,inf,1.0,0.0,0.25,0.25,127.3,100.0,27.3,0.0,3,13.5,0.6230946240041046
8,Tyler Dorsey,DAL,2022-2023,1,100.0,4.0,9.0,2.25,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,1.125,1.125,110.0,100.0,10.0,0.0,2,47.7,1.718313687947916
9,Jason Preston,LAC,2022-2023,1,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,128.6,-28.599999999999994,0.0,-2,-21.4,0.2905163158082684
10,Wendell Moore Jr.,MIN,2022-2023,1,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.7,216.7,-200.0,0.0,-12,-15.4,0.18097414652718224
11,Joshua Primo,SAS,2022-2023,4,75.0,23.5,7.0,0.2978723404255319,2.25,6.5,34.61538461538461,0.75,3.0,25.0,1.75,2.25,77.77777777777779,0.5,2.75,3.25,4.5,2.75,1.6363636363636365,0.25,0.5,0.4038461538461538,0.4672897196261682,112.61702127659576,111.168085106383,1.448936170212761,2.0,-2,5.174468085106383,0.8031066112220349
12,Delon Wright,WAS,2022-2023,4,75.0,23.0,6.5,0.2826086956521739,2.5,6.0,41.66666666666667,0.75,3.0,25.0,0.75,1.25,60.0,1.0,1.5,2.5,3.25,1.0,3.25,2.75,1.0,0.4791666666666667,0.4961832061068702,86.8858695652174,100.46521739130436,-13.579347826086943,1.25,-27,14.14891304347826,0.8172383523086852
13,Cole Anthony,ORL,2022-2023,4,0.0,30.25,15.5,0.512396694214876,5.5,13.25,41.50943396226416,1.75,5.0,35.0,2.75,3.75,73.33333333333333,0.75,4.0,4.75,4.25,2.0,2.125,0.75,0.75,0.4811320754716981,0.5201342281879194,107.66341463414632,116.01138211382114,-8.347967479674807,3.5,-26,9.475609756097562,1.0035021490959017
14,Dru Smith,MIA,2022-2023,1,100.0,6.0,2.0,0.3333333333333333,1.0,3.0,33.33333333333333,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.3333333333333333,0.3333333333333333,50.0,91.7,-41.7,1.0,-5,6.1,0.62337322681816
15,Mark Williams,CHA,2022-2023,3,66.66666666666666,4.0,3.6666666666666665,0.9166666666666666,1.3333333333333333,2.333333333333333,57.14285714285714,0.0,0.0,,1.0,1.0,100.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.6610576923076923,136.66666666666666,124.09166666666664,12.575000000000005,1.0,4,9.225,0.8891584800001452
16,Jaden Springer,PHI,2022-2023,2,100.0,2.0,2.5,1.25,1.0,1.5,66.66666666666666,0.0,0.0,,0.5,1.0,50.0,0.5,0.5,1.0,0.0,0.0,,0.0,0.5,0.6666666666666666,0.6443298969072165,72.5,120.85,-48.35,0.5,-1,30.1,1.0562356591241242
17,Udonis Haslem,MIA,2022-2023,2,50.0,5.0,1.5,0.3,0.5,1.5,33.33333333333333,0.0,0.0,,0.5,1.0,50.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.5,0.3333333333333333,0.3865979381443299,94.0,113.04,-19.040000000000006,0.5,-4,5.58,0.5421584367618756
18,Blake Wesley,SAS,2022-2023,2,100.0,11.5,8.0,0.6956521739130435,3.0,4.5,66.66666666666666,1.0,1.5,66.66666666666666,1.0,2.0,50.0,0.5,0.5,1.0,2.0,1.0,2.0,0.0,0.0,0.7777777777777778,0.7434944237918216,119.20869565217392,146.83043478260868,-27.621739130434747,1.5,-10,10.069565217391304,0.7968691298261245
19,Dereon Seabron,NOP,2022-2023,2,50.0,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,111.13333333333333,133.33333333333331,-22.19999999999999,0.0,-1,0.0,0.2778660125439757
20,Jordan Schakel,WAS,2022-2023,2,0.0,3.0,1.5,0.5,0.5,1.0,50.0,0.5,0.5,100.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,inf,0.5,0.0,0.75,0.75,133.33333333333334,83.33333333333334,50.0,0.5,6,10.0,0.7340876148290822
21,Garrett Temple,NOP,2022-2023,2,50.0,10.5,3.0,0.2857142857142857,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,inf,0.5,0.0,0.75,0.75,86.48095238095239,124.77142857142856,-38.29047619047618,1.0,-20,5.195238095238095,0.5760793373626334
22,Moussa Diabate,LAC,2022-2023,2,0.0,3.5,1.5,0.4285714285714285,0.5,0.5,100.0,0.0,0.0,,0.5,0.5,100.0,0.0,1.0,1.0,0.5,0.0,inf,0.5,0.0,1.0,1.0416666666666667,129.5,119.07142857142856,10.42857142857143,0.0,3,66.65714285714286,0.5868040307754208
23,Isaiah Todd,WAS,2022-2023,3,33.33333333333333,3.0,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0,33.33333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3333333333333333,0.3333333333333333,111.12222222222223,66.65555555555555,44.46666666666668,0.0,8,-20.0,0.6744617409943603
24,Jae'Sean Tate,HOU,2022-2023,3,0.0,22.666666666666668,8.333333333333334,0.3676470588235294,3.333333333333333,6.666666666666667,50.0,0.6666666666666666,1.6666666666666667,40.0,1.0,1.3333333333333333,75.0,2.6666666666666665,1.6666666666666667,4.333333333333333,3.333333333333333,1.6666666666666667,2.0,1.0,0.0,0.55,0.5744485294117647,102.72058823529412,110.2529411764706,-7.53235294117647,5.0,-10,6.211764705882353,0.8224754857275782
25,Ish Smith,DEN,2022-2023,5,40.0,4.6,0.8,0.1739130434782608,0.4,1.6,25.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.4,0.4,0.4,0.8,0.5,0.0,0.2,0.25,0.25,69.7086956521739,108.77391304347826,-39.06521739130436,0.8,-18,-9.182608695652174,0.5155594552774597
26,Micah Potter,UTA,2022-2023,2,50.0,5.5,2.0,0.3636363636363636,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.5,1.0,1.5,0.5,0.0,inf,0.0,0.0,1.0,1.0,104.15,69.775,34.375,1.0,8,8.725000000000001,0.7550463103615843
27,Ron Harper Jr.,TOR,2022-2023,1,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,150.0,166.7,-16.69999999999999,0.0,-1,-4.7,0.2358889433166651
28,Brandon Boston Jr.,LAC,2022-2023,5,20.0,3.6,2.6,0.7222222222222222,1.0,2.0,50.0,0.4,0.6,66.66666666666666,0.2,0.4,50.0,0.2,0.2,0.4,0.0,0.0,,0.0,0.0,0.6,0.5974264705882353,101.36111111111111,101.07777777777778,0.2833333333333314,0.2,2,8.066666666666666,0.8529754116248646
29,Kenneth Lofton Jr.,MEM,2022-2023,3,33.33333333333333,4.666666666666667,3.0,0.6428571428571429,1.3333333333333333,3.0,44.44444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,33.33333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,inf,0.0,0.0,0.4444444444444444,0.436046511627907,96.78571428571428,112.71428571428572,-15.92857142857143,1.0,-5,4.857142857142857,0.7584791766922137
30,Justin Champagnie,TOR,2022-2023,2,50.0,4.0,3.0,0.75,1.5,1.5,100.0,0.0,0.0,,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,,0.0,0.0,1.0,1.0,137.5125,129.55,7.962499999999977,0.5,0,16.5125,0.7645484353667638
31,James Harden,PHI,2022-2023,9,44.44444444444444,36.77777777777778,22.0,0.5981873111782477,7.0,15.88888888888889,44.05594405594406,2.2222222222222223,6.666666666666667,33.33333333333333,5.777777777777778,6.222222222222222,92.85714285714286,0.5555555555555556,6.444444444444445,7.0,10.0,2.888888888888889,3.4615384615384617,1.1111111111111112,0.6666666666666666,0.5104895104895105,0.5905511811023623,113.09607250755288,111.38308157099698,1.7129909365558973,2.0,15,17.367069486404834,1.2185834459580793
32,Braxton Key,DET,2022-2023,2,0.0,3.5,2.0,0.5714285714285714,0.5,0.5,100.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.5,0.5,0.0,0.0,,0.0,0.0,1.0,1.0638297872340423,128.57142857142858,114.57142857142856,14.000000000000014,0.0,0,18.142857142857142,0.682471105004696
33,Jaxson Hayes,NOP,2022-2023,5,40.0,7.2,0.4,0.0555555555555555,0.2,1.0,20.0,0.0,0.4,0.0,0.0,0.4,0.0,0.2,0.8,1.0,0.6,0.2,3.0,0.2,0.2,0.2,0.1700680272108843,91.55,118.82777777777775,-27.27777777777776,1.0,-21,-1.4166666666666663,0.4529549630842773
34,Zach Collins,SAS,2022-2023,9,55.55555555555556,17.555555555555557,8.333333333333334,0.4746835443037974,3.4444444444444446,6.555555555555555,52.54237288135594,0.7777777777777778,2.0,38.88888888888889,0.6666666666666666,1.0,66.66666666666666,1.3333333333333333,3.333333333333333,4.666666666666667,2.7777777777777777,1.8888888888888888,1.4705882352941178,0.6666666666666666,1.2222222222222223,0.5847457627118644,0.5956162642947903,106.96289308176102,109.11572327044026,-2.152830188679232,3.0,-17,10.638364779874214,0.9125803716686764
35,Bryce McGowens,CHA,2022-2023,5,40.0,6.0,3.2,0.5333333333333333,1.0,1.8,55.55555555555556,0.2,0.6,33.33333333333333,1.0,1.0,100.0,0.0,0.4,0.4,0.2,0.2,1.0,0.4,0.2,0.6111111111111112,0.7142857142857143,111.28,108.41,2.8699999999999903,0.2,4,9.986666666666666,0.7490112052228244
36,Tyler Herro,MIA,2022-2023,10,40.0,31.3,19.6,0.6261980830670927,7.2,15.4,46.75324675324675,2.4,6.4,37.5,2.8,3.1,90.32258064516128,0.6,5.8,6.4,2.6,2.1,1.238095238095238,0.7,0.6,0.5454545454545454,0.5845860176568839,108.08980891719744,112.20063694267516,-4.110828025477701,1.6,-13,14.148726114649682,1.1799686456771616
37,Patrick Baldwin Jr.,GSW,2022-2023,2,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,26.64,160.0,-133.36,0.0,-13,-4.0,0.251815611829346
38,Chris Duarte,IND,2022-2023,9,44.44444444444444,19.666666666666668,8.88888888888889,0.4519774011299435,3.111111111111111,7.888888888888889,39.436619718309856,1.4444444444444444,4.222222222222222,34.21052631578947,1.2222222222222223,1.3333333333333333,91.66666666666666,0.4444444444444444,1.6666666666666667,2.111111111111111,1.0,0.8888888888888888,1.125,0.1111111111111111,0.4444444444444444,0.4859154929577465,0.5243838489774515,110.54011299435028,109.9779661016949,0.5621468926553774,1.7777777777777777,-8,5.692090395480227,0.9228940775020882
39,Pascal Siakam,TOR,2022-2023,9,55.55555555555556,35.666666666666664,24.77777777777778,0.6947040498442367,8.88888888888889,18.55555555555556,47.90419161676647,1.4444444444444444,4.222222222222222,34.21052631578947,5.555555555555555,7.666666666666667,72.46376811594203,1.7777777777777777,7.555555555555555,9.333333333333334,7.666666666666667,2.6666666666666665,2.875,0.8888888888888888,0.5555555555555556,0.5179640718562875,0.5649574381840291,116.11246105919004,107.93489096573208,8.177570093457959,3.111111111111111,55,16.720872274143304,1.2714383340346702
40,Cameron Johnson,PHX,2022-2023,8,75.0,25.25,13.0,0.5148514851485149,4.625,10.375,44.57831325301205,2.75,6.375,43.13725490196079,1.0,1.375,72.72727272727273,0.625,2.75,3.375,1.75,0.25,7.0,1.125,0.375,0.5783132530120482,0.5919854280510018,122.79257425742574,103.94455445544553,18.84801980198021,1.75,73,10.515346534653467,1.0314389160182835
41,Keon Johnson,POR,2022-2023,6,50.0,17.833333333333332,7.0,0.3925233644859813,2.6666666666666665,7.5,35.55555555555556,1.3333333333333333,3.8333333333333335,34.78260869565217,0.3333333333333333,1.0,33.33333333333333,0.5,2.0,2.5,1.6666666666666667,2.1666666666666665,0.7692307692307693,0.8333333333333334,0.3333333333333333,0.4444444444444444,0.4408060453400503,105.6532710280374,111.17383177570092,-5.520560747663538,1.6666666666666667,-20,2.681308411214953,0.8184398901610417
42,Greg Brown III,POR,2022-2023,4,50.0,5.5,2.5,0.4545454545454545,1.25,1.75,71.42857142857143,0.0,0.0,,0.0,1.25,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.75,0.5,0.7142857142857143,0.5434782608695653,97.23636363636363,70.82727272727273,26.40909090909092,0.75,11,-2.4545454545454564,0.8317105881976881
43,John Butler Jr.,POR,2022-2023,1,0.0,9.0,2.0,0.2222222222222222,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.5,0.5,100.0,57.9,42.1,0.0,8,29.4,0.7896368800110078
44,Chris Paul,PHX,2022-2023,10,70.0,30.2,9.5,0.314569536423841,2.8,7.6,36.84210526315789,0.9,3.3,27.27272727272727,3.0,3.4,88.23529411764706,0.5,4.0,4.5,9.4,1.5,6.266666666666667,1.7,0.2,0.4276315789473684,0.522207563764292,117.9271523178808,106.29668874172184,11.630463576158943,2.3,71,13.603311258278149,0.9950051200468785
45,Ty Jerome,GSW,2022-2023,8,25.0,15.125,6.0,0.396694214876033,2.0,3.75,53.333333333333336,0.75,2.0,37.5,1.25,1.25,100.0,0.125,0.875,1.0,1.875,0.25,7.5,0.125,0.125,0.6333333333333333,0.6976744186046512,101.70813008130082,118.3520325203252,-16.643902439024373,1.125,-39,11.378861788617888,0.7994457430356141
46,Malcolm Hill,CHI,2022-2023,3,100.0,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,0.0,0.0,,,0.0,100.0,-100.0,0.0,-2,0.0,0.3546668640133973
47,Scotty Pippen Jr.,LAL,2022-2023,2,0.0,4.0,1.5,0.375,0.0,1.0,0.0,0.0,0.0,,1.5,2.0,75.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.398936170212766,79.65555555555555,62.988888888888894,16.666666666666657,1.0,3,-59.16666666666667,0.7907524118793466
48,Ousmane Dieng,OKC,2022-2023,9,33.33333333333333,14.77777777777778,3.333333333333333,0.225563909774436,1.3333333333333333,4.0,33.33333333333333,0.5555555555555556,2.4444444444444446,22.727272727272727,0.1111111111111111,0.2222222222222222,50.0,0.3333333333333333,1.8888888888888888,2.2222222222222223,1.6666666666666667,0.3333333333333333,5.0,0.1111111111111111,0.2222222222222222,0.4027777777777778,0.4067245119305857,109.65851851851852,104.8437037037037,4.814814814814824,0.5555555555555556,14,6.682222222222222,0.7405475306210461
49,Leandro Bolmaro,UTA,2022-2023,3,66.66666666666666,7.0,1.3333333333333333,0.1904761904761904,0.6666666666666666,2.333333333333333,28.57142857142857,0.0,0.6666666666666666,0.0,0.0,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.2857142857142857,101.63333333333334,62.095238095238095,39.538095238095245,1.3333333333333333,18,-6.547619047619048,0.7388049043137848
50,Paolo Banchero,ORL,2022-2023,11,18.181818181818183,34.54545454545455,23.545454545454547,0.6815789473684211,8.090909090909092,17.545454545454547,46.1139896373057,1.0,3.909090909090909,25.58139534883721,6.363636363636363,8.272727272727273,76.92307692307693,0.8181818181818182,7.454545454545454,8.272727272727273,3.636363636363636,3.0,1.2121212121212122,0.7272727272727273,0.9090909090909092,0.4896373056994819,0.5556985925163063,108.2540682414698,111.45538057742782,-3.201312335958022,2.363636363636364,-26,15.229133858267716,1.2694969185016522
